"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t01",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_ddp_batch1024_nodes3/dstat_r1t01.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 17:01:26 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,18679967744.0,1069056.0,8810397696.0,5.1329591296e+11,1888.0,4640.0,0.0,0.0,05-04 17:02:17
0.0,0.0,18682830848.0,1069056.0,8809627648.0,5.13293819904e+11,1888.0,5100.0,0.0,0.0,05-04 17:02:18
0.0,0.0,18683330560.0,1069056.0,8797306880.0,5.1330564096e+11,6596.0,18912.0,3470.0,3006.0,05-04 17:02:19
0.0,0.0,18691825664.0,1069056.0,8811167744.0,5.13283284992e+11,3884.0,10476.0,0.0,0.0,05-04 17:02:20
0.0,0.0,18700255232.0,1069056.0,8812707840.0,5.13273315328e+11,2784.0,9876.0,0.0,0.0,05-04 17:02:21
0.0,7.0,18699599872.0,1069056.0,8813477888.0,5.1327320064e+11,3208.0,8760.0,0.0,292.0,05-04 17:02:22
0.0,0.0,18699264000.0,1069056.0,8825798656.0,5.13261215744e+11,1888.0,8044.0,0.0,0.0,05-04 17:02:23
0.0,0.0,18704814080.0,1069056.0,8834269184.0,5.13247195136e+11,2768.0,9328.0,3470.0,3006.0,05-04 17:02:24
0.0,0.0,18704515072.0,1069056.0,8834269184.0,5.13247494144e+11,2540.0,9540.0,0.0,0.0,05-04 17:02:25
0.0,0.0,18704666624.0,1069056.0,8834269184.0,5.13247342592e+11,1984.0,9464.0,0.0,0.0,05-04 17:02:26
0.0,22.0,18705215488.0,1069056.0,8842739712.0,5.132383232e+11,2616.0,10388.0,0.0,0.0,05-04 17:02:27
0.0,0.0,18706395136.0,1069056.0,8855060480.0,5.13224822784e+11,2616.0,10788.0,60.0,42.0,05-04 17:02:28
0.0,0.0,18717483008.0,1069056.0,8859680768.0,5.13209114624e+11,2932.0,18912.0,3530.0,3006.0,05-04 17:02:29
0.0,0.0,18717351936.0,1069056.0,8868151296.0,5.13200775168e+11,764.0,3204.0,0.0,0.0,05-04 17:02:30
0.0,0.0,18724978688.0,1069056.0,8873541632.0,5.1318775808e+11,2608.0,11848.0,0.0,0.0,05-04 17:02:31
0.0,0.0,18727219200.0,1069056.0,8873541632.0,5.13185517568e+11,3048.0,12660.0,60.0,0.0,05-04 17:02:32
0.0,14.0,18727211008.0,1069056.0,8882012160.0,5.13177055232e+11,2176.0,12356.0,0.0,0.0,05-04 17:02:33
0.0,0.0,18727403520.0,1069056.0,8882012160.0,5.1317686272e+11,2932.0,13520.0,3470.0,3006.0,05-04 17:02:34
0.0,0.0,18728759296.0,1069056.0,8890482688.0,5.13167036416e+11,2396.0,13440.0,0.0,0.0,05-04 17:02:35
0.0,0.0,18730950656.0,1069056.0,8882012160.0,5.13173315584e+11,2176.0,13724.0,0.0,0.0,05-04 17:02:36
0.0,1.0,18737098752.0,1069056.0,8873541632.0,5.13175638016e+11,2396.0,14356.0,0.0,0.0,05-04 17:02:37
0.0,0.0,18737704960.0,1069056.0,8891252736.0,5.13157320704e+11,4028.0,26640.0,0.0,0.0,05-04 17:02:38
0.0,0.0,18756898816.0,1069056.0,8888942592.0,5.13140436992e+11,3696.0,24252.0,3590.0,5854.0,05-04 17:02:39
0.0,23.0,18757156864.0,1069056.0,8888942592.0,5.13140178944e+11,2396.0,16444.0,363.0,0.0,05-04 17:02:40
0.0,0.0,18757271552.0,1069056.0,8909733888.0,5.1311927296e+11,2396.0,16828.0,60.0,0.0,05-04 17:02:41
0.0,959.0,18760118272.0,1069056.0,8909733888.0,5.1311642624e+11,2520.0,13316.0,60.0,90.0,05-04 17:02:42
0.0,0.0,18759200768.0,1069056.0,8922054656.0,5.13105022976e+11,2108.0,5124.0,0.0,0.0,05-04 17:02:43
0.0,0.0,18760962048.0,1069056.0,8930525184.0,5.13094791168e+11,1200.0,62848.0,3530.0,3006.0,05-04 17:02:44
0.0,0.0,18763075584.0,1069056.0,8930525184.0,5.13092677632e+11,2108.0,5796.0,60.0,0.0,05-04 17:02:45
0.0,0.0,18763776000.0,1069056.0,8930525184.0,5.13091977216e+11,2108.0,6248.0,0.0,0.0,05-04 17:02:46
0.0,0.0,18765672448.0,1069056.0,8938995712.0,5.1308161024e+11,1888.0,6532.0,0.0,0.0,05-04 17:02:47
0.0,0.0,18763554816.0,1069056.0,8939765760.0,5.13082957824e+11,1564.0,3628.0,60.0,2840.0,05-04 17:02:48
0.0,0.0,18765910016.0,1069056.0,8939765760.0,5.13080602624e+11,2432.0,16584.0,3470.0,3006.0,05-04 17:02:49
0.0,0.0,18778198016.0,1069056.0,8952856576.0,5.13055223808e+11,2108.0,8032.0,0.0,0.0,05-04 17:02:50
0.0,0.0,18778267648.0,1069056.0,8952856576.0,5.13055154176e+11,2108.0,8492.0,0.0,0.0,05-04 17:02:51
0.0,0.0,18778918912.0,1069056.0,8952856576.0,5.13054502912e+11,1888.0,8776.0,0.0,0.0,05-04 17:02:52
0.0,0.0,18777714688.0,1069056.0,8961327104.0,5.13047236608e+11,2108.0,9408.0,60.0,42.0,05-04 17:02:53
0.0,0.0,18783604736.0,1069056.0,8952086528.0,5.13050587136e+11,2320.0,10088.0,3530.0,3006.0,05-04 17:02:54
0.0,0.0,18790092800.0,1069056.0,8944386048.0,5.13051799552e+11,1888.0,10140.0,0.0,0.0,05-04 17:02:55
0.0,0.0,18790055936.0,1069056.0,8962097152.0,5.13034125312e+11,3836.0,18144.0,0.0,0.0,05-04 17:02:56
0.0,0.0,18793512960.0,1069056.0,8949776384.0,5.13042989056e+11,3484.0,17100.0,0.0,0.0,05-04 17:02:57
0.0,0.0,18792017920.0,1069056.0,8962097152.0,5.13032163328e+11,764.0,4112.0,0.0,0.0,05-04 17:02:58
0.0,0.0,18809163776.0,1069056.0,8981348352.0,5.12995766272e+11,2728.0,19028.0,3470.0,3006.0,05-04 17:02:59
0.0,0.0,18809065472.0,1069056.0,8993669120.0,5.12983543808e+11,2176.0,12720.0,90.0,90.0,05-04 17:03:00
0.0,0.0,18810167296.0,1069056.0,9001369600.0,5.12974741504e+11,2608.0,13580.0,150.0,90.0,05-04 17:03:01
0.0,0.0,18809651200.0,1069056.0,9001369600.0,5.129752576e+11,2396.0,13924.0,0.0,90.0,05-04 17:03:02
0.0,26.0,18816012288.0,1069056.0,9008300032.0,5.1296196608e+11,2396.0,14384.0,0.0,0.0,05-04 17:03:03
0.0,0.0,18818125824.0,1069056.0,9016770560.0,5.12951382016e+11,2616.0,15076.0,3470.0,3006.0,05-04 17:03:04
0.0,0.0,18818166784.0,1069056.0,9016770560.0,5.12951341056e+11,2396.0,15292.0,60.0,42.0,05-04 17:03:05
0.0,0.0,18817667072.0,1069056.0,9016770560.0,5.12951840768e+11,2176.0,15572.0,60.0,42.0,05-04 17:03:06
0.0,0.0,18818949120.0,1069056.0,9012920320.0,5.1295440896e+11,2396.0,16208.0,0.0,0.0,05-04 17:03:07
0.0,0.0,18823475200.0,1069056.0,9012920320.0,5.1294988288e+11,2608.0,16896.0,0.0,0.0,05-04 17:03:08
0.0,0.0,18830282752.0,1069056.0,9018310656.0,5.12937684992e+11,2176.0,16940.0,3470.0,3006.0,05-04 17:03:09
0.0,35.0,18830520320.0,1069056.0,9028321280.0,5.129274368e+11,2396.0,17740.0,0.0,0.0,05-04 17:03:10
0.0,0.0,18831138816.0,1069056.0,9029091328.0,5.12926048256e+11,2396.0,18256.0,60.0,2424.0,05-04 17:03:11
0.0,0.0,18831364096.0,1069056.0,9032171520.0,5.12922742784e+11,1984.0,10120.0,0.0,0.0,05-04 17:03:12
0.0,0.0,18840317952.0,1069056.0,9033711616.0,5.12912248832e+11,3208.0,7420.0,0.0,16528.0,05-04 17:03:13
0.0,0.0,18840866816.0,1069056.0,9030631424.0,5.1291478016e+11,3664.0,9732.0,3470.0,3006.0,05-04 17:03:14
0.0,0.0,18841124864.0,1069056.0,9033711616.0,5.1291144192e+11,1200.0,58948.0,0.0,0.0,05-04 17:03:15
0.0,0.0,18842841088.0,1069056.0,9039101952.0,5.1290433536e+11,2784.0,9880.0,120.0,42.0,05-04 17:03:16
0.0,987.0,18845261824.0,1069056.0,9052962816.0,5.1288805376e+11,2328.0,8792.0,0.0,0.0,05-04 17:03:17
0.0,0.0,18853457920.0,1069056.0,9059123200.0,5.1287369728e+11,1792.0,4688.0,60.0,0.0,05-04 17:03:18
0.0,0.0,18855337984.0,1069056.0,9067593728.0,5.12863346688e+11,2216.0,5608.0,3470.0,9286.0,05-04 17:03:19
0.0,0.0,18854076416.0,1069056.0,9068363776.0,5.12863838208e+11,7152.0,17572.0,0.0,0.0,05-04 17:03:20
0.0,0.0,18856316928.0,1069056.0,9069133824.0,5.12860827648e+11,1792.0,6056.0,0.0,0.0,05-04 17:03:21
0.0,0.0,18866077696.0,1069056.0,9082994688.0,5.12837206016e+11,2672.0,7336.0,0.0,292.0,05-04 17:03:22
0.0,0.0,18867556352.0,1069056.0,9082994688.0,5.1283572736e+11,2232.0,7320.0,0.0,0.0,05-04 17:03:23
0.0,0.0,18867564544.0,1069056.0,9082994688.0,5.12835719168e+11,2672.0,8124.0,3470.0,3006.0,05-04 17:03:24
0.0,0.0,18867322880.0,1069056.0,9092235264.0,5.12826720256e+11,2080.0,8048.0,0.0,0.0,05-04 17:03:25
0.0,0.0,18868912128.0,1069056.0,9092235264.0,5.12825131008e+11,2732.0,9088.0,0.0,0.0,05-04 17:03:26
0.0,1.0,18870849536.0,1069056.0,9093005312.0,5.12822423552e+11,2080.0,8960.0,60.0,0.0,05-04 17:03:27
0.0,0.0,18879610880.0,1069056.0,9106096128.0,5.12800571392e+11,2520.0,9764.0,0.0,0.0,05-04 17:03:28
0.0,0.0,18881605632.0,1069056.0,9106096128.0,5.1279857664e+11,2520.0,10224.0,3470.0,3006.0,05-04 17:03:29
0.0,0.0,18882052096.0,1069056.0,9116106752.0,5.12788119552e+11,2412.0,15820.0,0.0,0.0,05-04 17:03:30
0.0,0.0,18889306112.0,1069056.0,9111486464.0,5.12785485824e+11,2300.0,10960.0,60.0,0.0,05-04 17:03:31
0.0,0.0,18888552448.0,1069056.0,9112256512.0,5.1278546944e+11,1740.0,8204.0,0.0,0.0,05-04 17:03:32
0.0,1.0,18892271616.0,1069056.0,9129967616.0,5.12764039168e+11,3512.0,15724.0,0.0,0.0,05-04 17:03:33
0.0,0.0,18892263424.0,1069056.0,9117646848.0,5.12776368128e+11,3704.0,19992.0,3590.0,3006.0,05-04 17:03:34
0.0,0.0,18892234752.0,1069056.0,9118416896.0,5.12775626752e+11,2300.0,13024.0,0.0,0.0,05-04 17:03:35
0.0,0.0,18895794176.0,1069056.0,9139208192.0,5.12751276032e+11,2300.0,13484.0,0.0,0.0,05-04 17:03:36
0.0,80.0,18902536192.0,1069056.0,9146138624.0,5.12737603584e+11,2080.0,13768.0,0.0,0.0,05-04 17:03:37
0.0,0.0,18902786048.0,1069056.0,9146908672.0,5.1273658368e+11,2300.0,14452.0,0.0,0.0,05-04 17:03:38
0.0,0.0,18906214400.0,1069056.0,9154609152.0,5.12725454848e+11,2732.0,15472.0,3470.0,3006.0,05-04 17:03:39
0.0,10.0,18914316288.0,1069056.0,9159999488.0,5.12711962624e+11,1984.0,11092.0,0.0,0.0,05-04 17:03:40
0.0,0.0,18915471360.0,1069056.0,9160769536.0,5.12710037504e+11,2012.0,3312.0,0.0,0.0,05-04 17:03:41
0.0,0.0,18916782080.0,1069056.0,9182330880.0,5.1268716544e+11,2012.0,3704.0,303.0,90.0,05-04 17:03:42
0.0,0.0,18916306944.0,1069056.0,9182330880.0,5.12687640576e+11,448.0,1572.0,0.0,0.0,05-04 17:03:43
0.0,0.0,18919333888.0,1069056.0,9183100928.0,5.12683843584e+11,2452.0,4608.0,3470.0,3006.0,05-04 17:03:44
0.0,0.0,18919608320.0,1069056.0,9193111552.0,5.12673558528e+11,2220.0,63408.0,120.0,0.0,05-04 17:03:45
0.0,0.0,18919784448.0,1069056.0,9193111552.0,5.126733824e+11,2012.0,5172.0,0.0,0.0,05-04 17:03:46
0.0,66.0,18922016768.0,1069056.0,9193111552.0,5.1267115008e+11,2012.0,5628.0,60.0,42.0,05-04 17:03:47
0.0,0.0,18930733056.0,1069056.0,9207742464.0,5.1264780288e+11,1792.0,5904.0,0.0,2840.0,05-04 17:03:48
0.0,0.0,18937655296.0,1069056.0,9203122176.0,5.12645500928e+11,2224.0,6712.0,3893.0,3006.0,05-04 17:03:49
0.0,0.0,18937970688.0,1069056.0,9191571456.0,5.12656736256e+11,2580.0,25792.0,0.0,0.0,05-04 17:03:50
0.0,0.0,18938351616.0,1069056.0,9208512512.0,5.12639414272e+11,3136.0,13140.0,60.0,0.0,05-04 17:03:51
0.0,190.0,18940624896.0,1069056.0,9198501888.0,5.12647151616e+11,2908.0,12632.0,0.0,0.0,05-04 17:03:52
0.0,0.0,18946686976.0,1069056.0,9210052608.0,5.12629538816e+11,668.0,2064.0,0.0,0.0,05-04 17:03:53
0.0,0.0,18947260416.0,1069056.0,9218523136.0,5.12620494848e+11,2080.0,9056.0,3470.0,3006.0,05-04 17:03:54
0.0,0.0,19010383872.0,1069056.0,9219293184.0,5.12556601344e+11,2080.0,9508.0,0.0,0.0,05-04 17:03:55
0.0,0.0,19014189056.0,1069056.0,9240084480.0,5.12532004864e+11,2732.0,10552.0,60.0,0.0,05-04 17:03:56
0.0,0.0,19025268736.0,1069056.0,9245474816.0,5.12515534848e+11,2080.0,10428.0,0.0,0.0,05-04 17:03:57
0.0,0.0,19031871488.0,1069056.0,9250865152.0,5.1250354176e+11,2300.0,11056.0,60.0,0.0,05-04 17:03:58
0.0,0.0,19032334336.0,1069056.0,9259335680.0,5.12494608384e+11,2520.0,11684.0,3773.0,4562.0,05-04 17:03:59
0.0,0.0,19031699456.0,1069056.0,9260105728.0,5.12494473216e+11,2640.0,16492.0,0.0,0.0,05-04 17:04:00
0.0,0.0,19034345472.0,1069056.0,9260105728.0,5.124918272e+11,2080.0,12252.0,0.0,0.0,05-04 17:04:01
0.0,1.0,19035955200.0,1069056.0,9270116352.0,5.12480206848e+11,2732.0,13288.0,60.0,90.0,05-04 17:04:02
0.0,3.0,19037044736.0,1069056.0,9257795584.0,5.1249143808e+11,2300.0,13344.0,0.0,0.0,05-04 17:04:03
0.0,0.0,19038142464.0,1069056.0,9258565632.0,5.12489570304e+11,2300.0,13864.0,3470.0,3006.0,05-04 17:04:04
0.0,0.0,19038687232.0,1069056.0,9267806208.0,5.1247978496e+11,2616.0,14508.0,150.0,90.0,05-04 17:04:05
0.0,0.0,19048345600.0,1069056.0,9273196544.0,5.12464736256e+11,2176.0,14612.0,90.0,90.0,05-04 17:04:06
0.0,495.0,19058917376.0,1069056.0,9287827456.0,5.12439533568e+11,2176.0,15084.0,60.0,0.0,05-04 17:04:07
0.0,0.0,19060473856.0,1069056.0,9283207168.0,5.12442597376e+11,2828.0,16240.0,0.0,0.0,05-04 17:04:08
0.0,0.0,19060625408.0,1069056.0,9280126976.0,5.12445526016e+11,3616.0,21744.0,3470.0,3950.0,05-04 17:04:09
0.0,6.0,19060596736.0,1069056.0,9295527936.0,5.12430153728e+11,544.0,2664.0,60.0,42.0,05-04 17:04:10
0.0,0.0,19064856576.0,1069056.0,9288597504.0,5.1243282432e+11,3004.0,6024.0,60.0,42.0,05-04 17:04:11
0.0,0.0,19063836672.0,1069056.0,9301688320.0,5.12420753408e+11,2108.0,5396.0,0.0,0.0,05-04 17:04:12
0.0,0.0,19065192448.0,1069056.0,9302458368.0,5.12418627584e+11,1888.0,5684.0,0.0,0.0,05-04 17:04:13
0.0,0.0,19067650048.0,1069056.0,9310928896.0,5.12407699456e+11,3420.0,7376.0,3470.0,3006.0,05-04 17:04:14
0.0,0.0,19069636608.0,1069056.0,9311698944.0,5.12404942848e+11,2764.0,68264.0,0.0,0.0,05-04 17:04:15
0.0,0.0,19079835648.0,1069056.0,9316319232.0,5.1239012352e+11,1888.0,7080.0,0.0,0.0,05-04 17:04:16
0.0,0.0,19081613312.0,1069056.0,9324789760.0,5.12379875328e+11,2108.0,7720.0,0.0,0.0,05-04 17:04:17
0.0,0.0,19081670656.0,1069056.0,9324789760.0,5.12379817984e+11,2108.0,8184.0,303.0,0.0,05-04 17:04:18
0.0,0.0,19081666560.0,1069056.0,9325559808.0,5.12379052032e+11,2312.0,8936.0,5550.0,4776.0,05-04 17:04:19
0.0,0.0,19084083200.0,1069056.0,9334030336.0,5.12368164864e+11,7256.0,21196.0,60.0,0.0,05-04 17:04:20
0.0,0.0,19085451264.0,1069056.0,9334800384.0,5.12366026752e+11,2108.0,9580.0,60.0,0.0,05-04 17:04:21
0.0,74.0,19085475840.0,1069056.0,9334800384.0,5.12366002176e+11,2080.0,9860.0,60.0,292.0,05-04 17:04:22
0.0,12.0,19086696448.0,1069056.0,9343270912.0,5.1235631104e+11,3276.0,11320.0,363.0,0.0,05-04 17:04:23
0.0,0.0,19087572992.0,1069056.0,9356361728.0,5.1234234368e+11,1424.0,3976.0,3650.0,3090.0,05-04 17:04:24
0.0,0.0,19093827584.0,1069056.0,9370992640.0,5.12321458176e+11,2396.0,11184.0,0.0,0.0,05-04 17:04:25
0.0,0.0,19095728128.0,1069056.0,9361752064.0,5.12328798208e+11,2608.0,11876.0,0.0,0.0,05-04 17:04:26
0.0,45.0,19110281216.0,1069056.0,9360211968.0,5.12315785216e+11,2176.0,11936.0,0.0,0.0,05-04 17:04:27
0.0,145.0,19111960576.0,1069056.0,9377153024.0,5.122971648e+11,3484.0,18848.0,0.0,0.0,05-04 17:04:28
0.0,0.0,19113967616.0,1069056.0,9364832256.0,5.12307478528e+11,3704.0,20364.0,3470.0,3006.0,05-04 17:04:29
0.0,0.0,19116929024.0,1069056.0,9364832256.0,5.1230451712e+11,2728.0,21736.0,303.0,0.0,05-04 17:04:30
0.0,0.0,19116359680.0,1069056.0,9386393600.0,5.1228352512e+11,2396.0,14608.0,0.0,0.0,05-04 17:04:31
0.0,0.0,19115724800.0,1069056.0,9387163648.0,5.12283389952e+11,2396.0,15080.0,60.0,0.0,05-04 17:04:32
0.0,2.0,19117948928.0,1069056.0,9399484416.0,5.12268845056e+11,1196.0,4156.0,0.0,0.0,05-04 17:04:33
0.0,0.0,19119861760.0,1069056.0,9408724992.0,5.12257691648e+11,2836.0,15932.0,3470.0,3006.0,05-04 17:04:34
0.0,0.0,19121221632.0,1069056.0,9408724992.0,5.12256331776e+11,2492.0,15988.0,229.0,307.0,05-04 17:04:35
0.0,0.0,19130675200.0,1069056.0,9414885376.0,5.12240717824e+11,2396.0,16508.0,0.0,0.0,05-04 17:04:36
0.0,0.0,19130634240.0,1069056.0,9424125952.0,5.12231518208e+11,2176.0,16972.0,0.0,0.0,05-04 17:04:37
0.0,943.0,19132874752.0,1069056.0,9424896000.0,5.12228507648e+11,2396.0,17608.0,0.0,0.0,05-04 17:04:38
0.0,0.0,19133169664.0,1069056.0,9424896000.0,5.12228212736e+11,2540.0,5908.0,3470.0,8670.0,05-04 17:04:39
0.0,2.0,19133747200.0,1069056.0,9432596480.0,5.1221993472e+11,1888.0,5736.0,363.0,42.0,05-04 17:04:40
0.0,0.0,19137798144.0,1069056.0,9434136576.0,5.1221434368e+11,2108.0,6384.0,20981.0,4937.0,05-04 17:04:41
0.0,0.0,19139399680.0,1069056.0,9421815808.0,5.12225062912e+11,2108.0,6844.0,0.0,90.0,05-04 17:04:42
0.0,0.0,19146289152.0,1069056.0,9435676672.0,5.12204312576e+11,1888.0,7136.0,0.0,15868.0,05-04 17:04:43
0.0,0.0,19146289152.0,1069056.0,9439526912.0,5.12200462336e+11,2108.0,7772.0,3530.0,3048.0,05-04 17:04:44
0.0,0.0,19149234176.0,1069056.0,9427976192.0,5.12209068032e+11,3204.0,63096.0,0.0,0.0,05-04 17:04:45
0.0,0.0,19158056960.0,1069056.0,9438756864.0,5.12189464576e+11,3444.0,13700.0,0.0,0.0,05-04 17:04:46
0.0,0.0,19159642112.0,1069056.0,9438756864.0,5.12187879424e+11,3004.0,13296.0,0.0,0.0,05-04 17:04:47
