"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r2t08",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet18_cifar10_ddp_batch64_nodes3/dstat_r2t08.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","04 Apr 2024 16:21:20 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,11064528896.0,1081344.0,19682787328.0,5.10038949888e+11,668.0,2280.0,1503.0,1735.0,04-04 16:22:01
0.0,0.0,11067699200.0,1081344.0,19683557376.0,5.10035009536e+11,448.0,2148.0,0.0,0.0,04-04 16:22:02
0.0,0.0,11085258752.0,1081344.0,19694338048.0,5.10006669312e+11,448.0,2188.0,60.0,0.0,04-04 16:22:03
0.0,0.0,11090350080.0,1081344.0,19700498432.0,5.099954176e+11,1016.0,2604.0,0.0,0.0,04-04 16:22:04
0.0,0.0,11122118656.0,1081344.0,19747471360.0,5.09916676096e+11,41873816.0,22120.0,0.0,0.0,04-04 16:22:05
0.0,0.0,11134541824.0,1081344.0,19751321600.0,5.09900402688e+11,1436.0,121924.0,1503.0,4753.0,04-04 16:22:06
0.0,0.0,11146350592.0,1081344.0,19765182464.0,5.09874733056e+11,764.0,2588.0,0.0,0.0,04-04 16:22:07
0.0,0.0,11161448448.0,1081344.0,19776733184.0,5.0984808448e+11,544.0,2456.0,0.0,0.0,04-04 16:22:08
0.0,0.0,11166019584.0,1081344.0,19776733184.0,5.09843513344e+11,544.0,2500.0,120.0,0.0,04-04 16:22:09
0.0,0.0,11181473792.0,1081344.0,19792134144.0,5.09812658176e+11,764.0,2720.0,0.0,0.0,04-04 16:22:10
0.0,0.0,11190444032.0,1081344.0,19796754432.0,5.09799067648e+11,756.0,2816.0,1866.0,1777.0,04-04 16:22:11
0.0,0.0,11194527744.0,1081344.0,19797524480.0,5.09794213888e+11,544.0,2628.0,120.0,0.0,04-04 16:22:12
0.0,0.0,11212746752.0,1081344.0,19817545728.0,5.09755973632e+11,764.0,2848.0,60.0,0.0,04-04 16:22:13
0.0,0.0,11216396288.0,1081344.0,19819085824.0,5.09750784e+11,544.0,2716.0,0.0,0.0,04-04 16:22:14
0.0,0.0,11237257216.0,1081344.0,19838337024.0,5.09710671872e+11,544.0,2756.0,60.0,0.0,04-04 16:22:15
0.0,0.0,11242217472.0,1081344.0,19837566976.0,5.09706481664e+11,1524.0,131756.0,1503.0,1735.0,04-04 16:22:16
0.0,0.0,11254030336.0,1081344.0,19845267456.0,5.0968696832e+11,544.0,2844.0,0.0,2840.0,04-04 16:22:17
0.0,15.0,11259199488.0,1081344.0,19859898368.0,5.09667168256e+11,544.0,2888.0,0.0,0.0,04-04 16:22:18
0.0,0.0,11264270336.0,1081344.0,19859898368.0,5.09662097408e+11,764.0,3104.0,0.0,90.0,04-04 16:22:19
0.0,1469.0,11283144704.0,1081344.0,19870679040.0,5.09632442368e+11,764.0,3136.0,60.0,0.0,04-04 16:22:20
0.0,46.0,11286835200.0,1081344.0,19879149568.0,5.09620281344e+11,5884.0,71616.0,1503.0,1735.0,04-04 16:22:21
0.0,0.0,11305713664.0,1081344.0,19890700288.0,5.0958985216e+11,1424.0,3872.0,0.0,0.0,04-04 16:22:22
0.0,0.0,11308224512.0,1081344.0,19891470336.0,5.09586571264e+11,1204.0,3628.0,0.0,0.0,04-04 16:22:23
0.0,0.0,11320266752.0,1081344.0,19905331200.0,5.0956066816e+11,544.0,3144.0,60.0,0.0,04-04 16:22:24
0.0,83.0,11329028096.0,1081344.0,19910721536.0,5.0954651648e+11,984.0,3600.0,60.0,0.0,04-04 16:22:25
0.0,91.0,11332018176.0,1081344.0,19910721536.0,5.095435264e+11,2624.0,69644.0,1503.0,1735.0,04-04 16:22:26
0.0,11.0,11340574720.0,1081344.0,19930742784.0,5.09514948608e+11,544.0,3272.0,0.0,0.0,04-04 16:22:27
0.0,0.0,11339669504.0,1081344.0,19930742784.0,5.09515853824e+11,764.0,3492.0,0.0,0.0,04-04 16:22:28
0.0,0.0,11343089664.0,1081344.0,19942293504.0,5.09500882944e+11,544.0,3360.0,0.0,0.0,04-04 16:22:29
0.0,0.0,11343216640.0,1081344.0,19951534080.0,5.09491515392e+11,544.0,3404.0,60.0,0.0,04-04 16:22:30
0.0,0.0,11344543744.0,1081344.0,19961544704.0,5.09480177664e+11,976.0,3852.0,1503.0,1735.0,04-04 16:22:31
0.0,0.0,11345846272.0,1081344.0,19970015232.0,5.09470404608e+11,544.0,3488.0,0.0,0.0,04-04 16:22:32
0.0,0.0,11346247680.0,1081344.0,19982336000.0,5.09457682432e+11,544.0,3532.0,60.0,0.0,04-04 16:22:33
0.0,0.0,11346976768.0,1081344.0,19986186240.0,5.09453103104e+11,764.0,3728.0,0.0,0.0,04-04 16:22:34
0.0,0.0,11347054592.0,1081344.0,19996196864.0,5.09443014656e+11,764.0,3768.0,60.0,0.0,04-04 16:22:35
0.0,0.0,11348545536.0,1081344.0,20001587200.0,5.09436133376e+11,1304.0,124240.0,1503.0,2371.0,04-04 16:22:36
0.0,0.0,11347988480.0,1081344.0,20006207488.0,5.09432070144e+11,764.0,3856.0,0.0,0.0,04-04 16:22:37
0.0,0.0,11350790144.0,1081344.0,20026228736.0,5.09409247232e+11,544.0,3724.0,0.0,0.0,04-04 16:22:38
0.0,0.0,11350614016.0,1081344.0,20032389120.0,5.09403262976e+11,544.0,3764.0,60.0,90.0,04-04 16:22:39
0.0,0.0,11350876160.0,1081344.0,20033929216.0,5.09401460736e+11,764.0,3984.0,0.0,0.0,04-04 16:22:40
0.0,0.0,11351556096.0,1081344.0,20052410368.0,5.09382299648e+11,1664.0,66712.0,1623.0,1735.0,04-04 16:22:41
0.0,0.0,11351445504.0,1081344.0,20053180416.0,5.09381640192e+11,544.0,3896.0,0.0,0.0,04-04 16:22:42
0.0,0.0,11351269376.0,1081344.0,20058570752.0,5.09376425984e+11,764.0,4052.0,0.0,0.0,04-04 16:22:43
0.0,0.0,11350274048.0,1081344.0,20073971712.0,5.09362020352e+11,544.0,3980.0,580.0,606.0,04-04 16:22:44
0.0,0.0,11351543808.0,1081344.0,20073971712.0,5.09360750592e+11,544.0,4024.0,60.0,0.0,04-04 16:22:45
0.0,0.0,11354923008.0,1081344.0,20079362048.0,5.09351981056e+11,764.0,4244.0,1503.0,6901.0,04-04 16:22:46
0.0,0.0,11355459584.0,1081344.0,20087832576.0,5.09342973952e+11,0.0,60.0,0.0,0.0,04-04 16:22:47
0.0,3.0,11356446720.0,1081344.0,20097843200.0,5.09331976192e+11,544.0,4108.0,120.0,0.0,04-04 16:22:48
0.0,0.0,11355365376.0,1081344.0,20107853824.0,5.09323046912e+11,544.0,4152.0,180.0,2508.0,04-04 16:22:49
0.0,0.0,11355983872.0,1081344.0,20118634496.0,5.09311647744e+11,764.0,4372.0,60.0,0.0,04-04 16:22:50
0.0,1876.0,11355504640.0,1081344.0,20119404544.0,5.09311356928e+11,764.0,4404.0,2201.0,2325.0,04-04 16:22:51
0.0,0.0,11354959872.0,1081344.0,20138655744.0,5.09292650496e+11,1204.0,4916.0,60.0,15868.0,04-04 16:22:52
0.0,0.0,11356753920.0,1081344.0,20138655744.0,5.09290856448e+11,984.0,4736.0,0.0,0.0,04-04 16:22:53
0.0,0.0,11355451392.0,1081344.0,20144816128.0,5.09285998592e+11,544.0,4368.0,0.0,0.0,04-04 16:22:54
0.0,0.0,11357466624.0,1081344.0,20157906944.0,5.09270892544e+11,544.0,4468.0,0.0,0.0,04-04 16:22:55
0.0,0.0,11356061696.0,1081344.0,20159447040.0,5.09270757376e+11,2060.0,191632.0,1623.0,2721.0,04-04 16:22:56
0.0,5.0,11356655616.0,1081344.0,20170997760.0,5.09258612736e+11,544.0,4552.0,60.0,0.0,04-04 16:22:57
0.0,0.0,11358621696.0,1081344.0,20178698240.0,5.09248946176e+11,544.0,4596.0,180.0,180.0,04-04 16:22:58
0.0,0.0,11358527488.0,1081344.0,20190248960.0,5.09237489664e+11,976.0,5048.0,0.0,292.0,04-04 16:22:59
0.0,0.0,11359952896.0,1081344.0,20190248960.0,5.09236064256e+11,544.0,4680.0,0.0,0.0,04-04 16:23:00
0.0,207.0,11359068160.0,1081344.0,20205649920.0,5.09221548032e+11,544.0,4724.0,1503.0,1735.0,04-04 16:23:01
0.0,0.0,11359932416.0,1081344.0,20209500160.0,5.09216833536e+11,668.0,736.0,0.0,0.0,04-04 16:23:02
0.0,0.0,11361968128.0,1081344.0,20220280832.0,5.09204017152e+11,448.0,604.0,60.0,42.0,04-04 16:23:03
0.0,0.0,11363221504.0,1081344.0,20234911744.0,5.09188132864e+11,448.0,640.0,0.0,0.0,04-04 16:23:04
0.0,0.0,11362865152.0,1081344.0,20234911744.0,5.09188489216e+11,668.0,860.0,0.0,0.0,04-04 16:23:05
0.0,0.0,11363184640.0,1081344.0,20254932992.0,5.0916814848e+11,448.0,728.0,1563.0,1735.0,04-04 16:23:06
0.0,0.0,11363733504.0,1081344.0,20254932992.0,5.09167599616e+11,448.0,772.0,0.0,0.0,04-04 16:23:07
0.0,0.0,11363827712.0,1081344.0,20261093376.0,5.09161345024e+11,668.0,988.0,0.0,0.0,04-04 16:23:08
0.0,0.0,11365990400.0,1081344.0,20274184192.0,5.0914609152e+11,448.0,856.0,60.0,0.0,04-04 16:23:09
0.0,0.0,11364798464.0,1081344.0,20278034432.0,5.09143433216e+11,448.0,900.0,0.0,0.0,04-04 16:23:10
0.0,0.0,11365486592.0,1081344.0,20285734912.0,5.09135044608e+11,1092.0,1584.0,1866.0,1735.0,04-04 16:23:11
0.0,0.0,11365728256.0,1081344.0,20294975488.0,5.09125562368e+11,448.0,984.0,0.0,0.0,04-04 16:23:12
0.0,0.0,11365859328.0,1081344.0,20305756160.0,5.09114650624e+11,448.0,1028.0,0.0,0.0,04-04 16:23:13
0.0,0.0,11364515840.0,1081344.0,20307296256.0,5.09114454016e+11,668.0,1248.0,60.0,0.0,04-04 16:23:14
0.0,0.0,11364454400.0,1081344.0,20326547456.0,5.09095264256e+11,448.0,1116.0,120.0,0.0,04-04 16:23:15
0.0,0.0,11365105664.0,1081344.0,20326547456.0,5.09094612992e+11,448.0,1156.0,1503.0,1735.0,04-04 16:23:16
0.0,0.0,11363897344.0,1081344.0,20335017984.0,5.09087350784e+11,668.0,1376.0,60.0,2840.0,04-04 16:23:17
0.0,2.0,11363205120.0,1081344.0,20347338752.0,5.0907572224e+11,448.0,1244.0,363.0,0.0,04-04 16:23:18
0.0,0.0,11363553280.0,1081344.0,20352729088.0,5.09069983744e+11,448.0,1288.0,0.0,90.0,04-04 16:23:19
0.0,0.0,11366522880.0,1081344.0,20358119424.0,5.09061623808e+11,668.0,1504.0,60.0,0.0,04-04 16:23:20
0.0,2352.0,11368022016.0,1081344.0,20377370624.0,5.09040873472e+11,1952.0,324684.0,1623.0,1735.0,04-04 16:23:21
0.0,0.0,11369832448.0,1081344.0,20377370624.0,5.0903906304e+11,5036.0,5192.0,0.0,0.0,04-04 16:23:22
0.0,0.0,11369504768.0,1081344.0,20387381248.0,5.09029380096e+11,1328.0,2284.0,0.0,0.0,04-04 16:23:23
0.0,0.0,11369017344.0,1081344.0,20398161920.0,5.09019086848e+11,548.0,1500.0,120.0,42.0,04-04 16:23:24
0.0,0.0,11368931328.0,1081344.0,20398931968.0,5.09018402816e+11,668.0,1780.0,60.0,660.0,04-04 16:23:25
0.0,0.0,11369484288.0,1081344.0,20418183168.0,5.08998598656e+11,3204.0,70024.0,1503.0,4405.0,04-04 16:23:26
0.0,6.0,11369652224.0,1081344.0,20418183168.0,5.0899843072e+11,448.0,1632.0,0.0,0.0,04-04 16:23:27
0.0,0.0,11369410560.0,1081344.0,20429733888.0,5.08987121664e+11,448.0,1672.0,423.0,0.0,04-04 16:23:28
0.0,0.0,11369328640.0,1081344.0,20438204416.0,5.08978733056e+11,668.0,1892.0,120.0,0.0,04-04 16:23:29
0.0,0.0,11369652224.0,1081344.0,20448215040.0,5.08968398848e+11,448.0,1760.0,0.0,0.0,04-04 16:23:30
0.0,0.0,11371868160.0,1081344.0,20453605376.0,5.08960792576e+11,660.0,2020.0,1503.0,1735.0,04-04 16:23:31
0.0,0.0,11371446272.0,1081344.0,20463616000.0,5.0895120384e+11,668.0,2004.0,0.0,0.0,04-04 16:23:32
0.0,0.0,11372093440.0,1081344.0,20474396672.0,5.08939776e+11,448.0,1872.0,0.0,0.0,04-04 16:23:33
0.0,0.0,11370856448.0,1081344.0,20475166720.0,5.08940242944e+11,448.0,1916.0,60.0,0.0,04-04 16:23:34
0.0,0.0,11370725376.0,1081344.0,20489797632.0,5.08925743104e+11,668.0,2136.0,0.0,0.0,04-04 16:23:35
0.0,190.0,11373096960.0,1081344.0,20495187968.0,5.08917981184e+11,668.0,2176.0,1563.0,1735.0,04-04 16:23:36
0.0,0.0,11374686208.0,1081344.0,20501348352.0,5.08910231552e+11,448.0,2044.0,60.0,0.0,04-04 16:23:37
0.0,0.0,11376992256.0,1081344.0,20514439168.0,5.08894834688e+11,668.0,2264.0,0.0,0.0,04-04 16:23:38
0.0,0.0,11375370240.0,1081344.0,20521369600.0,5.08889526272e+11,448.0,2132.0,0.0,90.0,04-04 16:23:39
0.0,0.0,11375214592.0,1081344.0,20535230464.0,5.08875821056e+11,448.0,2172.0,0.0,0.0,04-04 16:23:40
0.0,0.0,11376640000.0,1081344.0,20546011136.0,5.08863614976e+11,668.0,2392.0,1503.0,1735.0,04-04 16:23:41
0.0,0.0,11376746496.0,1081344.0,20546781184.0,5.08862738432e+11,448.0,2260.0,0.0,0.0,04-04 16:23:42
0.0,0.0,11377672192.0,1081344.0,20555251712.0,5.08853342208e+11,448.0,2304.0,120.0,0.0,04-04 16:23:43
0.0,0.0,11377168384.0,1081344.0,20566802432.0,5.08842295296e+11,764.0,2576.0,0.0,0.0,04-04 16:23:44
0.0,0.0,11377541120.0,1081344.0,20566802432.0,5.0884192256e+11,544.0,2444.0,0.0,0.0,04-04 16:23:45
0.0,0.0,11380211712.0,1081344.0,20586053632.0,5.08820000768e+11,544.0,2488.0,1563.0,1735.0,04-04 16:23:46
0.0,0.0,11380822016.0,1081344.0,20585283584.0,5.08820160512e+11,764.0,2708.0,303.0,0.0,04-04 16:23:47
0.0,29.0,11383595008.0,1081344.0,20603764736.0,5.08798906368e+11,544.0,2572.0,0.0,0.0,04-04 16:23:48
0.0,0.0,11383005184.0,1081344.0,20612235264.0,5.08791025664e+11,544.0,2616.0,0.0,0.0,04-04 16:23:49
0.0,0.0,11384573952.0,1081344.0,20622245888.0,5.08779446272e+11,764.0,2836.0,0.0,0.0,04-04 16:23:50
0.0,2974.0,11386015744.0,1081344.0,20623785984.0,5.08776464384e+11,1600.0,7424.0,1563.0,1735.0,04-04 16:23:51
0.0,91.0,11385397248.0,1081344.0,20643037184.0,5.0875783168e+11,1204.0,3380.0,120.0,0.0,04-04 16:23:52
0.0,0.0,11387891712.0,1081344.0,20643037184.0,5.08755337216e+11,984.0,3200.0,0.0,0.0,04-04 16:23:53
0.0,0.0,11387572224.0,1081344.0,20649197568.0,5.0874949632e+11,544.0,2832.0,303.0,0.0,04-04 16:23:54
0.0,0.0,11387043840.0,1081344.0,20663828480.0,5.08735393792e+11,544.0,2876.0,0.0,0.0,04-04 16:23:55
0.0,1.0,11387949056.0,1081344.0,20663058432.0,5.08735258624e+11,2304.0,379864.0,1563.0,2371.0,04-04 16:23:56
0.0,3.0,11388493824.0,1081344.0,20682309632.0,5.08715462656e+11,544.0,2960.0,0.0,0.0,04-04 16:23:57
0.0,0.0,11391406080.0,1081344.0,20693860352.0,5.0870099968e+11,544.0,3000.0,0.0,0.0,04-04 16:23:58
0.0,0.0,11392421888.0,1081344.0,20695400448.0,5.08698443776e+11,976.0,3448.0,0.0,292.0,04-04 16:23:59
0.0,0.0,11393548288.0,1081344.0,20713881600.0,5.08678836224e+11,544.0,3080.0,60.0,0.0,04-04 16:24:00
0.0,0.0,11393073152.0,1081344.0,20713881600.0,5.0867931136e+11,544.0,3124.0,1866.0,1777.0,04-04 16:24:01
0.0,0.0,11393826816.0,1081344.0,20724662272.0,5.08667777024e+11,764.0,3344.0,90.0,90.0,04-04 16:24:02
0.0,0.0,11394506752.0,1081344.0,20733902848.0,5.08657856512e+11,544.0,3212.0,270.0,90.0,04-04 16:24:03
0.0,0.0,11394002944.0,1081344.0,20744683520.0,5.08647579648e+11,544.0,3252.0,60.0,0.0,04-04 16:24:04
0.0,0.0,11393187840.0,1081344.0,20746223616.0,5.08646854656e+11,764.0,3472.0,0.0,0.0,04-04 16:24:05
0.0,0.0,11393019904.0,1081344.0,20760084480.0,5.08633161728e+11,544.0,3340.0,1503.0,6901.0,04-04 16:24:06
0.0,0.0,11391512576.0,1081344.0,20761624576.0,5.0863312896e+11,544.0,3384.0,60.0,42.0,04-04 16:24:07
0.0,0.0,11391152128.0,1081344.0,20771635200.0,5.08623478784e+11,764.0,3600.0,60.0,42.0,04-04 16:24:08
0.0,0.0,11391361024.0,1081344.0,20780875776.0,5.08614029312e+11,544.0,3468.0,0.0,0.0,04-04 16:24:09
0.0,0.0,11396427776.0,1081344.0,20786266112.0,5.08603572224e+11,544.0,3512.0,0.0,0.0,04-04 16:24:10
0.0,34.0,11397177344.0,1081344.0,20800126976.0,5.08588961792e+11,1188.0,4196.0,1806.0,1735.0,04-04 16:24:11
0.0,172.0,11397976064.0,1081344.0,20810137600.0,5.08578152448e+11,544.0,3596.0,0.0,0.0,04-04 16:24:12
0.0,0.0,11397922816.0,1081344.0,20810907648.0,5.08577435648e+11,544.0,3640.0,0.0,0.0,04-04 16:24:13
0.0,0.0,11399163904.0,1081344.0,20830928896.0,5.08556173312e+11,764.0,3860.0,0.0,0.0,04-04 16:24:14
0.0,0.0,11398680576.0,1081344.0,20830928896.0,5.0855665664e+11,544.0,3728.0,0.0,0.0,04-04 16:24:15
0.0,0.0,11398938624.0,1081344.0,20835549184.0,5.08551778304e+11,544.0,3768.0,1503.0,1735.0,04-04 16:24:16
0.0,0.0,11398615040.0,1081344.0,20851720192.0,5.0853593088e+11,764.0,3988.0,60.0,3124.0,04-04 16:24:17
0.0,8.0,11398819840.0,1081344.0,20851720192.0,5.0853572608e+11,544.0,3856.0,0.0,0.0,04-04 16:24:18
0.0,0.0,11399827456.0,1081344.0,20864040960.0,5.08522397696e+11,544.0,3900.0,120.0,2514.0,04-04 16:24:19
0.0,0.0,11400077312.0,1081344.0,20873281536.0,5.08512907264e+11,764.0,4116.0,0.0,0.0,04-04 16:24:20
0.0,0.0,11400642560.0,1081344.0,20884062208.0,5.08501561344e+11,1096.0,11384.0,1926.0,1735.0,04-04 16:24:21
0.0,380.0,11401093120.0,1081344.0,20884832256.0,5.08500340736e+11,4912.0,7688.0,0.0,15868.0,04-04 16:24:22
0.0,0.0,11399512064.0,1081344.0,20904853504.0,5.08481900544e+11,1424.0,4776.0,60.0,0.0,04-04 16:24:23
0.0,0.0,11401711616.0,1081344.0,20904853504.0,5.08479700992e+11,544.0,4052.0,0.0,0.0,04-04 16:24:24
0.0,0.0,11401007104.0,1081344.0,20924104704.0,5.08461154304e+11,544.0,4152.0,60.0,0.0,04-04 16:24:25
0.0,0.0,11404947456.0,1081344.0,20929495040.0,5.08451823616e+11,3248.0,370980.0,1503.0,2679.0,04-04 16:24:26
0.0,0.0,11405815808.0,1081344.0,20931035136.0,5.08449415168e+11,544.0,4236.0,0.0,0.0,04-04 16:24:27
0.0,1.0,11405103104.0,1081344.0,20944896000.0,5.08436267008e+11,0.0,60.0,303.0,0.0,04-04 16:24:28
0.0,0.0,11404570624.0,1081344.0,20951056384.0,5.08430639104e+11,544.0,4276.0,120.0,0.0,04-04 16:24:29
0.0,0.0,11405414400.0,1081344.0,20961837056.0,5.08419014656e+11,764.0,4496.0,363.0,42.0,04-04 16:24:30
0.0,0.0,11404468224.0,1081344.0,20971077632.0,5.08410720256e+11,756.0,4596.0,1563.0,1735.0,04-04 16:24:31
0.0,0.0,11405750272.0,1081344.0,20981088256.0,5.08399427584e+11,544.0,4464.0,0.0,0.0,04-04 16:24:32
0.0,0.0,11406114816.0,1081344.0,20982628352.0,5.08397522944e+11,764.0,4680.0,0.0,0.0,04-04 16:24:33
0.0,0.0,11406938112.0,1081344.0,20989558784.0,5.08389769216e+11,544.0,4548.0,60.0,0.0,04-04 16:24:34
0.0,0.0,11406282752.0,1081344.0,20996489216.0,5.08383494144e+11,544.0,4592.0,60.0,0.0,04-04 16:24:35
0.0,0.0,11405721600.0,1081344.0,21001109504.0,5.08379435008e+11,764.0,4812.0,1503.0,1735.0,04-04 16:24:36
0.0,279.0,11408568320.0,1081344.0,21021130752.0,5.0835656704e+11,764.0,4852.0,120.0,0.0,04-04 16:24:37
0.0,0.0,11408818176.0,1081344.0,21021130752.0,5.08356317184e+11,544.0,4720.0,0.0,0.0,04-04 16:24:38
0.0,0.0,11408678912.0,1081344.0,21035761664.0,5.08341825536e+11,668.0,732.0,120.0,90.0,04-04 16:24:39
0.0,0.0,11410272256.0,1081344.0,21041152000.0,5.08334841856e+11,448.0,600.0,0.0,0.0,04-04 16:24:40
0.0,0.0,11410268160.0,1081344.0,21052702720.0,5.08323295232e+11,448.0,640.0,1866.0,1735.0,04-04 16:24:41
0.0,656.0,11411333120.0,1081344.0,21060403200.0,5.08314529792e+11,668.0,860.0,60.0,0.0,04-04 16:24:42
0.0,0.0,11413463040.0,1081344.0,21068873728.0,5.08303929344e+11,448.0,728.0,0.0,0.0,04-04 16:24:43
0.0,0.0,11413581824.0,1081344.0,21072723968.0,5.0829996032e+11,448.0,772.0,60.0,42.0,04-04 16:24:44
