"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t06",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet18_cifar10_ddp_batch64_nodes3/dstat_r1t06.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","04 Apr 2024 16:21:19 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,11421892608.0,2138112.0,23272398848.0,5.06090917888e+11,448.0,1384.0,150.0,90.0,04-04 16:21:44
0.0,4.0,11429097472.0,2138112.0,23272398848.0,5.06083713024e+11,668.0,1604.0,0.0,0.0,04-04 16:21:45
0.0,0.0,11443924992.0,2138112.0,23283949568.0,5.06057334784e+11,448.0,1472.0,483.0,42.0,04-04 16:21:46
0.0,0.0,11449241600.0,2138112.0,23293190144.0,5.060427776e+11,660.0,1748.0,1503.0,1735.0,04-04 16:21:47
0.0,0.0,11466899456.0,2138112.0,23303970816.0,5.06014339072e+11,668.0,1732.0,0.0,0.0,04-04 16:21:48
0.0,0.0,11474128896.0,2138112.0,23303970816.0,5.06007109632e+11,668.0,1764.0,180.0,0.0,04-04 16:21:49
0.0,0.0,11495444480.0,2138112.0,23323222016.0,5.05966542848e+11,1220.0,6080.0,0.0,0.0,04-04 16:21:50
0.0,0.0,11499909120.0,2138112.0,23323222016.0,5.05962078208e+11,1328.0,2500.0,0.0,0.0,04-04 16:21:51
0.0,0.0,11519590400.0,2138112.0,23333232640.0,5.05932386304e+11,1328.0,2552.0,1503.0,1735.0,04-04 16:21:52
0.0,0.0,11523420160.0,2138112.0,23343243264.0,5.0591854592e+11,448.0,1772.0,0.0,0.0,04-04 16:21:53
0.0,0.0,11534761984.0,2138112.0,23348633600.0,5.0590181376e+11,888.0,2228.0,0.0,4270.0,04-04 16:21:54
0.0,0.0,11546742784.0,2138112.0,23354793984.0,5.05883672576e+11,1304.0,249360.0,0.0,0.0,04-04 16:21:55
0.0,0.0,11550711808.0,2138112.0,23362494464.0,5.05872003072e+11,448.0,1900.0,0.0,0.0,04-04 16:21:56
0.0,0.0,11567722496.0,2138112.0,23373275136.0,5.05844211712e+11,1752.0,3112.0,1503.0,1735.0,04-04 16:21:57
0.0,0.0,11570819072.0,2138112.0,23382515712.0,5.0583187456e+11,448.0,1988.0,120.0,42.0,04-04 16:21:58
0.0,0.0,11587854336.0,2138112.0,23387906048.0,5.0580944896e+11,448.0,2032.0,0.0,0.0,04-04 16:21:59
0.0,0.0,11591835648.0,2138112.0,23388676096.0,5.058046976e+11,668.0,2248.0,0.0,0.0,04-04 16:22:00
0.0,0.0,11619241984.0,2138112.0,23414087680.0,5.0575187968e+11,448.0,2116.0,0.0,90.0,04-04 16:22:01
0.0,0.0,11623682048.0,2138112.0,23415627776.0,5.0574589952e+11,448.0,2160.0,1503.0,17603.0,04-04 16:22:02
0.0,0.0,11642093568.0,2138112.0,23426408448.0,5.05716707328e+11,668.0,2380.0,60.0,0.0,04-04 16:22:03
0.0,0.0,11652382720.0,2138112.0,23432568832.0,5.05700257792e+11,796.0,2440.0,0.0,0.0,04-04 16:22:04
0.0,0.0,11687682048.0,2138112.0,23483392000.0,5.05614135296e+11,41868728.0,15592.0,0.0,0.0,04-04 16:22:05
0.0,0.0,11700731904.0,2138112.0,23488012288.0,5.05596465152e+11,668.0,2436.0,0.0,0.0,04-04 16:22:06
0.0,2031.0,11703898112.0,2138112.0,23498022912.0,5.0558328832e+11,544.0,2416.0,1503.0,1735.0,04-04 16:22:07
0.0,0.0,11718193152.0,2138112.0,23503413248.0,5.05563602944e+11,544.0,2460.0,120.0,0.0,04-04 16:22:08
0.0,0.0,11729272832.0,2138112.0,23508803584.0,5.05547132928e+11,764.0,2680.0,0.0,0.0,04-04 16:22:09
0.0,12.0,11742134272.0,2138112.0,23523434496.0,5.05519640576e+11,544.0,2548.0,0.0,0.0,04-04 16:22:10
0.0,1.0,11750076416.0,2138112.0,23528824832.0,5.05506308096e+11,756.0,2820.0,303.0,0.0,04-04 16:22:11
0.0,219.0,11754811392.0,2138112.0,23529594880.0,5.05500803072e+11,764.0,2808.0,1623.0,1735.0,04-04 16:22:12
0.0,56.0,11771555840.0,2138112.0,23548846080.0,5.05464807424e+11,544.0,2676.0,60.0,0.0,04-04 16:22:13
0.0,0.0,11776385024.0,2138112.0,23548846080.0,5.0545997824e+11,544.0,2720.0,0.0,0.0,04-04 16:22:14
0.0,14.0,11795169280.0,2138112.0,23560396800.0,5.05429643264e+11,764.0,2936.0,60.0,2840.0,04-04 16:22:15
0.0,0.0,11799265280.0,2138112.0,23568867328.0,5.05417076736e+11,544.0,2804.0,0.0,0.0,04-04 16:22:16
0.0,0.0,11820208128.0,2138112.0,23579648000.0,5.05385353216e+11,544.0,2848.0,1503.0,1735.0,04-04 16:22:17
0.0,0.0,11825586176.0,2138112.0,23588118528.0,5.0537150464e+11,764.0,3068.0,0.0,0.0,04-04 16:22:18
0.0,0.0,11829424128.0,2138112.0,23588888576.0,5.0536689664e+11,4252.0,5884.0,0.0,0.0,04-04 16:22:19
0.0,0.0,11846356992.0,2138112.0,23599669248.0,5.05339183104e+11,984.0,3328.0,120.0,42.0,04-04 16:22:20
0.0,0.0,11850088448.0,2138112.0,23608909824.0,5.05326211072e+11,1424.0,3832.0,0.0,90.0,04-04 16:22:21
0.0,0.0,11869990912.0,2138112.0,23619690496.0,5.05295527936e+11,2728.0,4924.0,1503.0,1735.0,04-04 16:22:22
0.0,0.0,11874037760.0,2138112.0,23620460544.0,5.0529071104e+11,544.0,3104.0,0.0,0.0,04-04 16:22:23
0.0,0.0,11890745344.0,2138112.0,23639711744.0,5.05254752256e+11,984.0,3560.0,60.0,0.0,04-04 16:22:24
0.0,0.0,11894259712.0,2138112.0,23639711744.0,5.05251237888e+11,1688.0,369600.0,60.0,0.0,04-04 16:22:25
0.0,0.0,11895746560.0,2138112.0,23640481792.0,5.05248980992e+11,544.0,3236.0,0.0,0.0,04-04 16:22:26
0.0,0.0,11905708032.0,2138112.0,23659732992.0,5.0521976832e+11,984.0,3688.0,1503.0,1735.0,04-04 16:22:27
0.0,0.0,11904954368.0,2138112.0,23660503040.0,5.05219751936e+11,544.0,3320.0,0.0,0.0,04-04 16:22:28
0.0,0.0,11910320128.0,2138112.0,23670513664.0,5.05204375552e+11,544.0,3364.0,60.0,0.0,04-04 16:22:29
0.0,0.0,11909922816.0,2138112.0,23680524288.0,5.0519476224e+11,764.0,3584.0,0.0,0.0,04-04 16:22:30
0.0,0.0,11910737920.0,2138112.0,23690534912.0,5.05183936512e+11,544.0,3448.0,0.0,0.0,04-04 16:22:31
0.0,0.0,11908976640.0,2138112.0,23692075008.0,5.05184157696e+11,756.0,3724.0,1503.0,1735.0,04-04 16:22:32
0.0,0.0,11910295552.0,2138112.0,23710556160.0,5.05164357632e+11,764.0,3712.0,60.0,660.0,04-04 16:22:33
0.0,0.0,11910938624.0,2138112.0,23711326208.0,5.05162944512e+11,544.0,3576.0,0.0,4898.0,04-04 16:22:34
0.0,0.0,11910578176.0,2138112.0,23725187072.0,5.05149444096e+11,764.0,3792.0,60.0,0.0,04-04 16:22:35
0.0,0.0,11913392128.0,2138112.0,23735197696.0,5.0513661952e+11,764.0,3836.0,0.0,0.0,04-04 16:22:36
0.0,1505.0,11911970816.0,2138112.0,23736737792.0,5.05136500736e+11,544.0,3704.0,1503.0,1735.0,04-04 16:22:37
0.0,605.0,11911888896.0,2138112.0,23745208320.0,5.05128112128e+11,544.0,3688.0,0.0,0.0,04-04 16:22:38
0.0,0.0,11911057408.0,2138112.0,23762149376.0,5.0511200256e+11,764.0,3964.0,60.0,0.0,04-04 16:22:39
0.0,0.0,11912949760.0,2138112.0,23762149376.0,5.05110110208e+11,544.0,3832.0,0.0,0.0,04-04 16:22:40
0.0,6.0,11913531392.0,2138112.0,23780630528.0,5.05091047424e+11,544.0,3876.0,120.0,292.0,04-04 16:22:41
0.0,0.0,11913887744.0,2138112.0,23780630528.0,5.05090691072e+11,0.0,60.0,1503.0,1735.0,04-04 16:22:42
0.0,463.0,11915264000.0,2138112.0,23786790912.0,5.05083154432e+11,764.0,4096.0,0.0,0.0,04-04 16:22:43
0.0,0.0,11914018816.0,2138112.0,23802191872.0,5.05068998656e+11,544.0,3960.0,0.0,0.0,04-04 16:22:44
0.0,4.0,11913367552.0,2138112.0,23802961920.0,5.05068879872e+11,544.0,4004.0,60.0,0.0,04-04 16:22:45
0.0,0.0,11917144064.0,2138112.0,23807582208.0,5.05060483072e+11,764.0,4224.0,60.0,42.0,04-04 16:22:46
0.0,0.0,11918594048.0,2138112.0,23816052736.0,5.0505056256e+11,544.0,4092.0,1503.0,1735.0,04-04 16:22:47
0.0,0.0,11918749696.0,2138112.0,23826833408.0,5.0503962624e+11,544.0,4132.0,120.0,0.0,04-04 16:22:48
0.0,0.0,11917959168.0,2138112.0,23828373504.0,5.05038876672e+11,764.0,4352.0,210.0,132.0,04-04 16:22:49
0.0,0.0,11919675392.0,2138112.0,23846854656.0,5.05018679296e+11,764.0,4384.0,0.0,0.0,04-04 16:22:50
0.0,0.0,11920080896.0,2138112.0,23846084608.0,5.0501904384e+11,1204.0,4900.0,698.0,3014.0,04-04 16:22:51
0.0,0.0,11919249408.0,2138112.0,23866105856.0,5.0499985408e+11,984.0,4716.0,1563.0,1735.0,04-04 16:22:52
0.0,0.0,11919622144.0,2138112.0,23866105856.0,5.04999481344e+11,544.0,4348.0,0.0,0.0,04-04 16:22:53
0.0,0.0,11918974976.0,2138112.0,23866875904.0,5.04999358464e+11,544.0,4448.0,0.0,0.0,04-04 16:22:54
0.0,0.0,11920056320.0,2138112.0,23886127104.0,5.0497902592e+11,2040.0,370460.0,0.0,0.0,04-04 16:22:55
0.0,0.0,11918905344.0,2138112.0,23886897152.0,5.04979406848e+11,544.0,4472.0,120.0,42.0,04-04 16:22:56
0.0,0.0,11921276928.0,2138112.0,23896907776.0,5.0496702464e+11,984.0,5048.0,1563.0,1735.0,04-04 16:22:57
0.0,1.0,11921604608.0,2138112.0,23906148352.0,5.04957456384e+11,764.0,4796.0,0.0,0.0,04-04 16:22:58
0.0,0.0,11922173952.0,2138112.0,23917699072.0,5.0494533632e+11,756.0,4896.0,0.0,0.0,04-04 16:22:59
0.0,0.0,11920887808.0,2138112.0,23918469120.0,5.04945852416e+11,544.0,4704.0,0.0,0.0,04-04 16:23:00
0.0,0.0,11921764352.0,2138112.0,23931559936.0,5.04931885056e+11,668.0,716.0,0.0,90.0,04-04 16:23:01
0.0,0.0,11921117184.0,2138112.0,23942340608.0,5.04921751552e+11,448.0,584.0,1503.0,1735.0,04-04 16:23:02
0.0,0.0,11924099072.0,2138112.0,23947730944.0,5.04913379328e+11,448.0,624.0,0.0,0.0,04-04 16:23:03
0.0,0.0,11925274624.0,2138112.0,23956971520.0,5.049029632e+11,668.0,836.0,0.0,0.0,04-04 16:23:04
0.0,0.0,11926192128.0,2138112.0,23962361856.0,5.0489665536e+11,448.0,704.0,0.0,0.0,04-04 16:23:05
0.0,0.0,11923898368.0,2138112.0,23963131904.0,5.04898179072e+11,448.0,748.0,60.0,0.0,04-04 16:23:06
0.0,0.0,11924979712.0,2138112.0,23982383104.0,5.04877846528e+11,668.0,968.0,1503.0,1735.0,04-04 16:23:07
0.0,2580.0,11924893696.0,2138112.0,23983153152.0,5.04877162496e+11,448.0,832.0,60.0,0.0,04-04 16:23:08
0.0,16.0,11927805952.0,2138112.0,24009334784.0,5.04848068608e+11,448.0,876.0,0.0,0.0,04-04 16:23:09
0.0,0.0,11929104384.0,2138112.0,24009334784.0,5.04846770176e+11,668.0,1096.0,0.0,0.0,04-04 16:23:10
0.0,5.0,11928346624.0,2138112.0,24020885504.0,5.04835977216e+11,448.0,964.0,363.0,944.0,04-04 16:23:11
0.0,0.0,11930251264.0,2138112.0,24028585984.0,5.04826372096e+11,872.0,1468.0,1503.0,1735.0,04-04 16:23:12
0.0,288.0,11931717632.0,2138112.0,24040136704.0,5.04813355008e+11,668.0,1224.0,0.0,0.0,04-04 16:23:13
0.0,0.0,11931377664.0,2138112.0,24040136704.0,5.04813694976e+11,448.0,1092.0,60.0,3922.0,04-04 16:23:14
0.0,2.0,11931308032.0,2138112.0,24059387904.0,5.04794513408e+11,448.0,1136.0,120.0,2840.0,04-04 16:23:15
0.0,0.0,11931103232.0,2138112.0,24060157952.0,5.0479394816e+11,668.0,1352.0,60.0,42.0,04-04 16:23:16
0.0,0.0,11932389376.0,2138112.0,24070938624.0,5.04781881344e+11,448.0,1220.0,1623.0,1735.0,04-04 16:23:17
0.0,207.0,11932835840.0,2138112.0,24080179200.0,5.04772194304e+11,448.0,1264.0,303.0,0.0,04-04 16:23:18
0.0,0.0,11932872704.0,2138112.0,24090959872.0,5.04761376768e+11,668.0,1484.0,0.0,0.0,04-04 16:23:19
0.0,0.0,11934978048.0,2138112.0,24092499968.0,5.04757731328e+11,4156.0,4300.0,60.0,0.0,04-04 16:23:20
0.0,0.0,11934613504.0,2138112.0,24100970496.0,5.04749625344e+11,1328.0,2084.0,120.0,90.0,04-04 16:23:21
0.0,0.0,11934597120.0,2138112.0,24112521216.0,5.04738091008e+11,2428.0,3008.0,1503.0,1735.0,04-04 16:23:22
0.0,0.0,11935780864.0,2138112.0,24112521216.0,5.04736907264e+11,448.0,1480.0,60.0,0.0,04-04 16:23:23
0.0,0.0,11935059968.0,2138112.0,24132542464.0,5.04717606912e+11,768.0,1696.0,0.0,0.0,04-04 16:23:24
0.0,0.0,11935719424.0,2138112.0,24132542464.0,5.04716947456e+11,2004.0,380340.0,60.0,0.0,04-04 16:23:25
0.0,0.0,11938222080.0,2138112.0,24151023616.0,5.04695963648e+11,448.0,1608.0,0.0,0.0,04-04 16:23:26
0.0,0.0,11937460224.0,2138112.0,24151793664.0,5.04695955456e+11,668.0,1888.0,1503.0,1735.0,04-04 16:23:27
0.0,0.0,11938258944.0,2138112.0,24162574336.0,5.04684376064e+11,668.0,1868.0,423.0,0.0,04-04 16:23:28
0.0,0.0,11937726464.0,2138112.0,24171814912.0,5.04675667968e+11,448.0,1736.0,120.0,0.0,04-04 16:23:29
0.0,0.0,11939721216.0,2138112.0,24181825536.0,5.04663662592e+11,448.0,1780.0,0.0,0.0,04-04 16:23:30
0.0,0.0,11940810752.0,2138112.0,24187215872.0,5.0465718272e+11,668.0,1996.0,0.0,0.0,04-04 16:23:31
0.0,0.0,11939966976.0,2138112.0,24196456448.0,5.0464878592e+11,660.0,2092.0,1503.0,17603.0,04-04 16:23:32
0.0,0.0,11939504128.0,2138112.0,24207237120.0,5.04638468096e+11,448.0,1904.0,0.0,0.0,04-04 16:23:33
0.0,0.0,11940139008.0,2138112.0,24207237120.0,5.04637833216e+11,668.0,2124.0,60.0,0.0,04-04 16:23:34
0.0,0.0,11940454400.0,2138112.0,24227258368.0,5.04617496576e+11,448.0,1992.0,0.0,0.0,04-04 16:23:35
0.0,0.0,11943018496.0,2138112.0,24227258368.0,5.0461493248e+11,668.0,2208.0,60.0,0.0,04-04 16:23:36
0.0,0.0,11942895616.0,2138112.0,24238809088.0,5.0460350464e+11,668.0,2252.0,1563.0,1735.0,04-04 16:23:37
0.0,678.0,11942707200.0,2138112.0,24247279616.0,5.04595222528e+11,448.0,2120.0,0.0,0.0,04-04 16:23:38
0.0,0.0,11944235008.0,2138112.0,24257290240.0,5.04583684096e+11,448.0,2164.0,0.0,0.0,04-04 16:23:39
0.0,0.0,11943632896.0,2138112.0,24267300864.0,5.04574275584e+11,1000.0,11048.0,0.0,0.0,04-04 16:23:40
0.0,14.0,11944497152.0,2138112.0,24267300864.0,5.04573411328e+11,448.0,2248.0,0.0,292.0,04-04 16:23:41
0.0,0.0,11944239104.0,2138112.0,24279621632.0,5.04561348608e+11,448.0,2292.0,1503.0,1735.0,04-04 16:23:42
0.0,242.0,11944480768.0,2138112.0,24288862208.0,5.04551866368e+11,668.0,2512.0,120.0,0.0,04-04 16:23:43
0.0,103.0,11944927232.0,2138112.0,24298872832.0,5.0454140928e+11,544.0,2432.0,0.0,0.0,04-04 16:23:44
0.0,2.0,11948056576.0,2138112.0,24300412928.0,5.0453673984e+11,544.0,2476.0,0.0,0.0,04-04 16:23:45
0.0,0.0,11946557440.0,2138112.0,24320434176.0,5.04518217728e+11,764.0,2696.0,120.0,42.0,04-04 16:23:46
0.0,0.0,11946024960.0,2138112.0,24321204224.0,5.0451798016e+11,544.0,2564.0,1806.0,1735.0,04-04 16:23:47
0.0,0.0,11947245568.0,2138112.0,24331984896.0,5.0450597888e+11,544.0,2604.0,0.0,0.0,04-04 16:23:48
0.0,0.0,11947679744.0,2138112.0,24340455424.0,5.04497074176e+11,764.0,2824.0,0.0,0.0,04-04 16:23:49
0.0,0.0,11947544576.0,2138112.0,24351236096.0,5.04486428672e+11,1268.0,3356.0,0.0,0.0,04-04 16:23:50
0.0,0.0,11948060672.0,2138112.0,24352006144.0,5.04485142528e+11,984.0,3196.0,60.0,0.0,04-04 16:23:51
0.0,0.0,11948072960.0,2138112.0,24366637056.0,5.04470499328e+11,984.0,3188.0,1623.0,1735.0,04-04 16:23:52
0.0,17.0,11950108672.0,2138112.0,24372027392.0,5.0446307328e+11,544.0,2820.0,0.0,0.0,04-04 16:23:53
0.0,173.0,11951185920.0,2138112.0,24372797440.0,5.04461225984e+11,544.0,2864.0,393.0,4640.0,04-04 16:23:54
0.0,0.0,11951484928.0,2138112.0,24392048640.0,5.04441675776e+11,2172.0,389912.0,0.0,0.0,04-04 16:23:55
0.0,0.0,11951628288.0,2138112.0,24392048640.0,5.04441532416e+11,544.0,2948.0,60.0,0.0,04-04 16:23:56
0.0,0.0,11951591424.0,2138112.0,24411299840.0,5.0442231808e+11,984.0,3464.0,1503.0,1735.0,04-04 16:23:57
0.0,0.0,11954696192.0,2138112.0,24420540416.0,5.04409972736e+11,764.0,3208.0,0.0,0.0,04-04 16:23:58
0.0,1.0,11955195904.0,2138112.0,24422080512.0,5.04407932928e+11,756.0,3304.0,60.0,42.0,04-04 16:23:59
0.0,0.0,11956953088.0,2138112.0,24440561664.0,5.04387694592e+11,544.0,3112.0,150.0,90.0,04-04 16:24:00
0.0,0.0,11956957184.0,2138112.0,24441331712.0,5.04386920448e+11,764.0,3332.0,303.0,90.0,04-04 16:24:01
0.0,0.0,11956813824.0,2138112.0,24452882432.0,5.04375513088e+11,544.0,3200.0,1503.0,1735.0,04-04 16:24:02
0.0,0.0,11956789248.0,2138112.0,24461352960.0,5.04367067136e+11,544.0,3244.0,180.0,0.0,04-04 16:24:03
0.0,0.0,11956191232.0,2138112.0,24472133632.0,5.0435688448e+11,764.0,3460.0,60.0,0.0,04-04 16:24:04
0.0,0.0,11955691520.0,2138112.0,24472903680.0,5.04356614144e+11,544.0,3328.0,60.0,42.0,04-04 16:24:05
0.0,0.0,11956879360.0,2138112.0,24486764544.0,5.0434156544e+11,544.0,3372.0,0.0,0.0,04-04 16:24:06
0.0,0.0,11958677504.0,2138112.0,24487534592.0,5.04338997248e+11,764.0,3592.0,1503.0,1735.0,04-04 16:24:07
0.0,0.0,11958206464.0,2138112.0,24498315264.0,5.04328687616e+11,544.0,3456.0,0.0,0.0,04-04 16:24:08
0.0,0.0,11962277888.0,2138112.0,24506785792.0,5.04316145664e+11,544.0,3500.0,0.0,0.0,04-04 16:24:09
0.0,0.0,11962306560.0,2138112.0,24517566464.0,5.0430533632e+11,992.0,3964.0,0.0,0.0,04-04 16:24:10
0.0,4.0,11962671104.0,2138112.0,24526807040.0,5.042957312e+11,544.0,3588.0,303.0,0.0,04-04 16:24:11
0.0,0.0,11962175488.0,2138112.0,24537587712.0,5.04285446144e+11,968.0,4092.0,1503.0,1735.0,04-04 16:24:12
0.0,0.0,11963985920.0,2138112.0,24537587712.0,5.04283635712e+11,764.0,3848.0,0.0,0.0,04-04 16:24:13
0.0,839.0,11963817984.0,2138112.0,24546828288.0,5.04274563072e+11,544.0,3716.0,0.0,0.0,04-04 16:24:14
0.0,3.0,11964862464.0,2138112.0,24557608960.0,5.0426273792e+11,544.0,3760.0,0.0,2840.0,04-04 16:24:15
0.0,0.0,11965079552.0,2138112.0,24557608960.0,5.04262520832e+11,764.0,3976.0,0.0,0.0,04-04 16:24:16
0.0,0.0,11964862464.0,2138112.0,24577630208.0,5.04242716672e+11,544.0,3844.0,1563.0,1735.0,04-04 16:24:17
0.0,0.0,11964108800.0,2138112.0,24578400256.0,5.04242700288e+11,544.0,3828.0,0.0,0.0,04-04 16:24:18
0.0,0.0,11964772352.0,2138112.0,24589180928.0,5.04231256064e+11,764.0,4108.0,120.0,0.0,04-04 16:24:19
0.0,0.0,11964198912.0,2138112.0,24597651456.0,5.04223358976e+11,4252.0,6924.0,60.0,42.0,04-04 16:24:20
0.0,0.0,11965743104.0,2138112.0,24607662080.0,5.0421180416e+11,1424.0,4828.0,423.0,2514.0,04-04 16:24:21
0.0,0.0,11964981248.0,2138112.0,24608432128.0,5.04211795968e+11,1760.0,1576.0,1503.0,1735.0,04-04 16:24:22
0.0,0.0,11965276160.0,2138112.0,24628453376.0,5.04191479808e+11,764.0,4236.0,60.0,0.0,04-04 16:24:23
0.0,0.0,11966001152.0,2138112.0,24628453376.0,5.04190754816e+11,764.0,4340.0,0.0,0.0,04-04 16:24:24
0.0,0.0,11967639552.0,2138112.0,24646934528.0,5.04170635264e+11,1496.0,389620.0,60.0,0.0,04-04 16:24:25
0.0,0.0,11970527232.0,2138112.0,24652324864.0,5.04162357248e+11,764.0,4360.0,60.0,42.0,04-04 16:24:26
0.0,0.0,11970129920.0,2138112.0,24652324864.0,5.0416275456e+11,764.0,4464.0,1503.0,1735.0,04-04 16:24:27
0.0,0.0,11969589248.0,2138112.0,24666955776.0,5.0414866432e+11,544.0,4272.0,303.0,0.0,04-04 16:24:28
0.0,206.0,11971600384.0,2138112.0,24672346112.0,5.04141262848e+11,764.0,4488.0,120.0,284.0,04-04 16:24:29
0.0,0.0,11971395584.0,2138112.0,24677736448.0,5.04136077312e+11,544.0,4356.0,363.0,0.0,04-04 16:24:30
0.0,0.0,11971293184.0,2138112.0,24692367360.0,5.041215488e+11,544.0,4456.0,0.0,0.0,04-04 16:24:31
0.0,0.0,11972042752.0,2138112.0,24692367360.0,5.04120799232e+11,976.0,4908.0,1503.0,1735.0,04-04 16:24:32
0.0,0.0,11971411968.0,2138112.0,24704688128.0,5.04109109248e+11,544.0,4540.0,0.0,0.0,04-04 16:24:33
0.0,0.0,11971330048.0,2138112.0,24713158656.0,5.0410072064e+11,544.0,4584.0,60.0,3922.0,04-04 16:24:34
0.0,0.0,11971391488.0,2138112.0,24723939328.0,5.04089878528e+11,764.0,4804.0,60.0,0.0,04-04 16:24:35
0.0,0.0,11971293184.0,2138112.0,24732409856.0,5.04081506304e+11,544.0,4672.0,0.0,0.0,04-04 16:24:36
0.0,0.0,11973681152.0,2138112.0,24738570240.0,5.04072957952e+11,764.0,4888.0,1623.0,1735.0,04-04 16:24:37
0.0,0.0,11974004736.0,2138112.0,24743960576.0,5.04067244032e+11,668.0,724.0,0.0,0.0,04-04 16:24:38
0.0,0.0,11974590464.0,2138112.0,24763211776.0,5.04047407104e+11,448.0,592.0,120.0,0.0,04-04 16:24:39
0.0,0.0,11975757824.0,2138112.0,24763211776.0,5.04046239744e+11,448.0,636.0,0.0,0.0,04-04 16:24:40
0.0,10.0,11975507968.0,2138112.0,24768602112.0,5.04041099264e+11,668.0,852.0,363.0,1236.0,04-04 16:24:41
0.0,0.0,11974328320.0,2138112.0,24783233024.0,5.04027648e+11,448.0,720.0,1563.0,1735.0,04-04 16:24:42
0.0,0.0,11978346496.0,2138112.0,24783233024.0,5.04023629824e+11,448.0,764.0,0.0,0.0,04-04 16:24:43
