#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:21:57      0     76     18      0      0      0      0   3753    505 
 16:21:58      0     77     20      0      0      0      0   1494    473 
 16:21:59      0     87     16      0      0      0      0     26    352 
 16:22:00      0     75     18      0      0      0      0   1850      4 
 16:22:01      0     76     20      0      0      0      0   4114    920 
 16:22:02      0     76     21      0      0      0      0   1621      4 
 16:22:03      0     77     20      0      0      0      0   2644    409 
 16:22:04      0     31     25      0      0      0      0    100      9 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:22:05      0     78     20      0      0      0      0   2412   1215 
 16:22:06      0     80     18      0      0      0      0   4038   1314 
 16:22:08      0     71     20      0      0      0      0   3911   1694 
 16:22:09      0     79     18      0      0      0      0   4184    943 
 16:22:10      0     78     18      0      0      0      0   2303    960 
 16:22:11      0     78     16      0      0      0      0    703    478 
 16:22:12      0     72     20      0      0      0      0    974    186 
 16:22:13      0     78     15      0      0      0      0      5    671 
 16:22:14      0     79     14      0      0      0      0   8155    560 
 16:22:15      0     76     18      0      0      0      0   2454    236 
 16:22:16      0     73     18      0      0      0      0   3295   1237 
 16:22:17      0     73     11      0      0      0      0    515    480 
 16:22:18      0     79     18      0      0      0      0    531    599 
 16:22:19      0     76     16      0      0      0      0    763    254 
 16:22:20      0     78     16      0      0      0      0   1139    663 
 16:22:21      0     79     18      0      0      0      0   4281   1735 
 16:22:22      0     81     16      0      0      0      0   1588   1688 
 16:22:23      0     78     16      0      0      0      0      7    492 
 16:22:24      0     84     13      0      0      0      0   1933   1840 
 16:22:25      0     78     18      0      0      0      0   2534    999 
 16:22:27      0     75      9      0      0      0      0   1907      3 
 16:22:28      0     80     14      0      0      0      0   1384    507 
 16:22:29      0     79     16      0      0      0      0   2375    360 
 16:22:30      0     73     18      0      0      0      0   1596    887 
 16:22:31      0     80     20      0      0      0      0   4786    221 
 16:22:32      0     78     21      0      0      0      0   2465    854 
 16:22:33      0     82     18      0      0      0      0   3296     10 
 16:22:34      0     31     24      0      0      0      0     39     11 
 16:22:35      0     78     18      0      0      0      0   1926    805 
 16:22:36      0     67     12      0      0      0      0   1808   1780 
 16:22:37      0     85     11      0      0      0      0      4    653 
 16:22:38      0     88      9      0      0      0      0   4122    454 
 16:22:39      0     78     22      0      0      0      0   3309   1163 
 16:22:40      0     78     13      0      0      0      0   1416     79 
 16:22:41      0     84     16      0      0      0      0   2490    850 
 16:22:42      0     78     17      0      0      0      0   1964    776 
 16:22:43      0     82     14      0      0      0      0   2449    316 
 16:22:44      0     79     16      0      0      0      0   3463    984 
 16:22:46      0     77     18      0      0      0      0   2297     96 
 16:22:47      0     78     18      0      0      0      0   1477     40 
 16:22:48      0     78     18      0      0      0      0   4159    907 
 16:22:49      0     77     18      0      0      0      0   4239    946 
 16:22:50      0     64     16      0      0      0      0     22    484 
 16:22:51      0     79     15      0      0      0      0     13    499 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:22:52      0     82     13      0      0      0      0     17   1078 
 16:22:53      0     78     19      0      0      0      0   1704   1826 
 16:22:54      0     79     15      0      0      0      0   1906    843 
 16:22:55      0     79     18      0      0      0      0    561    488 
 16:22:56      0     77     22      0      0      0      0     13    495 
 16:22:57      0     76     18      0      0      0      0   2082    841 
 16:22:58      0     78     16      0      0      0      0   4160    719 
 16:22:59      0     70     16      0      0      0      0   2261    566 
 16:23:00      0     80     18      0      0      0      0   2241    918 
 16:23:01      0     70     14      0      0      0      0   1873      5 
 16:23:02      0     31     24      0      0      0      0     56      8 
 16:23:03      0     77     18      0      0      0      0    894    284 
 16:23:05      0     80     11      0      0      0      0   1059   2310 
 16:23:06      0     80     18      0      0      0      0   1333      5 
 16:23:07      0     78     24      0      0      0      0    892    576 
 16:23:08      0     74     20      0      0      0      0   1133    143 
 16:23:09      0     75     23      0      0      0      0   3067   1500 
 16:23:10      0     75     18      0      0      0      0   1822    252 
 16:23:11      0     78     19      0      0      0      0    947    482 
 16:23:12      0     71     18      0      0      0      0   2047     35 
 16:23:13      0     73     20      0      0      0      0   4131   1704 
 16:23:14      0     75     20      0      0      0      0   3249    842 
 16:23:15      0     80     18      0      0      0      0   2986   1298 
 16:23:16      0     79     14      0      0      0      0    167    619 
 16:23:17      0     72     16      0      0      0      0    389    166 
 16:23:18      0     82     16      0      0      0      0   1914    494 
 16:23:19      0     58     14      0      0      0      0   1265    487 
 16:23:20      0     77     24      0      0      0      0   1971    405 
 16:23:21      0     78     18      0      0      0      0    637    994 
 16:23:22      0     73     18      0      0      0      0   3418    204 
 16:23:24      0     80     14      0      0      0      0    592      0 
 16:23:25      0     77     21      0      0      0      0    574    469 
 16:23:26      0     76     18      0      0      0      0    491   1441 
 16:23:27      0     76     25      0      0      0      0   1625    378 
 16:23:28      0     78     16      0      0      0      0    874    598 
 16:23:29      0     78     18      0      0      0      0    770    172 
 16:23:30      0     26     20      0      0      0      0     58      8 
 16:23:31      0     79     11      0      0      0      0   1232    556 
 16:23:32      0     79     18      0      0      0      0      7    549 
 16:23:33      0     78     25      0      0      0      0   4051   3578 
 16:23:34      0     82     18      0      0      0      0   2003   1658 
 16:23:35      0     85     17      0      0      0      0   2913   1710 
 16:23:36      0     73     20      0      0      0      0    377    477 
 16:23:37      0     84     18      0      0      0      0   1486   1065 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:23:38      0     78     18      0      0      0      0   1855   2322 
 16:23:39      0     78     18      0      0      0      0   1444    944 
 16:23:40      0     71     22      0      0      0      0   4194    197 
 16:23:41      0     82     17      0      0      0      0   1987   1077 
 16:23:43      0     76     18      0      0      0      0   3163    441 
 16:23:44      0     62     18      0      0      0      0   1772      8 
 16:23:45      0     68     19      0      0      0      0    643    206 
 16:23:46      0     74     21      0      0      0      0   2360   1252 
 16:23:47      0     79     18      0      0      0      0   2620    457 
 16:23:48      0     72     15      0      0      0      0   4194   3360 
 16:23:49      0     76     12      0      0      0      0   1288      4 
 16:23:50      0     82     16      0      0      0      0   1884    895 
 16:23:51      0     75     22      0      0      0      0   3754    837 
 16:23:52      0     83     10      0      0      0      0   1769   1916 
 16:23:53      0     77     19      0      0      0      0   4275   1798 
 16:23:54      0     79     18      0      0      0      0   3356    909 
 16:23:55      0     77     18      0      0      0      0   4165   2806 
 16:23:56      0     74     18      0      0      0      0   2076    550 
 16:23:57      0     55     19      0      0      0      0     57      8 
 16:23:58      0     52     15      0      0      0      0   1606   2390 
 16:23:59      0     70     18      0      0      0      0    839    102 
 16:24:00      0     75     20      0      0      0      0   1456      4 
 16:24:02      0     69     18      0      0      0      0   1674      8 
 16:24:03      0     79     20      0      0      0      0   2559    676 
 16:24:04      0     71     16      0      0      0      0   2754   1573 
 16:24:05      0     78     18      0      0      0      0   2951    858 
 16:24:06      0     77     20      0      0      0      0   1086    123 
 16:24:07      0     76     20      0      0      0      0   1896      6 
 16:24:08      0     78     18      0      0      0      0   3224    963 
 16:24:09      0     75     18      0      0      0      0   3713    895 
 16:24:10      0     74     11      0      0      0      0    485    442 
 16:24:11      0     78     18      0      0      0      0   2261     61 
 16:24:12      0     89      9      0      0      0      0     65   1714 
 16:24:13      0     77     21      0      0      0      0   1667    897 
 16:24:14      0     79     15      0      0      0      0      7   1912 
 16:24:15      0     73     18      0      0      0      0   1757    506 
 16:24:16      0     80     16      0      0      0      0   3283    445 
 16:24:17      0     78     18      0      0      0      0   1193     21 
 16:24:18      0     81     18      0      0      0      0   1975    103 
 16:24:19      0     78     20      0      0      0      0   4055    386 
 16:24:21      0     79     16      0      0      0      0   4268   1378 
 16:24:22      0     77     18      0      0      0      0   1818    141 
 16:24:23      0     77     14      0      0      0      0   1971   1308 
 16:24:24      0     82     11      0      0      0      0     11    551 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:24:25      0     26     19      0      0      0      0     56      8 
 16:24:26      0     67      9      0      0      0      0    166    502 
 16:24:27      0     78     18      0      0      0      0   4093    812 
 16:24:28      0     89     11      0      0      0      0   1380    121 
 16:24:29      0     76     18      0      0      0      0     54    683 
 16:24:30      0     78     18      0      0      0      0   1913    449 
 16:24:31      0     79     15      0      0      0      0   2128    560 
 16:24:32      0     88     15      0      0      0      0   3200   1545 
 16:24:33      0     75     24      0      0      0      0   2730    785 
 16:24:34      0     76     20      0      0      0      0   1730   1411 
 16:24:35      0     78     17      0      0      0      0   4854   2319 
 16:24:36      0     76     15      0      0      0      0    678    489 
 16:24:37      0     78     18      0      0      0      0   5076   2468 
 16:24:38      0     79     18      0      0      0      0     20    482 
 16:24:40      0     90     14      0      0      0      0   2231    276 
 16:24:41      0     76     20      0      0      0      0   4078    794 
 16:24:42      0     78     18      0      0      0      0   4013   1871 
 16:24:43      0     68     19      0      0      0      0   2756   1721 
 16:24:44      0     74     15      0      0      0      0   1680   1992 
 16:24:45      0     77     19      0      0      0      0   2305    443 
 16:24:46      0     78     18      0      0      0      0   1860    938 
 16:24:47      0     77     22      0      0      0      0   2798   2771 
 16:24:48      0     67     12      0      0      0      0   4030    392 
 16:24:49      0     80     18      0      0      0      0   2759   2828 
 16:24:50      0     73     18      0      0      0      0     71    790 
 16:24:51      0     79     18      0      0      0      0   4100   2630 
 16:24:52      0     79     15      0      0      0      0   1709      2 
 16:24:53      0     33     26      0      0      0      0     58      9 
 16:24:54      0     69     12      0      0      0      0   2632   1748 
 16:24:55      0     79     19      0      0      0      0   4529   1505 
 16:24:56      0     77     18      0      0      0      0   1596    247 
 16:24:57      0     61     16      0      0      0      0   1071    143 
 16:24:58      0     79     19      0      0      0      0   2333   1005 
 16:25:00      0     65     16      0      0      0      0   1302      6 
 16:25:01      0     78     18      0      0      0      0    142    562 
 16:25:02      0     79     14      0      0      0      0   1979   1182 
 16:25:03      0     72     18      0      0      0      0   4173    761 
 16:25:04      0     88     18      0      0      0      0   1724   1701 
 16:25:05      0     81     18      0      0      0      0   2262    594 
 16:25:06      0     79     15      0      0      0      0   3480    919 
 16:25:07      0     78     18      0      0      0      0   1856    887 
 16:25:08      0     81     16      0      0      0      0   3462   2345 
 16:25:09      0     74     25      0      0      0      0    958    568 
 16:25:10      0     80     18      0      0      0      0   1304   1633 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:25:11      0     78     14      0      0      0      0    929    613 
 16:25:12      0     78     24      0      0      0      0   2724   1208 
 16:25:13      0     80     12      0      0      0      0   1203     54 
 16:25:14      0     78     18      0      0      0      0   2015   1201 
 16:25:15      0     78     17      0      0      0      0    949    203 
 16:25:16      0     76     18      0      0      0      0     10    478 
 16:25:17      0     73     18      0      0      0      0   3160   1154 
 16:25:19      0     76     18      0      0      0      0    863    154 
 16:25:20      0     77     11      0      0      0      0   1444    164 
 16:25:21      0     77     21      0      0      0      0   2019    236 
 16:25:22      0     33     26      0      0      0      0     56      8 
 16:25:23      0     76     18      0      0      0      0    973    954 
 16:25:24      0     78     19      0      0      0      0   2995   1947 
 16:25:25      0     76     18      0      0      0      0   1902     59 
 16:25:26      0     77     18      0      0      0      0   4151   2207 
 16:25:27      0     77     18      0      0      0      0   1456   1736 
 16:25:28      0     77     18      0      0      0      0   1684     12 
 16:25:29      0     78     18      0      0      0      0   4281    279 
 16:25:30      0     79     22      0      0      0      0   1691   1422 
 16:25:31      0     57     12      0      0      0      0     22    498 
 16:25:32      0     74     21      0      0      0      0   1165   2276 
 16:25:33      0     79     18      0      0      0      0    418    490 
 16:25:34      0     77     18      0      0      0      0   1029    702 
 16:25:35      0     71     15      0      0      0      0   1675      3 
 16:25:37      0     74     22      0      0      0      0   2441   2782 
 16:25:38      0     84     17      0      0      0      0    506      0 
 16:25:39      0     78     18      0      0      0      0   4094    509 
 16:25:40      0     83     18      0      0      0      0    376    463 
 16:25:41      0     79     11      0      0      0      0    468    483 
 16:25:42      0     79     18      0      0      0      0    687    485 
 16:25:43      0     75     25      0      0      0      0    904    177 
 16:25:44      0     78     18      0      0      0      0   1579    847 
 16:25:45      0     77     18      0      0      0      0   3345   1082 
 16:25:46      0     82     16      0      0      0      0   2227    891 
 16:25:47      0     72     18      0      0      0      0    994    255 
 16:25:48      0     72     18      0      0      0      0   5138   2836 
 16:25:49      0     33     26      0      0      0      0     58      9 
 16:25:50      0     66     12      0      0      0      0   1624    963 
 16:25:51      0     79     16      0      0      0      0   2303    257 
 16:25:52      0     74     20      0      0      0      0    986   1613 
 16:25:53      0     74     18      0      0      0      0   1476      5 
 16:25:54      0     80     16      0      0      0      0   4052   2165 
 16:25:55      0     80     18      0      0      0      0    796    570 
 16:25:57      0     75     20      0      0      0      0   2642   1435 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:25:58      0     71     19      0      0      0      0   2558    823 
 16:25:59      0     78     18      0      0      0      0   5084   4491 
 16:26:00      0     79     20      0      0      0      0   1619      4 
 16:26:01      0     79     19      0      0      0      0   1577      4 
 16:26:02      0     77     19      0      0      0      0    958   1987 
 16:26:03      0     78     19      0      0      0      0    761    299 
 16:26:04      0     76     17      0      0      0      0   2023    987 
 16:26:05      0     68     18      0      0      0      0   3869    484 
 16:26:06      0     86     16      0      0      0      0   1241    491 
 16:26:07      0     78     18      0      0      0      0   2023    505 
 16:26:08      0     77     18      0      0      0      0   1850    245 
 16:26:09      0     65     14      0      0      0      0   1274   1524 
 16:26:10      0     79     18      0      0      0      0   2393    284 
 16:26:11      0     77     16      0      0      0      0   1932   1184 
 16:26:12      0     73     20      0      0      0      0   2343   1442 
 16:26:13      0     83     16      0      0      0      0   2183    689 
 16:26:14      0     79     16      0      0      0      0   1793     63 
 16:26:16      0     79     18      0      0      0      0   3167    167 
 16:26:17      0     75     18      0      0      0      0    955    468 
 16:26:18      0     34     24      0      0      0      0      0      8 
 16:26:19      0      0      0      0      0      0      0      0      0 
 16:26:20      0      2      0      0      0      0      0      0      0 
 16:26:21      0      0      0      0      0      0      0      0      0 
 16:26:22      0      0      0      0      0      0      0      0      0 
 16:26:23      0      0      0      0      0      0      0      0      0 
 16:26:24      0      0      0      0      0      0      0      1      1 
 16:26:25      0      0      0      0      0      0      0      0      0 
 16:26:26      0      0      0      0      0      0      0      0      0 
 16:26:27      0      0      0      0      0      0      0      0      0 
 16:26:28      0      0      0      0      0      0      0      0      0 
 16:26:29      0      0      0      0      0      0      0      0      0 
 16:26:30      0      0      0      0      0      0      0      0      0 
 16:26:31      0      0      0      0      0      0      0      0      0 
 16:26:32      0      0      0      0      0      0      0      0      0 
 16:26:34      0      0      0      0      0      0      0      0      0 
 16:26:35      0      0      0      0      0      0      0      0      0 
 16:26:36      0      0      0      0      0      0      0      0      0 
 16:26:37      0      0      0      0      0      0      0      0      0 
 16:26:38      0      0      0      0      0      0      0      0      0 
 16:26:39      0      0      0      0      0      0      0      0      0 
 16:26:40      0      0      0      0      0      0      0      0      0 
 16:26:41      0      0      0      0      0      0      0      0      0 
 16:26:42      0      0      0      0      0      0      0      0      0 
 16:26:43      0      0      0      0      0      0      0      0      0 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:26:44      0      0      0      0      0      0      0      0      0 
 16:26:45      0      0      0      0      0      0      0      0      0 
 16:26:46      0      0      0      0      0      0      0      0      0 
 16:26:47      0      0      0      0      0      0      0      0      0 
 16:26:48      0      0      0      0      0      0      0      0      0 
 16:26:49      0      0      0      0      0      0      0      0      0 
 16:26:51      0      0      0      0      0      0      0      0      0 
 16:26:52      0      0      0      0      0      0      0      0      0 
 16:26:5
