timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets
16:23:27,142155581,143243254,145764,146456
16:23:28,144263040,145132160,147987,148753
16:23:29,165059519,165150385,169142,169389
16:23:30,120077319,120142745,123097,123174
16:23:31,15009102,15017591,15533,15585
16:23:32,165060085,165149885,169210,169290
16:23:33,135065302,135138915,138495,138585
16:23:34,165059803,165150015,169176,169317
16:23:35,150072537,150153505,153887,153866
16:23:36,148973773,148321832,152660,152182
16:23:37,150951397,150540850,154600,154268
16:23:38,144567530,145699676,148211,149337
16:23:39,153446736,153421751,157335,157398
16:23:40,147874556,148689252,151704,152503
16:23:41,150805197,151623253,154676,155495
16:23:42,135065140,135139369,138476,138652
16:23:43,150073053,150154552,153951,154007
16:23:44,150072121,150154972,153831,154079
16:23:45,150092455,150968220,153962,154793
16:23:46,144989492,145115894,148507,148426
16:23:47,164268327,165149962,168364,169322
16:23:48,135084810,135158333,138529,138603
16:23:49,159574079,157549971,163407,161546
16:23:50,138459503,138538390,142027,142043
16:23:51,161823280,162021280,165796,166117
16:23:52,130862462,131987920,134208,135284
16:23:53,153337003,153420773,157234,157270
16:23:54,150071754,150154388,153772,153989
16:23:55,135065950,135237242,138552,138788
16:23:56,150072367,150153720,153847,153881
16:23:57,139286863,140414734,142892,143692
16:23:58,18401638,19469605,18964,19989
16:23:59,95385414,96153072,98418,99077
16:24:00,153446841,154060967,157357,157951
16:24:01,157484773,158624146,161487,162568
16:24:02,151903399,151255056,155638,155127
16:24:03,150071874,150173761,153763,153988
16:24:04,148862651,148152078,152411,151987
16:24:05,165059057,165170423,169064,169483
16:24:06,150073603,150154756,153873,153875
16:24:07,161871283,162068355,165937,166133
16:24:08,138069472,138260295,141568,141925
16:24:09,161684821,161883009,165613,165959
16:24:10,138236983,138426176,141767,142056
16:24:11,159170484,158847740,162761,162714
16:24:12,135085082,135158288,138544,138570
16:24:13,150053160,150134951,153883,153980
16:24:14,149889126,150153726,153741,153908
16:24:15,147032583,147221570,150708,150917
16:24:16,151557255,152436052,155429,156364
16:24:17,147672527,148548697,151411,152220
16:24:18,161740293,161937983,165736,166013
16:24:19,136530065,136606578,139969,140128
16:24:20,176712245,176806483,181010,181288
16:24:21,138217414,138295731,141718,141766
16:24:22,165079789,165169116,169226,169241
16:24:23,120058180,120124341,123122,123304
16:24:24,150072641,150154987,153889,154066
16:24:25,30014691,30128877,30778,31002
16:24:26,105032902,105091584,107805,108076
16:24:27,150072227,150155078,153833,154079
16:24:28,129580513,130704532,132849,134062
16:24:29,150072675,151321562,153891,155028
16:24:30,121156487,121957545,124240,124962
16:24:31,150054153,150136993,153842,154076
16:24:32,135065307,135139412,138480,138635
16:24:33,149280306,148569124,152964,152453
16:24:34,152596277,153847581,156048,157245
16:24:35,125543086,126669055,128709,129758
16:24:36,150072315,150155453,153849,154138
16:24:37,135065382,135139650,138497,138690
16:24:38,154563052,155700575,158434,159693
16:24:39,135282096,135139909,139177,138747
16:24:40,159597147,160188263,164177,164635
16:24:41,136382637,134348551,139625,137917
16:24:42,150516414,150405214,154284,154323
16:24:43,152289832,151641612,156056,155573
16:24:44,135065147,135139206,138476,138614
16:24:45,160321419,160297732,164263,164440
16:24:46,135449697,135140446,138807,138817
16:24:47,153243553,153329944,157339,157335
16:24:48,125543242,125614052,128789,128520
16:24:49,150091634,150174185,153856,154058
16:24:50,142720784,142008181,146448,145770
16:24:51,142132165,141156680,145655,144799
16:24:52,135085082,135159786,138545,138802
16:24:53,55802691,56886889,57321,58366
16:24:54,80847980,80892298,83044,83131
16:24:55,144242634,143360774,147815,147202
16:24:56,165080396,165171776,169191,169502
16:24:58,135689425,135954212,139347,139596
16:24:59,153845098,153320063,157098,156907
16:25:00,137174524,134613390,140509,138339
16:25:01,140549055,139574947,144011,143351
16:25:02,150882845,151760650,154627,155753
16:25:03,131893372,131945579,135236,135178
16:25:04,165079012,165170757,169161,169521
16:25:05,150052397,149770092,153774,153897
16:25:06,161870492,161847946,165812,166157
16:25:07,133843320,132751116,137141,136278
16:25:08,151556188,150889444,155320,154929
16:25:09,150052394,150135497,153772,154056
16:25:10,147032729,146998191,150748,150886
16:25:11,136529505,135323838,139906,138988
16:25:12,150091919,150155574,153888,154133
16:25:13,150051984,149402665,153715,153424
16:25:14,150071769,150155948,153763,154213
16:25:15,135876497,136744771,139368,140291
16:25:16,131893241,131965078,135217,135488
16:25:17,152665614,152750209,157026,157370
16:25:18,140042187,141157737,143657,144521
16:25:19,150052377,150135918,153763,154108
16:25:20,135065073,135140115,138472,138763
16:25:21,156957134,156724774,160850,161321
16:25:22,3368057,4192374,3577,4381
16:25:23,105052485,105091760,107857,108123
16:25:24,150071873,150135982,153796,154107
16:25:25,135065476,135216428,138503,138877
16:25:26,157463782,156496010,161252,160635
16:25:27,140549280,139575668,144030,143440
16:25:28,150071924,150156014,153806,154231
16:25:29,149340230,148688221,152975,152666
16:25:30,150802918,150155515,154522,154150
16:25:31,135876274,136745859,139316,140433
16:25:32,140873286,141272770,144338,144587
16:25:33,150091229,150175109,153795,154190
16:25:34,150071390,150154986,153720,154087
16:25:35,158519900,159662780,162443,163748
16:25:36,139494090,138520749,142931,142407
16:25:37,146698008,146887522,150373,150651
16:25:38,135612551,135140606,138981,138820
16:25:39,150071643,150155775,153753,154184
16:25:40,150052896,150136230,153834,154151
16:25:41,150052468,150135627,153776,154068
16:25:42,142477326,143610560,146063,147437
16:25:43,140568776,139594670,144050,143416
16:25:44,150072716,150156541,153792,154174
16:25:45,150052929,150202512,153805,154328
16:25:46,136670648,136745651,140131,140405
16:25:47,144770456,143796617,148301,147705
16:25:48,135064650,135140161,138405,138763
16:25:49,150091768,150174528,153872,154107
16:25:50,2329,18294,182,212
16:25:51,150052479,150135342,153771,154016
16:25:52,144587893,145719512,148240,149385
16:25:53,141626222,142760229,145251,146388
16:25:54,132011334,131381821,135824,135398
16:25:55,142114327,141173865,145216,144475
16:25:56,135084781,135158627,138518,138645
16:25:57,165059558,164356176,168983,168584
16:25:58,138256486,138507529,141754,142527
16:25:59,156402565,154375416,160213,158340
16:26:00,147434085,145951211,151330,149744
16:26:01,149017564,149890103,152833,153654
16:26:02,140021670,139046544,143486,142688
16:26:03,135084852,135158403,138535,138613
16:26:04,150053458,150134612,153930,153923
16:26:05,150072410,150171358,153845,153992
16:26:06,150072145,150154716,153831,154039
16:26:07,143531617,142554290,147481,146323
16:26:08,138966994,138462257,142473,142018
16:26:09,150071817,150154674,153783,154035
16:26:10,150072859,150966068,153885,154772
16:26:11,147855159,147143306,151555,150956
16:26:12,136529787,135872702,139921,139328
16:26:13,150072532,150154074,153880,153941
16:26:14,135065693,135139230,138554,138630
16:26:15,147069415,147051469,150773,150847
16:26:16,134898915,134125882,138286,137598
16:26:17,137776331,137357074,141128,140725
16:26:18,1128,1150,96,97
16:26:19,1401,11552,95,118
16:26:20,3823450,3141,7366,64
16:26:21,840,869,16,18
16:26:22,946,1036,18,23
16:26:23,4840194,8088,9414,190
16:26:24,335,442,7,12
16:26:25,183,1067,4,8
16:26:26,104,169,2,5
16:26:27,18,29,1,2
16:26:28,0,22,0,1
16:26:29,104,169,2,5
16:26:30,79,1046,2,4
16:26:31,0,22,0,1
16:26:32,0,22,0,1
16:26:33,0,22,0,1
16:26:34,208,272,4,7
16:26:35,79,1194,2,5
16:26:37,1372,1408,26,29
16:26:38,0,22,0,1
16:26:39,0,22,0,1
16:26:40,0,22,0,1
16:26:41,134,328,3,5
16:26:42,0,22,0,1
16:26:43,0,22,0,1
16:26:44,0,22,0,1
16:26:45,0,22,0,1
16:26:46,57,377,1,3
16:26:47,0,22,0,1
16:26:48,0,22,0,1
16:26:49,0,22,0,1
16:26:50,0,22,0,1
16:26:51,57,480,1,2
16:26:52,53,93,1,3
16:26:53,0,22,0,1
16:26:54,0,22,0,1
16:26:55,0,22,0,1
16:26:56,0,22,0,1
16:26:57,0,22,0,1
16:26:58,0,22,0,1
16:26:59,0,22,0,1
16:27:00,141,824,4,5
16:27:01,0,22,0,1
16:27:02,24705646,59317,48361,1348
16:27:03,13770,13792,270,271
16:27:04,18049887,14069,34847,355
16:27:05,2004355,2048,3862,39
16:27:06,274916,143594,3064,2820
16:27:07,33456,33522,656,659
16:27:08,0,22,0,1
16:27:09,0,22,0,1
16:27:10,79,1038,2,4
16:27:11,0,22,0,1
16:27:12,475,630,12,18
16:27:13,151,179,2,3
16:27:14,0,22,0,1
16:27:15,6035,14236848,190,27387
16:27:16,1079223,30153159,2488,58074
16:27:17,3497721,5121085,6860,9902
16:27:18,4106587,1756,7906,58
16:27:19,4106499,1778,7902,59
16:27:20,51,95,1,3
16:27:21,4106433,1910,7899,65
16:27:22,840,869,16,18
16:27:23,4106499,1690,7902,55
16:27:24,0,22,0,1
16:27:25,0,22,0,1
16:27:26,4106550,2027,7903,69
16:27:27,1287,1302,26,26
16:27:28,4106499,1932,7902,66
16:27:29,0,22,0,1
16:27:30,4106499,1756,7902,58
16:27:31,0,22,0,1
16:27:32,4106477,1866,7901,63
16:27:33,0,22,0,1
16:27:34,0,22,0,1
16:27:35,4106433,1712,7899,56
16:27:36,0,22,0,1
16:27:37,2872443,1342,5528,45
16:27:38,51,95,1,3
16:27:39,0,22,0,1
16:27:40,51,95,1,3
16:27:41,52149,122916197,1644,236416
16:27:42,60418832,89792,116892,2372
16:27:43,62275466,45744,120109,1203
16:27:44,0,22,0,1
16:27:45,79,922,2,4
16:27:46,0,22,0,1
16:27:47,0,22,0,1
16:27:48,619001,12698,1371,268
16:27:49,0,22,0,1
16:27:50,376477,3205,763,80
16:27:51,51,95,1,3
16:27:52,1863,1936,37,41
