"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t02",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_ddp_batch64_nodes3/dstat_r1t02.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 16:31:34 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,13529292800.0,2138112.0,4126470144.0,5.231294464e+11,15754040.0,327012.0,328.0,132.0,05-04 16:31:48
0.0,0.0,14073667584.0,2138112.0,4151111680.0,5.2256043008e+11,16552988.0,56788.0,3294.0,1571.0,05-04 16:31:49
0.0,83.0,14319767552.0,2138112.0,4283559936.0,5.22181881856e+11,125168680.0,36772.0,3322.0,8039.0,05-04 16:31:50
2.0,2.0,14354382848.0,2138112.0,4468371456.0,5.2196245504e+11,83380512.0,210604.0,2426.0,396.0,05-04 16:31:51
0.0,0.0,14531661824.0,2138112.0,4877266944.0,5.21376280576e+11,414876300.0,141888.0,4001.0,3138.0,05-04 16:31:52
0.0,0.0,14894481408.0,2138112.0,5206847488.0,5.20683880448e+11,343838380.0,103396.0,294.0,132.0,05-04 16:31:53
0.0,0.0,15272042496.0,2138112.0,5392429056.0,5.20120737792e+11,193066228.0,60460.0,392.0,132.0,05-04 16:31:54
0.0,0.0,15280492544.0,2138112.0,5402439680.0,5.2010227712e+11,8724.0,20488.0,0.0,0.0,05-04 16:31:55
0.0,12.0,15301853184.0,2138112.0,5408600064.0,5.20074756096e+11,9696.0,61416.0,363.0,0.0,05-04 16:31:56
0.0,0.0,15323131904.0,2138112.0,5419380736.0,5.20042696704e+11,9912.0,43416.0,3410.0,3006.0,05-04 16:31:57
0.0,0.0,15331414016.0,2138112.0,5427851264.0,5.20025944064e+11,9268.0,53004.0,66.0,292.0,05-04 16:31:58
0.0,0.0,15367102464.0,2138112.0,5443252224.0,5.19974854656e+11,8608.0,63240.0,0.0,0.0,05-04 16:31:59
0.0,0.0,15371194368.0,2138112.0,5444022272.0,5.19969992704e+11,7984.0,24172.0,0.0,0.0,05-04 16:32:00
0.0,1591.0,15389306880.0,2138112.0,5464813568.0,5.19931088896e+11,7600.0,22136.0,0.0,0.0,05-04 16:32:01
0.0,0.0,15395622912.0,2138112.0,5464813568.0,5.19924772864e+11,7648.0,32240.0,3410.0,3006.0,05-04 16:32:02
0.0,0.0,15419420672.0,2138112.0,5476364288.0,5.19889424384e+11,9040.0,43912.0,66.0,0.0,05-04 16:32:03
0.0,0.0,15425421312.0,2138112.0,5485604864.0,5.19874183168e+11,10460.0,65876.0,0.0,0.0,05-04 16:32:04
0.0,0.0,15445610496.0,2138112.0,5496385536.0,5.19843213312e+11,8856.0,58784.0,0.0,0.0,05-04 16:32:05
0.0,45.0,15449821184.0,2138112.0,5497155584.0,5.19838232576e+11,7600.0,15120.0,180.0,0.0,05-04 16:32:06
0.0,0.0,15468683264.0,2138112.0,5517176832.0,5.19799349248e+11,7720.0,29676.0,3410.0,3006.0,05-04 16:32:07
0.0,0.0,15475650560.0,2138112.0,5517176832.0,5.19792381952e+11,7840.0,35920.0,66.0,0.0,05-04 16:32:08
0.0,0.0,15498973184.0,2138112.0,5533347840.0,5.1975288832e+11,9048.0,47364.0,303.0,2840.0,05-04 16:32:09
0.0,0.0,15505895424.0,2138112.0,5541048320.0,5.197382656e+11,8828.0,57480.0,0.0,0.0,05-04 16:32:10
0.0,12.0,15521955840.0,2138112.0,5552599040.0,5.19710654464e+11,8540.0,55892.0,0.0,0.0,05-04 16:32:11
0.0,0.0,15524687872.0,2138112.0,5552599040.0,5.19707922432e+11,3008.0,4808.0,2008.0,2288.0,05-04 16:32:12
0.0,0.0,15525322752.0,2138112.0,5552599040.0,5.19707287552e+11,96.0,176.0,66.0,0.0,05-04 16:32:13
0.0,0.0,15524552704.0,2138112.0,5553369088.0,5.19707287552e+11,0.0,0.0,60.0,42.0,05-04 16:32:14
0.0,0.0,15525187584.0,2138112.0,5553369088.0,5.19706652672e+11,0.0,0.0,0.0,0.0,05-04 16:32:15
0.0,341.0,15523889152.0,2138112.0,5554139136.0,5.19707181056e+11,0.0,0.0,60.0,0.0,05-04 16:32:16
0.0,0.0,15530016768.0,2138112.0,5554139136.0,5.1970105344e+11,7752.0,16800.0,1738.0,1503.0,05-04 16:32:17
0.0,0.0,15553093632.0,2138112.0,5574160384.0,5.19657955328e+11,7168.0,28692.0,60.0,90.0,05-04 16:32:18
0.0,0.0,15557042176.0,2138112.0,5575700480.0,5.19652466688e+11,9952.0,48492.0,0.0,0.0,05-04 16:32:19
0.0,23.0,15575363584.0,2138112.0,5586481152.0,5.19623364608e+11,9480.0,53252.0,60.0,0.0,05-04 16:32:20
0.0,1.0,15588024320.0,2138112.0,5601112064.0,5.1959607296e+11,11120.0,77248.0,0.0,0.0,05-04 16:32:21
0.0,0.0,15604297728.0,2138112.0,5611122688.0,5.19569788928e+11,5388.0,239604.0,1738.0,1503.0,05-04 16:32:22
0.0,0.0,15604178944.0,2138112.0,5611892736.0,5.19569137664e+11,668.0,2368.0,120.0,0.0,05-04 16:32:23
0.0,0.0,15603904512.0,2138112.0,5620363264.0,5.19560941568e+11,2012.0,5020.0,1468.0,718.0,05-04 16:32:24
0.0,0.0,15610331136.0,2138112.0,5621133312.0,5.19553744896e+11,7168.0,21672.0,0.0,0.0,05-04 16:32:25
0.0,0.0,15629172736.0,2138112.0,5631913984.0,5.19524122624e+11,8240.0,32860.0,0.0,0.0,05-04 16:32:26
0.0,0.0,15635587072.0,2138112.0,5640384512.0,5.1950923776e+11,12252.0,90724.0,1638.0,1403.0,05-04 16:32:27
0.0,0.0,15649550336.0,2138112.0,5645774848.0,5.1948988416e+11,9796.0,53316.0,0.0,0.0,05-04 16:32:28
0.0,0.0,15661297664.0,2138112.0,5651935232.0,5.19471976448e+11,10556.0,76852.0,396.0,1363.0,05-04 16:32:29
0.0,0.0,15680987136.0,2138112.0,5670416384.0,5.19433805824e+11,7668.0,22200.0,0.0,1904.0,05-04 16:32:30
0.0,1598.0,15684866048.0,2138112.0,5671956480.0,5.19428386816e+11,8828.0,30040.0,0.0,0.0,05-04 16:32:31
0.0,0.0,15712161792.0,2138112.0,5687357440.0,5.19385690112e+11,9504.0,93540.0,1538.0,1303.0,05-04 16:32:32
0.0,0.0,15719247872.0,2138112.0,5695827968.0,5.19370133504e+11,8704.0,48600.0,0.0,0.0,05-04 16:32:33
0.0,0.0,15735934976.0,2138112.0,5707378688.0,5.1934189568e+11,8924.0,59476.0,639.0,685.0,05-04 16:32:34
0.0,0.0,15744712704.0,2138112.0,5707378688.0,5.19333117952e+11,10440.0,52480.0,120.0,0.0,05-04 16:32:35
0.0,14.0,15756038144.0,2138112.0,5722009600.0,5.193071616e+11,7264.0,20528.0,0.0,0.0,05-04 16:32:36
0.0,0.0,15767769088.0,2138112.0,5727399936.0,5.1929004032e+11,9116.0,38528.0,1598.0,1303.0,05-04 16:32:37
0.0,0.0,15787675648.0,2138112.0,5738180608.0,5.19259353088e+11,7292.0,35808.0,90.0,840.0,05-04 16:32:38
0.0,0.0,15792447488.0,2138112.0,5745881088.0,5.19246880768e+11,9144.0,53856.0,546.0,775.0,05-04 16:32:39
0.0,0.0,15812435968.0,2138112.0,5761282048.0,5.19211491328e+11,8924.0,64424.0,0.0,19236.0,05-04 16:32:40
0.0,0.0,15811534848.0,2138112.0,5762822144.0,5.19210852352e+11,8512.0,30088.0,0.0,0.0,05-04 16:32:41
0.0,0.0,15811686400.0,2138112.0,5782843392.0,5.19190679552e+11,6664.0,18804.0,1538.0,1303.0,05-04 16:32:42
0.0,0.0,15812452352.0,2138112.0,5782843392.0,5.191899136e+11,9116.0,39184.0,120.0,42.0,05-04 16:32:43
0.0,0.0,15812018176.0,2138112.0,5789003776.0,5.19184187392e+11,7392.0,36328.0,516.0,727.0,05-04 16:32:44
0.0,0.0,15815442432.0,2138112.0,5802864640.0,5.19166902272e+11,10436.0,65372.0,0.0,0.0,05-04 16:32:45
0.0,1.0,15816105984.0,2138112.0,5814415360.0,5.19154688e+11,8924.0,67192.0,0.0,0.0,05-04 16:32:46
0.0,0.0,15817322496.0,2138112.0,5814415360.0,5.19153471488e+11,7484.0,15396.0,1598.0,1303.0,05-04 16:32:47
0.0,0.0,15817068544.0,2138112.0,5833666560.0,5.1913447424e+11,5920.0,20580.0,0.0,0.0,05-04 16:32:48
0.0,0.0,15818338304.0,2138112.0,5833666560.0,5.1913320448e+11,11132.0,50544.0,396.0,685.0,05-04 16:32:49
0.0,24.0,15817945088.0,2138112.0,5850607616.0,5.1911665664e+11,9144.0,50680.0,0.0,0.0,05-04 16:32:50
0.0,477.0,15819927552.0,2138112.0,5857538048.0,5.19107743744e+11,9144.0,61308.0,60.0,0.0,05-04 16:32:51
0.0,83.0,15841280000.0,2138112.0,5879099392.0,5.19064829952e+11,16493660.0,210868.0,1598.0,1303.0,05-04 16:32:52
0.0,0.0,15843905536.0,2138112.0,5918371840.0,5.19022931968e+11,32978824.0,13860.0,60.0,0.0,05-04 16:32:53
0.0,0.0,15854182400.0,2138112.0,5946863616.0,5.18984163328e+11,18946216.0,34324.0,336.0,685.0,05-04 16:32:54
0.0,0.0,15855882240.0,2138112.0,5955334144.0,5.1897399296e+11,7364.0,25600.0,0.0,0.0,05-04 16:32:55
0.0,0.0,15854485504.0,2138112.0,5956874240.0,5.189738496e+11,8060.0,37044.0,0.0,0.0,05-04 16:32:56
0.0,0.0,15855988736.0,2138112.0,5976125440.0,5.18953095168e+11,10688.0,81664.0,1538.0,1303.0,05-04 16:32:57
0.0,0.0,15854669824.0,2138112.0,5981515776.0,5.18949023744e+11,8704.0,58696.0,0.0,292.0,05-04 16:32:58
0.0,0.0,15860011008.0,2138112.0,5991526400.0,5.18933671936e+11,10076.0,59220.0,336.0,685.0,05-04 16:32:59
0.0,0.0,15860015104.0,2138112.0,6001537024.0,5.18923657216e+11,7696.0,20404.0,0.0,0.0,05-04 16:33:00
0.0,1094.0,15861301248.0,2138112.0,6012317696.0,5.189115904e+11,7264.0,30508.0,0.0,0.0,05-04 16:33:01
0.0,991.0,15860158464.0,2138112.0,6013087744.0,5.18911963136e+11,8636.0,42168.0,1538.0,1587.0,05-04 16:33:02
0.0,0.0,15861325824.0,2138112.0,6030798848.0,5.18893084672e+11,8924.0,53028.0,60.0,42.0,05-04 16:33:03
0.0,0.0,15860682752.0,2138112.0,6031568896.0,5.18892957696e+11,8704.0,63488.0,336.0,685.0,05-04 16:33:04
0.0,0.0,15861956608.0,2138112.0,6042349568.0,5.18880903168e+11,8500.0,37676.0,0.0,0.0,05-04 16:33:05
0.0,4.0,15862538240.0,2138112.0,6056210432.0,5.18866460672e+11,7484.0,22828.0,0.0,0.0,05-04 16:33:06
0.0,0.0,15862034432.0,2138112.0,6066991104.0,5.18856183808e+11,9204.0,40932.0,1538.0,1303.0,05-04 16:33:07
0.0,0.0,15862431744.0,2138112.0,6076231680.0,5.1884654592e+11,8924.0,47124.0,60.0,0.0,05-04 16:33:08
0.0,0.0,15863709696.0,2138112.0,6087012352.0,5.18834487296e+11,7292.0,46260.0,336.0,3525.0,05-04 16:33:09
0.0,0.0,15864344576.0,2138112.0,6087012352.0,5.18833852416e+11,8704.0,66488.0,0.0,6280.0,05-04 16:33:10
0.0,0.0,15863521280.0,2138112.0,6106263552.0,5.18815424512e+11,7676.0,23268.0,60.0,0.0,05-04 16:33:11
0.0,0.0,15864418304.0,2138112.0,6106263552.0,5.18814527488e+11,8828.0,30920.0,1538.0,1303.0,05-04 16:33:12
0.0,0.0,15867691008.0,2138112.0,6117044224.0,5.18800474112e+11,7936.0,38588.0,0.0,0.0,05-04 16:33:13
0.0,0.0,15868608512.0,2138112.0,6126284800.0,5.18790316032e+11,8924.0,49900.0,336.0,685.0,05-04 16:33:14
0.0,0.0,15868739584.0,2138112.0,6137065472.0,5.18779404288e+11,8924.0,60592.0,60.0,0.0,05-04 16:33:15
0.0,0.0,15867146240.0,2138112.0,6143225856.0,5.18774837248e+11,8532.0,55128.0,0.0,0.0,05-04 16:33:16
0.0,0.0,15868993536.0,2138112.0,6161707008.0,5.187545088e+11,8144.0,20288.0,1538.0,1303.0,05-04 16:33:17
0.0,0.0,15868977152.0,2138112.0,6162477056.0,5.18753755136e+11,8828.0,36740.0,0.0,90.0,05-04 16:33:18
0.0,0.0,15869210624.0,2138112.0,6173257728.0,5.18742740992e+11,8064.0,39288.0,396.0,685.0,05-04 16:33:19
0.0,3.0,15869636608.0,2138112.0,6182498304.0,5.18733074432e+11,8916.0,54700.0,0.0,0.0,05-04 16:33:20
0.0,0.0,15870959616.0,2138112.0,6193278976.0,5.18720970752e+11,11616.0,79540.0,120.0,0.0,05-04 16:33:21
0.0,345.0,15871086592.0,2138112.0,6193278976.0,5.18720843776e+11,8612.0,266724.0,1658.0,1303.0,05-04 16:33:22
0.0,0.0,15870529536.0,2138112.0,6207909888.0,5.1870676992e+11,7168.0,22368.0,0.0,0.0,05-04 16:33:23
0.0,0.0,15870554112.0,2138112.0,6218690560.0,5.18695964672e+11,7868.0,33336.0,396.0,685.0,05-04 16:33:24
0.0,0.0,15870709760.0,2138112.0,6229471232.0,5.18685028352e+11,10460.0,54704.0,0.0,0.0,05-04 16:33:25
0.0,0.0,15870484480.0,2138112.0,6238711808.0,5.18676013056e+11,8608.0,57420.0,0.0,0.0,05-04 16:33:26
0.0,207.0,15870996480.0,2138112.0,6177878016.0,5.18736334848e+11,12700.0,142404.0,1538.0,1303.0,05-04 16:33:27
0.0,0.0,15864909824.0,2138112.0,6189563904.0,5.18730735616e+11,11728.0,22084.0,0.0,0.0,05-04 16:33:28
0.0,0.0,15865618432.0,2138112.0,6197792768.0,5.18721798144e+11,9012.0,36476.0,396.0,685.0,05-04 16:33:29
0.0,0.0,15864082432.0,2138112.0,6209564672.0,5.1871156224e+11,8828.0,43008.0,60.0,0.0,05-04 16:33:30
0.0,0.0,15864008704.0,2138112.0,6209568768.0,5.18711631872e+11,10672.0,65692.0,60.0,0.0,05-04 16:33:31
0.0,2819.0,15864897536.0,2138112.0,6233440256.0,5.18686871552e+11,7620.0,53308.0,1538.0,1303.0,05-04 16:33:32
0.0,0.0,15864881152.0,2138112.0,6234210304.0,5.18686117888e+11,8828.0,20760.0,0.0,0.0,05-04 16:33:33
0.0,0.0,15865204736.0,2138112.0,6245761024.0,5.18674243584e+11,7388.0,25628.0,396.0,685.0,05-04 16:33:34
0.0,0.0,15866208256.0,2138112.0,6253428736.0,5.18665572352e+11,9664.0,45188.0,363.0,0.0,05-04 16:33:35
0.0,2.0,15864311808.0,2138112.0,6264860672.0,5.18656036864e+11,9268.0,50396.0,0.0,0.0,05-04 16:33:36
0.0,0.0,15864692736.0,2138112.0,6266400768.0,5.1865411584e+11,9040.0,61028.0,1538.0,1303.0,05-04 16:33:37
0.0,0.0,15863959552.0,2138112.0,6285651968.0,5.18635597824e+11,7744.0,34284.0,0.0,90.0,05-04 16:33:38
0.0,0.0,15864856576.0,2138112.0,6285651968.0,5.186347008e+11,7608.0,20016.0,336.0,685.0,05-04 16:33:39
0.0,0.0,15865192448.0,2138112.0,6301822976.0,5.1861819392e+11,7704.0,30696.0,0.0,0.0,05-04 16:33:40
0.0,0.0,15862743040.0,2138112.0,6311108608.0,5.18611357696e+11,10460.0,51468.0,120.0,0.0,05-04 16:33:41
0.0,0.0,15866474496.0,2138112.0,6322659328.0,5.1859607552e+11,7416.0,43468.0,1841.0,1303.0,05-04 16:33:42
0.0,0.0,15866650624.0,2138112.0,6322135040.0,5.1859642368e+11,8828.0,63616.0,90.0,90.0,05-04 16:33:43
0.0,0.0,15868485632.0,2138112.0,6341386240.0,5.18575337472e+11,4768.0,18868.0,486.0,775.0,05-04 16:33:44
0.0,0.0,15866855424.0,2138112.0,6351396864.0,5.18566957056e+11,668.0,1692.0,0.0,0.0,05-04 16:33:45
0.0,0.0,15868002304.0,2138112.0,6350626816.0,5.18566580224e+11,8284.0,21124.0,60.0,0.0,05-04 16:33:46
0.0,0.0,15867183104.0,2138112.0,6363717632.0,5.18554308608e+11,8800.0,37416.0,1598.0,1303.0,05-04 16:33:47
0.0,0.0,15867777024.0,2138112.0,6369878016.0,5.18547554304e+11,8828.0,43904.0,120.0,42.0,05-04 16:33:48
0.0,0.0,15873036288.0,2138112.0,6375268352.0,5.18536904704e+11,8828.0,54712.0,456.0,1363.0,05-04 16:33:49
0.0,8.0,15873695744.0,2138112.0,6389129216.0,5.18522384384e+11,8820.0,65744.0,60.0,1904.0,05-04 16:33:50
0.0,0.0,15874449408.0,2138112.0,6399909888.0,5.18510850048e+11,7828.0,14228.0,0.0,0.0,05-04 16:33:51
0.0,353.0,15875715072.0,2138112.0,6399909888.0,5.18509584384e+11,8412.0,239428.0,1841.0,1303.0,05-04 16:33:52
0.0,0.0,15874756608.0,2138112.0,6419931136.0,5.184905216e+11,7964.0,35600.0,120.0,0.0,05-04 16:33:53
0.0,0.0,15875661824.0,2138112.0,6419161088.0,5.18490386432e+11,7196.0,37004.0,396.0,685.0,05-04 16:33:54
0.0,0.0,15875055616.0,2138112.0,6429941760.0,5.18480211968e+11,10336.0,67052.0,120.0,42.0,05-04 16:33:55
0.0,0.0,15878877184.0,2138112.0,6444572672.0,5.18461759488e+11,8540.0,55948.0,0.0,0.0,05-04 16:33:56
0.0,64.0,15877398528.0,2138112.0,6450733056.0,5.1845707776e+11,10512.0,66680.0,1538.0,1303.0,05-04 16:33:57
0.0,0.0,15878803456.0,2138112.0,6457663488.0,5.184487424e+11,7608.0,29644.0,60.0,292.0,05-04 16:33:58
0.0,0.0,15882006528.0,2138112.0,6475374592.0,5.18427828224e+11,8636.0,40784.0,336.0,685.0,05-04 16:33:59
0.0,0.0,15881117696.0,2138112.0,6476914688.0,5.1842717696e+11,8804.0,51756.0,0.0,0.0,05-04 16:34:00
0.0,0.0,15882588160.0,2138112.0,6494625792.0,5.18407995392e+11,8844.0,62284.0,0.0,0.0,05-04 16:34:01
0.0,190.0,15882002432.0,2138112.0,6495395840.0,5.18407811072e+11,7868.0,31792.0,1598.0,1303.0,05-04 16:34:02
0.0,0.0,15882436608.0,2138112.0,6506946560.0,5.18395826176e+11,7388.0,21448.0,0.0,0.0,05-04 16:34:03
0.0,0.0,15882108928.0,2138112.0,6516187136.0,5.1838691328e+11,8896.0,39392.0,396.0,685.0,05-04 16:34:04
0.0,0.0,15881543680.0,2138112.0,6523117568.0,5.18380548096e+11,7388.0,36528.0,0.0,0.0,05-04 16:34:05
0.0,5.0,15883182080.0,2138112.0,6523117568.0,5.18378909696e+11,96.0,176.0,0.0,0.0,05-04 16:34:06
0.0,0.0,15883046912.0,2138112.0,6523887616.0,5.18378274816e+11,0.0,0.0,1598.0,1303.0,05-04 16:34:07
0.0,0.0,15881998336.0,2138112.0,6524657664.0,5.18378553344e+11,6512.0,32667.0,60.0,0.0,05-04 16:34:08
0.0,0.0,15883444224.0,2138112.0,6545448960.0,5.1835631616e+11,10548.0,73752.0,336.0,3525.0,05-04 16:34:09
0.0,0.0,15883210752.0,2138112.0,6554689536.0,5.18347309056e+11,6400.0,29612.0,0.0,19236.0,05-04 16:34:10
0.0,0.0,15883452416.0,2138112.0,6564700160.0,5.18337056768e+11,9048.0,24788.0,303.0,0.0,05-04 16:34:11
0.0,0.0,15883452416.0,2138112.0,6565470208.0,5.1833628672e+11,7564.0,201848.0,1538.0,1303.0,05-04 16:34:12
0.0,0.0,15886290944.0,2138112.0,6584721408.0,5.18314196992e+11,10004.0,50912.0,60.0,0.0,05-04 16:34:13
0.0,0.0,15887060992.0,2138112.0,6584721408.0,5.18313426944e+11,9380.0,55184.0,336.0,685.0,05-04 16:34:14
0.0,0.0,15885692928.0,2138112.0,6596272128.0,5.18303244288e+11,7284.0,52404.0,60.0,0.0,05-04 16:34:15
0.0,0.0,15888175104.0,2138112.0,6603972608.0,5.18293061632e+11,9204.0,31708.0,0.0,0.0,05-04 16:34:16
0.0,0.0,15887958016.0,2138112.0,6620143616.0,5.18277107712e+11,6800.0,20184.0,1841.0,1303.0,05-04 16:34:17
0.0,0.0,15887941632.0,2138112.0,6620913664.0,5.18276354048e+11,9308.0,40984.0,0.0,90.0,05-04 16:34:18
0.0,0.0,15888310272.0,2138112.0,6640164864.0,5.18256734208e+11,8704.0,46732.0,920.0,1275.0,05-04 16:34:19
0.0,9.0,15888265216.0,2138112.0,6640934912.0,5.18256009216e+11,8924.0,57728.0,0.0,0.0,05-04 16:34:20
0.0,0.0,15887695872.0,2138112.0,6659416064.0,5.18238097408e+11,9392.0,60792.0,0.0,0.0,05-04 16:34:21
0.0,259.0,15889612800.0,2138112.0,6659416064.0,5.1823618048e+11,8448.0,106576.0,1598.0,1303.0,05-04 16:34:22
0.0,59.0,15889047552.0,2138112.0,6666346496.0,5.18229815296e+11,7484.0,27520.0,0.0,0.0,05-04 16:34:23
0.0,0.0,15889305600.0,2138112.0,6679437312.0,5.18216466432e+11,8348.0,38664.0,699.0,727.0,05-04 16:34:24
0.0,0.0,15888994304.0,2138112.0,6685597696.0,5.18210617344e+11,7072.0,39504.0,60.0,0.0,05-04 16:34:25
0.0,0.0,15889657856.0,2138112.0,6696378368.0,5.1819917312e+11,10556.0,70508.0,60.0,0.0,05-04 16:34:26
0.0,456.0,15891451904.0,2138112.0,6711009280.0,5.1818274816e+11,10560.0,67960.0,1598.0,1303.0,05-04 16:34:27
0.0,0.0,15895220224.0,2138112.0,6714859520.0,5.181751296e+11,11508.0,22812.0,0.0,0.0,05-04 16:34:28
0.0,0.0,15894462464.0,2138112.0,6726410240.0,5.1816433664e+11,7696.0,30288.0,336.0,685.0,05-04 16:34:29
0.0,0.0,15896199168.0,2138112.0,6734880768.0,5.18154129408e+11,8636.0,41608.0,120.0,5028.0,05-04 16:34:30
0.0,0.0,15898710016.0,2138112.0,6740271104.0,5.18146228224e+11,8916.0,52520.0,0.0,0.0,05-04 16:34:31
0.0,1.0,15897804800.0,2138112.0,6746431488.0,5.18140973056e+11,11200.0,77024.0,1538.0,1303.0,05-04 16:34:32
0.0,0.0,15897505792.0,2138112.0,6765682688.0,5.18122020864e+11,7772.0,26328.0,0.0,0.0,05-04 16:34:33
0.0,0.0,15897489408.0,2138112.0,6766452736.0,5.181212672e+11,7264.0,24216.0,639.0,685.0,05-04 16:34:34
0.0,0.0,15898525696.0,2138112.0,6781853696.0,5.18104829952e+11,7868.0,35196.0,0.0,0.0,05-04 16:34:35
0.0,2.0,15899525120.0,2138112.0,6791094272.0,5.18094589952e+11,10776.0,56512.0,0.0,0.0,05-04 16:34:36
0.0,20.0,15899426816.0,2138112.0,6801874944.0,5.18083907584e+11,7284.0,47416.0,1538.0,1303.0,05-04 16:34:37
0.0,154.0,15900184576.0,2138112.0,6801874944.0,5.18083149824e+11,9048.0,64364.0,0.0,90.0,05-04 16:34:38
0.0,0.0,15901941760.0,2138112.0,6821126144.0,5.1806214144e+11,7704.0,16600.0,396.0,685.0,05-04 16:34:39
0.0,0.0,15902195712.0,2138112.0,6826516480.0,5.18056497152e+11,764.0,4004.0,0.0,0.0,05-04 16:34:40
0.0,0.0,15902543872.0,2138112.0,6834216960.0,5.18048448512e+11,4568.0,15172.0,0.0,0.0,05-04 16:34:41
0.0,0.0,15904923648.0,2138112.0,6838837248.0,5.18041448448e+11,9336.0,40200.0,1538.0,1303.0,05-04 16:34:42
0.0,0.0,15904894976.0,2138112.0,6839607296.0,5.18040707072e+11,8704.0,46220.0,60.0,42.0,05-04 16:34:43
0.0,0.0,15906291712.0,2138112.0,6868099072.0,5.1801081856e+11,8924.0,57208.0,336.0,685.0,05-04 16:34:44
0.0,0.0,15905546240.0,2138112.0,6869639168.0,5.18010023936e+11,8924.0,68116.0,363.0,0.0,05-04 16:34:45
0.0,0.0,15906988032.0,2138112.0,6879649792.0,5.1799857152e+11,5920.0,12888.0,0.0,0.0,05-04 16:34:46
0.0,0.0,15905751040.0,2138112.0,6888120320.0,5.17991337984e+11,7484.0,24636.0,1628.0,1393.0,05-04 16:34:47
0.0,0.0,15906172928.0,2138112.0,6899671040.0,5.17979365376e+11,7648.0,35620.0,90.0,90.0,05-04 16:34:48
0.0,0.0,15906881536.0,2138112.0,6899671040.0,5.17978656768e+11,8924.0,47040.0,336.0,685.0,05-04 16:34:49
0.0,3.0,15906177024.0,2138112.0,6918152192.0,5.17960880128e+11,9136.0,57968.0,0.0,0.0,05-04 16:34:50
0.0,0.0,15907360768.0,2138112.0,6918922240.0,5.17958926336e+11,8924.0,68764.0,0.0,0.0,05-04 16:34:51
0.0,0.0,15907631104.0,2138112.0,6942793728.0,5.17934784512e+11,9708.0,299612.0,1901.0,1345.0,05-04 16:34:52
0.0,353.0,15906942976.0,2138112.0,6944333824.0,5.17933932544e+11,7484.0,27588.0,423.0,42.0,05-04 16:34:53
0.0,0.0,15906541568.0,2138112.0,6950494208.0,5.17928173568e+11,7936.0,38500.0,336.0,685.0,05-04 16:34:54
0.0,0.0,15907713024.0,2138112.0,6962814976.0,5.17914681344e+11,8924.0,49636.0,0.0,0.0,05-04 16:34:55
