"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t01",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_deepspeed_stage_2_batch1024_nodes3/dstat_r1t01.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 19:44:50 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,14.0,19048570880.0,1069056.0,9409708032.0,5.12327999488e+11,2868.0,9312.0,1738.0,1503.0,05-04 19:46:00
0.0,0.0,19048669184.0,1069056.0,9409708032.0,5.12327901184e+11,2320.0,9292.0,0.0,3654.0,05-04 19:46:01
0.0,0.0,19049545728.0,1069056.0,9405857792.0,5.1233087488e+11,2108.0,9576.0,0.0,0.0,05-04 19:46:02
0.0,1.0,19053375488.0,1069056.0,9406627840.0,5.12326275072e+11,2316.0,14316.0,0.0,0.0,05-04 19:46:03
0.0,0.0,19053367296.0,1069056.0,9415868416.0,5.12317042688e+11,2396.0,10656.0,1738.0,1503.0,05-04 19:46:04
0.0,0.0,19052814336.0,1069056.0,9428959232.0,5.12304504832e+11,2608.0,11224.0,1738.0,1503.0,05-04 19:46:05
0.0,0.0,19052982272.0,1069056.0,9428959232.0,5.12304336896e+11,544.0,3312.0,0.0,0.0,05-04 19:46:06
0.0,8.0,19055370240.0,1069056.0,9436659712.0,5.12294248448e+11,1632.0,8140.0,303.0,90.0,05-04 19:46:07
0.0,227.0,19056762880.0,1069056.0,9425108992.0,5.12304406528e+11,2396.0,12020.0,0.0,0.0,05-04 19:46:08
0.0,0.0,19069214720.0,1069056.0,9432809472.0,5.12284254208e+11,2608.0,12652.0,2041.0,1503.0,05-04 19:46:09
0.0,24.0,19072831488.0,1069056.0,9448210432.0,5.1226523648e+11,2616.0,13112.0,1738.0,2447.0,05-04 19:46:10
0.0,0.0,19075100672.0,1069056.0,9448210432.0,5.12262967296e+11,2616.0,13568.0,0.0,0.0,05-04 19:46:11
0.0,0.0,19072905216.0,1069056.0,9461301248.0,5.12252071936e+11,2396.0,13784.0,0.0,0.0,05-04 19:46:12
0.0,2.0,19074027520.0,1069056.0,9470541824.0,5.12241709056e+11,1400.0,41864.0,0.0,0.0,05-04 19:46:13
0.0,0.0,19075481600.0,1069056.0,9461301248.0,5.12249495552e+11,2836.0,14680.0,1738.0,1503.0,05-04 19:46:14
0.0,0.0,19075813376.0,1069056.0,9449750528.0,5.12260714496e+11,2396.0,14860.0,1798.0,1545.0,05-04 19:46:15
0.0,0.0,19078811648.0,1069056.0,9455140864.0,5.12252325888e+11,4240.0,27256.0,303.0,0.0,05-04 19:46:16
0.0,0.0,19093102592.0,1069056.0,9466691584.0,5.12226484224e+11,764.0,3880.0,0.0,0.0,05-04 19:46:17
0.0,0.0,19092860928.0,1069056.0,9475932160.0,5.12217485312e+11,3264.0,24156.0,0.0,0.0,05-04 19:46:18
0.0,0.0,19091992576.0,1069056.0,9485172736.0,5.12209113088e+11,2616.0,17144.0,1798.0,1503.0,05-04 19:46:19
0.0,0.0,19092615168.0,1069056.0,9485942784.0,5.12207720448e+11,2396.0,17476.0,1858.0,1503.0,05-04 19:46:20
0.0,0.0,19093807104.0,1069056.0,9487482880.0,5.12204988416e+11,2080.0,13492.0,60.0,0.0,05-04 19:46:21
0.0,0.0,19093291008.0,1069056.0,9508274176.0,5.12184713216e+11,984.0,4280.0,60.0,0.0,05-04 19:46:22
0.0,3055.0,19095756800.0,1069056.0,9509044224.0,5.12181477376e+11,2540.0,6156.0,0.0,0.0,05-04 19:46:23
0.0,0.0,19097198592.0,1069056.0,9509044224.0,5.12180035584e+11,1888.0,6088.0,1858.0,1503.0,05-04 19:46:24
0.0,0.0,19102875648.0,1069056.0,9504423936.0,5.12178978816e+11,1888.0,6540.0,1738.0,1503.0,05-04 19:46:25
0.0,0.0,19102437376.0,1069056.0,9505193984.0,5.1217864704e+11,2328.0,7348.0,0.0,0.0,05-04 19:46:26
0.0,0.0,19115978752.0,1069056.0,9512894464.0,5.12157405184e+11,1888.0,7456.0,60.0,292.0,05-04 19:46:27
0.0,0.0,19114500096.0,1069056.0,9522905088.0,5.12148873216e+11,1888.0,7912.0,0.0,0.0,05-04 19:46:28
0.0,0.0,19114184704.0,1069056.0,9535225856.0,5.1213686784e+11,764.0,4320.0,2041.0,1503.0,05-04 19:46:29
0.0,3.0,19113619456.0,1069056.0,9543696384.0,5.1212896256e+11,2108.0,8576.0,2134.0,2288.0,05-04 19:46:30
0.0,0.0,19118546944.0,1069056.0,9544466432.0,5.12123265024e+11,1888.0,8740.0,60.0,0.0,05-04 19:46:31
0.0,0.0,19119710208.0,1069056.0,9532145664.0,5.12134422528e+11,2108.0,9492.0,0.0,0.0,05-04 19:46:32
0.0,0.0,19120263168.0,1069056.0,9540616192.0,5.1212539904e+11,2668.0,13548.0,0.0,0.0,05-04 19:46:33
0.0,0.0,19119046656.0,1069056.0,9544466432.0,5.12122765312e+11,1888.0,10220.0,1738.0,3927.0,05-04 19:46:34
0.0,0.0,19121991680.0,1069056.0,9532145664.0,5.12132141056e+11,2320.0,11028.0,2068.0,2288.0,05-04 19:46:35
0.0,0.0,19124387840.0,1069056.0,9535995904.0,5.12125894656e+11,2204.0,11368.0,126.0,0.0,05-04 19:46:36
0.0,4.0,19126181888.0,1069056.0,9549856768.0,5.12110239744e+11,2176.0,11880.0,120.0,0.0,05-04 19:46:37
0.0,51.0,19126984704.0,1069056.0,9536765952.0,5.12122527744e+11,3484.0,17732.0,60.0,0.0,05-04 19:46:38
0.0,0.0,19133730816.0,1069056.0,9562947584.0,5.120896e+11,544.0,4572.0,1732.0,1545.0,05-04 19:46:39
0.0,0.0,19134107648.0,1069056.0,9575268352.0,5.120769024e+11,2616.0,13372.0,2224.0,2420.0,05-04 19:46:40
0.0,0.0,19134742528.0,1069056.0,9575268352.0,5.1207626752e+11,2616.0,13828.0,369.0,5166.0,05-04 19:46:41
0.0,0.0,19135348736.0,1069056.0,9572188160.0,5.12078741504e+11,2616.0,14276.0,60.0,0.0,05-04 19:46:42
0.0,270.0,19138748416.0,1069056.0,9572958208.0,5.12074571776e+11,3288.0,59740.0,0.0,0.0,05-04 19:46:43
0.0,0.0,19138736128.0,1069056.0,9573728256.0,5.12073814016e+11,6228.0,13940.0,1672.0,17371.0,05-04 19:46:44
0.0,0.0,19145723904.0,1069056.0,9587589120.0,5.12052965376e+11,4264.0,12832.0,2074.0,2288.0,05-04 19:46:45
0.0,0.0,19145973760.0,1069056.0,9599909888.0,5.12040394752e+11,448.0,636.0,66.0,0.0,05-04 19:46:46
0.0,0.0,19146452992.0,1069056.0,9600679936.0,5.12039145472e+11,2520.0,11932.0,120.0,90.0,05-04 19:46:47
0.0,2.0,19146960896.0,1069056.0,9609150464.0,5.1203016704e+11,2080.0,12040.0,606.0,0.0,05-04 19:46:48
0.0,0.0,19150868480.0,1069056.0,9597599744.0,5.12037810176e+11,2292.0,12672.0,1672.0,4343.0,05-04 19:46:49
0.0,0.0,19151626240.0,1069056.0,9597599744.0,5.12037052416e+11,2952.0,13652.0,2134.0,2288.0,05-04 19:46:50
0.0,0.0,19151720448.0,1069056.0,9606840320.0,5.12027717632e+11,2080.0,13404.0,126.0,0.0,05-04 19:46:51
0.0,0.0,19151691776.0,1069056.0,9619931136.0,5.12014655488e+11,888.0,1224.0,0.0,0.0,05-04 19:46:52
0.0,0.0,19157889024.0,1069056.0,9624551424.0,5.12003837952e+11,2300.0,14192.0,60.0,0.0,05-04 19:46:53
0.0,0.0,19160559616.0,1069056.0,9633021952.0,5.11992696832e+11,2300.0,14704.0,1732.0,1503.0,05-04 19:46:54
0.0,0.0,19169726464.0,1069056.0,9628401664.0,5.11988150272e+11,1888.0,6448.0,2074.0,2288.0,05-04 19:46:55
0.0,0.0,19170349056.0,1069056.0,9625321472.0,5.11990607872e+11,2012.0,2988.0,66.0,0.0,05-04 19:46:56
0.0,0.0,19171160064.0,1069056.0,9621471232.0,5.11993647104e+11,2012.0,3448.0,60.0,0.0,05-04 19:46:57
0.0,0.0,19173613568.0,1069056.0,9639182336.0,5.11973482496e+11,2004.0,3900.0,303.0,0.0,05-04 19:46:58
0.0,0.0,19174506496.0,1069056.0,9630711808.0,5.11981060096e+11,2908.0,6504.0,1672.0,1503.0,05-04 19:46:59
0.0,1.0,19174821888.0,1069056.0,9639952384.0,5.11971504128e+11,2892.0,5752.0,2074.0,2288.0,05-04 19:47:00
0.0,0.0,19175112704.0,1069056.0,9656123392.0,5.11955042304e+11,448.0,1196.0,126.0,0.0,05-04 19:47:01
0.0,0.0,19177652224.0,1069056.0,9664593920.0,5.11944032256e+11,2012.0,5544.0,60.0,0.0,05-04 19:47:02
0.0,0.0,19185917952.0,1069056.0,9668444160.0,5.11931916288e+11,2124.0,12456.0,0.0,0.0,05-04 19:47:03
0.0,0.0,19185647616.0,1069056.0,9656893440.0,5.11943737344e+11,2012.0,6452.0,1912.0,1503.0,05-04 19:47:04
0.0,0.0,19188969472.0,1069056.0,9665363968.0,5.1193194496e+11,2224.0,7144.0,2074.0,2288.0,05-04 19:47:05
0.0,0.0,19188916224.0,1069056.0,9666134016.0,5.1193122816e+11,1792.0,7192.0,66.0,0.0,05-04 19:47:06
0.0,13.0,19189981184.0,1069056.0,9666134016.0,5.119301632e+11,2012.0,7824.0,0.0,90.0,05-04 19:47:07
0.0,0.0,19206848512.0,1069056.0,9695395840.0,5.11884034048e+11,668.0,1644.0,0.0,0.0,05-04 19:47:08
0.0,0.0,19206836224.0,1069056.0,9696165888.0,5.11883276288e+11,1792.0,8140.0,1672.0,1503.0,05-04 19:47:09
0.0,0.0,19206336512.0,1069056.0,9696165888.0,5.11883776e+11,2300.0,8940.0,2074.0,2288.0,05-04 19:47:10
0.0,0.0,19208364032.0,1069056.0,9692315648.0,5.1188559872e+11,2952.0,9924.0,429.0,0.0,05-04 19:47:11
0.0,0.0,19213406208.0,1069056.0,9692315648.0,5.11880556544e+11,2300.0,9856.0,60.0,42.0,05-04 19:47:12
0.0,556.0,19214266368.0,1069056.0,9693085696.0,5.11878926336e+11,3112.0,58836.0,60.0,0.0,05-04 19:47:13
0.0,0.0,19215388672.0,1069056.0,9701556224.0,5.11869333504e+11,2960.0,11280.0,1672.0,1503.0,05-04 19:47:14
0.0,0.0,19215114240.0,1069056.0,9713876992.0,5.11857287168e+11,668.0,1976.0,1804.0,1503.0,05-04 19:47:15
0.0,0.0,19212795904.0,1069056.0,9705406464.0,5.11868076032e+11,2080.0,11088.0,916.0,1349.0,05-04 19:47:16
0.0,0.0,19215372288.0,1069056.0,9701556224.0,5.11869349888e+11,2512.0,11892.0,0.0,0.0,05-04 19:47:17
0.0,127.0,19218317312.0,1069056.0,9698476032.0,5.11869485056e+11,3932.0,22724.0,60.0,0.0,05-04 19:47:18
0.0,63.0,19217874944.0,1069056.0,9702326272.0,5.11866077184e+11,448.0,1896.0,1672.0,1503.0,05-04 19:47:19
0.0,0.0,19219267584.0,1069056.0,9720037376.0,5.1184697344e+11,3388.0,20520.0,1804.0,1503.0,05-04 19:47:20
0.0,0.0,19231268864.0,1069056.0,9728507904.0,5.11826501632e+11,2520.0,13964.0,516.0,4133.0,05-04 19:47:21
0.0,0.0,19232100352.0,1069056.0,9729277952.0,5.11824900096e+11,2520.0,14420.0,303.0,0.0,05-04 19:47:22
0.0,2.0,19231899648.0,1069056.0,9736978432.0,5.1181740032e+11,2804.0,15204.0,0.0,0.0,05-04 19:47:23
0.0,0.0,19230429184.0,1069056.0,9750069248.0,5.11805779968e+11,448.0,2080.0,1672.0,1503.0,05-04 19:47:24
0.0,0.0,19231125504.0,1069056.0,9757769728.0,5.11797383168e+11,2512.0,15428.0,1804.0,1503.0,05-04 19:47:25
0.0,0.0,19234455552.0,1069056.0,9757769728.0,5.1179405312e+11,2300.0,15816.0,336.0,785.0,05-04 19:47:26
0.0,0.0,19236622336.0,1069056.0,9746219008.0,5.11803437056e+11,1984.0,11892.0,0.0,292.0,05-04 19:47:27
0.0,1.0,19237367808.0,1069056.0,9754689536.0,5.11794221056e+11,2012.0,4112.0,0.0,0.0,05-04 19:47:28
0.0,0.0,19237359616.0,1069056.0,9755459584.0,5.117934592e+11,2212.0,4568.0,1672.0,1503.0,05-04 19:47:29
0.0,3.0,19239440384.0,1069056.0,9755459584.0,5.11791378432e+11,1792.0,4720.0,2167.0,1545.0,05-04 19:47:30
0.0,0.0,19245776896.0,1069056.0,9780101120.0,5.11760400384e+11,544.0,2404.0,336.0,785.0,05-04 19:47:31
0.0,0.0,19245031424.0,1069056.0,9780871168.0,5.11760375808e+11,2328.0,5744.0,0.0,0.0,05-04 19:47:32
0.0,0.0,19247767552.0,1069056.0,9780871168.0,5.1175763968e+11,2220.0,11436.0,0.0,0.0,05-04 19:47:33
0.0,0.0,19247796224.0,1069056.0,9777790976.0,5.117606912e+11,1888.0,6304.0,1672.0,1503.0,05-04 19:47:34
0.0,0.0,19258175488.0,1069056.0,9781641216.0,5.11746461696e+11,2328.0,7108.0,1924.0,1503.0,05-04 19:47:35
0.0,0.0,19258839040.0,1069056.0,9782411264.0,5.11745028096e+11,1888.0,7096.0,879.0,785.0,05-04 19:47:36
0.0,3.0,19258904576.0,1069056.0,9793191936.0,5.11734181888e+11,2100.0,7788.0,120.0,0.0,05-04 19:47:37
0.0,0.0,19259117568.0,1069056.0,9781641216.0,5.11745519616e+11,764.0,2912.0,60.0,0.0,05-04 19:47:38
0.0,0.0,19261480960.0,1069056.0,9790111744.0,5.11734685696e+11,3452.0,14208.0,1672.0,1503.0,05-04 19:47:39
0.0,0.0,19266994176.0,1069056.0,9791651840.0,5.11727632384e+11,3004.0,13528.0,2107.0,3107.0,05-04 19:47:40
0.0,0.0,19269398528.0,1069056.0,9803972608.0,5.11712907264e+11,764.0,2944.0,336.0,785.0,05-04 19:47:41
0.0,0.0,19268997120.0,1069056.0,9803972608.0,5.11713308672e+11,2616.0,10228.0,0.0,0.0,05-04 19:47:42
0.0,40.0,19270946816.0,1069056.0,9813213184.0,5.117021184e+11,3736.0,56996.0,60.0,0.0,05-04 19:47:43
0.0,924.0,19273592832.0,1069056.0,9813213184.0,5.11699472384e+11,6104.0,13976.0,1672.0,1503.0,05-04 19:47:44
0.0,0.0,19273736192.0,1069056.0,9813213184.0,5.11699329024e+11,4468.0,10888.0,1804.0,1503.0,05-04 19:47:45
0.0,0.0,19271745536.0,1069056.0,9835544576.0,5.11678988288e+11,2064.0,11432.0,396.0,827.0,05-04 19:47:46
0.0,0.0,19273367552.0,1069056.0,9835544576.0,5.11677366272e+11,544.0,2900.0,0.0,90.0,05-04 19:47:47
0.0,0.0,19275333632.0,1069056.0,9837084672.0,5.11673860096e+11,2396.0,12384.0,0.0,0.0,05-04 19:47:48
0.0,0.0,19284258816.0,1069056.0,9848635392.0,5.11653384192e+11,2396.0,12844.0,1672.0,4343.0,05-04 19:47:49
0.0,0.0,19297472512.0,1069056.0,9844785152.0,5.11644020736e+11,2388.0,13300.0,1804.0,1503.0,05-04 19:47:50
0.0,0.0,19299614720.0,1069056.0,9853255680.0,5.11633408e+11,2616.0,13932.0,396.0,785.0,05-04 19:47:51
0.0,0.0,19297886208.0,1069056.0,9867116544.0,5.11621275648e+11,2608.0,14332.0,60.0,0.0,05-04 19:47:52
0.0,0.0,19298537472.0,1069056.0,9867116544.0,5.11620624384e+11,984.0,3604.0,303.0,0.0,05-04 19:47:53
0.0,190.0,19300597760.0,1069056.0,9875587072.0,5.11610093568e+11,2396.0,14720.0,2376.0,2093.0,05-04 19:47:54
0.0,0.0,19303440384.0,1069056.0,9864036352.0,5.11618801664e+11,2176.0,15012.0,1804.0,1503.0,05-04 19:47:55
0.0,0.0,19303116800.0,1069056.0,9864036352.0,5.11619125248e+11,2396.0,15648.0,336.0,785.0,05-04 19:47:56
0.0,0.0,19303587840.0,1069056.0,9876357120.0,5.1160633344e+11,2396.0,16120.0,0.0,0.0,05-04 19:47:57
0.0,0.0,19302932480.0,1069056.0,9877127168.0,5.11606218752e+11,544.0,3388.0,0.0,0.0,05-04 19:47:58
0.0,2.0,19306217472.0,1069056.0,9864806400.0,5.11615254528e+11,2388.0,16724.0,330.0,827.0,05-04 19:47:59
0.0,4.0,19308056576.0,1069056.0,9882517504.0,5.1159570432e+11,4936.0,23876.0,3206.0,2221.0,05-04 19:48:00
0.0,0.0,19309236224.0,1069056.0,9870196736.0,5.1160684544e+11,2784.0,6708.0,336.0,4699.0,05-04 19:48:01
0.0,0.0,19310555136.0,1069056.0,9883287552.0,5.11592435712e+11,544.0,3532.0,0.0,0.0,05-04 19:48:02
0.0,0.0,19313221632.0,1069056.0,9891758080.0,5.11581298688e+11,2660.0,11052.0,0.0,0.0,05-04 19:48:03
0.0,1.0,19318509568.0,1069056.0,9896378368.0,5.11571390464e+11,1888.0,6568.0,0.0,2424.0,05-04 19:48:04
0.0,0.0,19319226368.0,1069056.0,9897148416.0,5.11569903616e+11,2100.0,7268.0,3536.0,3006.0,05-04 19:48:05
0.0,0.0,19319664640.0,1069056.0,9906388992.0,5.11560224768e+11,2328.0,7852.0,396.0,827.0,05-04 19:48:06
0.0,2.0,19320295424.0,1069056.0,9920249856.0,5.1154573312e+11,544.0,3724.0,0.0,90.0,05-04 19:48:07
0.0,0.0,19320401920.0,1069056.0,9920249856.0,5.11545626624e+11,1888.0,8004.0,0.0,0.0,05-04 19:48:08
0.0,0.0,19336372224.0,1069056.0,9937190912.0,5.11512715264e+11,2108.0,8524.0,0.0,0.0,05-04 19:48:09
0.0,0.0,19335561216.0,1069056.0,9925640192.0,5.11525076992e+11,2108.0,9100.0,3476.0,3006.0,05-04 19:48:10
