"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t06",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_deepspeed_stage_2_batch1024_nodes3/dstat_r1t06.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 19:44:52 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,11576037376.0,2138112.0,24023613440.0,5.05185558528e+11,109028984.0,35668.0,303.0,0.0,05-04 19:45:16
0.0,0.0,11576360960.0,2138112.0,24032854016.0,5.05175994368e+11,448.0,1284.0,0.0,0.0,05-04 19:45:17
0.0,0.0,11576885248.0,2138112.0,24033624064.0,5.05174700032e+11,668.0,1560.0,0.0,0.0,05-04 19:45:18
0.0,0.0,11577147392.0,2138112.0,24053645312.0,5.0515441664e+11,448.0,1424.0,1503.0,1738.0,05-04 19:45:19
0.0,0.0,11578515456.0,2138112.0,24054415360.0,5.05152278528e+11,548.0,1464.0,90.0,90.0,05-04 19:45:20
0.0,0.0,11578707968.0,2138112.0,24054415360.0,5.05152086016e+11,668.0,1676.0,0.0,0.0,05-04 19:45:21
0.0,0.0,11581243392.0,2138112.0,24062885888.0,5.05141080064e+11,668.0,1704.0,0.0,7398.0,05-04 19:45:22
0.0,1763.0,11581984768.0,2138112.0,24051335168.0,5.05151889408e+11,888.0,1932.0,0.0,0.0,05-04 19:45:23
0.0,0.0,11601166336.0,2138112.0,24052105216.0,5.05131937792e+11,768.0,1796.0,1503.0,1738.0,05-04 19:45:24
0.0,0.0,11601616896.0,2138112.0,24061345792.0,5.05122246656e+11,448.0,1656.0,60.0,42.0,05-04 19:45:25
0.0,0.0,11603025920.0,2138112.0,24074436608.0,5.05107746816e+11,448.0,1696.0,0.0,0.0,05-04 19:45:26
0.0,0.0,11603173376.0,2138112.0,24074436608.0,5.0510759936e+11,668.0,1912.0,303.0,558.0,05-04 19:45:27
0.0,18.0,11620306944.0,2138112.0,24088297472.0,5.05076604928e+11,448.0,1776.0,0.0,0.0,05-04 19:45:28
0.0,0.0,11620757504.0,2138112.0,24075976704.0,5.05088475136e+11,3072.0,4024.0,1503.0,1738.0,05-04 19:45:29
0.0,0.0,11622576128.0,2138112.0,24075976704.0,5.05086656512e+11,668.0,2028.0,0.0,0.0,05-04 19:45:30
0.0,0.0,11622428672.0,2138112.0,24087527424.0,5.05075253248e+11,448.0,1892.0,0.0,0.0,05-04 19:45:31
0.0,0.0,11624009728.0,2138112.0,24075206656.0,5.0508599296e+11,448.0,1932.0,0.0,0.0,05-04 19:45:32
0.0,193.0,11624521728.0,2138112.0,24075976704.0,5.05084710912e+11,1560.0,26836.0,0.0,0.0,05-04 19:45:33
0.0,0.0,11657531392.0,2138112.0,24093687808.0,5.05033990144e+11,16489468.0,8264.0,1806.0,1738.0,05-04 19:45:34
0.0,0.0,11664592896.0,2138112.0,24081367040.0,5.05039249408e+11,548.0,2048.0,303.0,0.0,05-04 19:45:35
0.0,0.0,11664654336.0,2138112.0,24094457856.0,5.05026097152e+11,668.0,2252.0,0.0,0.0,05-04 19:45:36
0.0,11.0,11672297472.0,2138112.0,24107548672.0,5.050053632e+11,448.0,2112.0,0.0,0.0,05-04 19:45:37
0.0,7.0,11672625152.0,2138112.0,24107548672.0,5.0500503552e+11,548.0,2152.0,0.0,0.0,05-04 19:45:38
0.0,0.0,11672350720.0,2138112.0,24116789248.0,5.04996069376e+11,1016.0,2564.0,1503.0,1738.0,05-04 19:45:39
0.0,0.0,11672383488.0,2138112.0,24117559296.0,5.0499526656e+11,668.0,2408.0,0.0,0.0,05-04 19:45:40
0.0,0.0,11674595328.0,2138112.0,24117559296.0,5.0499305472e+11,448.0,2268.0,0.0,0.0,05-04 19:45:41
0.0,0.0,11682861056.0,2138112.0,24143740928.0,5.0495860736e+11,668.0,2484.0,0.0,0.0,05-04 19:45:42
0.0,0.0,11682242560.0,2138112.0,24144510976.0,5.04958455808e+11,876.0,17280.0,0.0,0.0,05-04 19:45:43
0.0,0.0,11686088704.0,2138112.0,24144510976.0,5.04954609664e+11,544.0,2444.0,1503.0,1738.0,05-04 19:45:44
0.0,0.0,11687092224.0,2138112.0,24139890688.0,5.04958226432e+11,764.0,2656.0,0.0,0.0,05-04 19:45:45
0.0,0.0,11687325696.0,2138112.0,24139890688.0,5.0495799296e+11,544.0,2520.0,0.0,0.0,05-04 19:45:46
0.0,0.0,11686547456.0,2138112.0,24141430784.0,5.04957231104e+11,644.0,2560.0,303.0,90.0,05-04 19:45:47
0.0,0.0,11687292928.0,2138112.0,24162222080.0,5.04935694336e+11,764.0,2776.0,0.0,0.0,05-04 19:45:48
0.0,0.0,11687538688.0,2138112.0,24162222080.0,5.04935448576e+11,544.0,2636.0,1563.0,1738.0,05-04 19:45:49
0.0,0.0,11690352640.0,2138112.0,24162222080.0,5.04932634624e+11,544.0,2676.0,0.0,0.0,05-04 19:45:50
0.0,0.0,11684925440.0,2138112.0,24171368448.0,5.04928915456e+11,764.0,2892.0,0.0,0.0,05-04 19:45:51
0.0,0.0,11682729984.0,2138112.0,24160595968.0,5.04941883392e+11,4252.0,5708.0,60.0,42.0,05-04 19:45:52
0.0,1860.0,11705442304.0,2138112.0,24156831744.0,5.04922935296e+11,984.0,3144.0,0.0,0.0,05-04 19:45:53
0.0,0.0,11707080704.0,2138112.0,24162222080.0,5.0491590656e+11,1288.0,3472.0,1503.0,1738.0,05-04 19:45:54
0.0,0.0,11706675200.0,2138112.0,24175366144.0,5.04903168e+11,544.0,2872.0,0.0,0.0,05-04 19:45:55
0.0,0.0,11707363328.0,2138112.0,24163049472.0,5.04914796544e+11,544.0,2900.0,0.0,0.0,05-04 19:45:56
0.0,0.0,11708985344.0,2138112.0,24183619584.0,5.04892604416e+11,764.0,3108.0,520.0,564.0,05-04 19:45:57
0.0,0.0,11708641280.0,2138112.0,24196710400.0,5.04879857664e+11,544.0,2972.0,0.0,0.0,05-04 19:45:58
0.0,0.0,11708657664.0,2138112.0,24196710400.0,5.0487984128e+11,3504.0,5396.0,1503.0,1738.0,05-04 19:45:59
0.0,0.0,11709067264.0,2138112.0,24194400256.0,5.04881741824e+11,764.0,3228.0,0.0,0.0,05-04 19:46:00
0.0,0.0,11709870080.0,2138112.0,24193544192.0,5.04881795072e+11,544.0,3088.0,0.0,0.0,05-04 19:46:01
0.0,0.0,11708829696.0,2138112.0,24202784768.0,5.0487359488e+11,544.0,3128.0,60.0,42.0,05-04 19:46:02
0.0,15.0,11711971328.0,2138112.0,24215105536.0,5.0485813248e+11,1096.0,7452.0,0.0,4262.0,05-04 19:46:03
0.0,0.0,11711746048.0,2138112.0,24216645632.0,5.04856817664e+11,756.0,3436.0,1503.0,1738.0,05-04 19:46:04
0.0,0.0,11710332928.0,2138112.0,24225116160.0,5.04849760256e+11,544.0,3240.0,0.0,0.0,05-04 19:46:05
0.0,0.0,11725070336.0,2138112.0,24221265920.0,5.04838873088e+11,764.0,3456.0,303.0,0.0,05-04 19:46:06
0.0,10.0,11725357056.0,2138112.0,24221265920.0,5.04838586368e+11,544.0,3320.0,0.0,90.0,05-04 19:46:07
0.0,101.0,11726856192.0,2138112.0,24228966400.0,5.04829386752e+11,544.0,3360.0,0.0,0.0,05-04 19:46:08
0.0,161.0,11727794176.0,2138112.0,24228966400.0,5.04828448768e+11,764.0,3572.0,1806.0,1738.0,05-04 19:46:09
0.0,0.0,11730501632.0,2138112.0,24242057216.0,5.04812650496e+11,764.0,3608.0,0.0,0.0,05-04 19:46:10
0.0,0.0,11730350080.0,2138112.0,24250527744.0,5.0480433152e+11,544.0,3472.0,0.0,0.0,05-04 19:46:11
0.0,0.0,11733098496.0,2138112.0,24251297792.0,5.04800813056e+11,764.0,3628.0,0.0,15868.0,05-04 19:46:12
0.0,0.0,11731673088.0,2138112.0,24242827264.0,5.04810708992e+11,972.0,33140.0,0.0,0.0,05-04 19:46:13
0.0,0.0,11732115456.0,2138112.0,24239747072.0,5.04813346816e+11,544.0,3588.0,1503.0,1738.0,05-04 19:46:14
0.0,0.0,11734061056.0,2138112.0,24236666880.0,5.04814481408e+11,764.0,3804.0,0.0,0.0,05-04 19:46:15
0.0,0.0,11734241280.0,2138112.0,24248987648.0,5.04801980416e+11,0.0,60.0,303.0,0.0,05-04 19:46:16
0.0,0.0,11735031808.0,2138112.0,24245907456.0,5.0480427008e+11,544.0,3668.0,0.0,0.0,05-04 19:46:17
0.0,0.0,11740860416.0,2138112.0,24262848512.0,5.04781500416e+11,544.0,3692.0,60.0,0.0,05-04 19:46:18
0.0,0.0,11741102080.0,2138112.0,24275939328.0,5.04768167936e+11,764.0,3908.0,1623.0,1738.0,05-04 19:46:19
0.0,0.0,11741519872.0,2138112.0,24284409856.0,5.04759279616e+11,544.0,3772.0,60.0,0.0,05-04 19:46:20
0.0,0.0,11742195712.0,2138112.0,24284409856.0,5.04758603776e+11,544.0,3808.0,60.0,0.0,05-04 19:46:21
0.0,0.0,11745280000.0,2138112.0,24285179904.0,5.0475474944e+11,764.0,4024.0,0.0,3500.0,05-04 19:46:22
0.0,0.0,11745505280.0,2138112.0,24281329664.0,5.047583744e+11,764.0,4052.0,120.0,0.0,05-04 19:46:23
0.0,2418.0,11747414016.0,2138112.0,24281329664.0,5.04756465664e+11,764.0,4104.0,1593.0,1828.0,05-04 19:46:24
0.0,0.0,11753271296.0,2138112.0,24295190528.0,5.0473674752e+11,764.0,4140.0,0.0,0.0,05-04 19:46:25
0.0,0.0,11754037248.0,2138112.0,24307511296.0,5.047236608e+11,544.0,4004.0,60.0,0.0,05-04 19:46:26
0.0,0.0,11753664512.0,2138112.0,24307511296.0,5.04724033536e+11,544.0,4044.0,60.0,334.0,05-04 19:46:27
0.0,0.0,11753254912.0,2138112.0,24316751872.0,5.0471520256e+11,764.0,4260.0,0.0,0.0,05-04 19:46:28
0.0,0.0,11753877504.0,2138112.0,24316751872.0,5.04714579968e+11,1424.0,4932.0,1926.0,1780.0,05-04 19:46:29
0.0,0.0,11757957120.0,2138112.0,24304431104.0,5.0472282112e+11,544.0,4160.0,845.0,336.0,05-04 19:46:30
0.0,0.0,11759239168.0,2138112.0,24312901632.0,5.04713068544e+11,764.0,4376.0,0.0,0.0,05-04 19:46:31
0.0,0.0,11760521216.0,2138112.0,24312901632.0,5.04711786496e+11,544.0,4240.0,0.0,0.0,05-04 19:46:32
0.0,3.0,11769073664.0,2138112.0,24316751872.0,5.04699383808e+11,876.0,11504.0,0.0,0.0,05-04 19:46:33
0.0,16.0,11769872384.0,2138112.0,24336003072.0,5.04679333888e+11,764.0,4492.0,1563.0,1738.0,05-04 19:46:34
0.0,0.0,11770109952.0,2138112.0,24324452352.0,5.0469064704e+11,544.0,4356.0,845.0,336.0,05-04 19:46:35
0.0,0.0,11772809216.0,2138112.0,24332922880.0,5.04679477248e+11,544.0,4452.0,120.0,0.0,05-04 19:46:36
0.0,7.0,11774513152.0,2138112.0,24329072640.0,5.04681623552e+11,764.0,4664.0,60.0,0.0,05-04 19:46:37
0.0,0.0,11779334144.0,2138112.0,24347553792.0,5.04658321408e+11,544.0,4516.0,0.0,0.0,05-04 19:46:38
0.0,36.0,11780136960.0,2138112.0,24347553792.0,5.04657518592e+11,544.0,4556.0,1503.0,1738.0,05-04 19:46:39
0.0,0.0,11780288512.0,2138112.0,24356794368.0,5.04648126464e+11,764.0,4772.0,1148.0,336.0,05-04 19:46:40
0.0,0.0,11779796992.0,2138112.0,24356794368.0,5.04648617984e+11,544.0,4632.0,60.0,0.0,05-04 19:46:41
0.0,0.0,11781083136.0,2138112.0,24356794368.0,5.0464733184e+11,544.0,4672.0,0.0,636.0,05-04 19:46:42
0.0,0.0,11779854336.0,2138112.0,24377585664.0,5.04627769344e+11,1420.0,42568.0,0.0,3922.0,05-04 19:46:43
0.0,192.0,11785084928.0,2138112.0,24377585664.0,5.04622538752e+11,872.0,1008.0,1503.0,4162.0,05-04 19:46:44
0.0,0.0,11783745536.0,2138112.0,24379125760.0,5.04622338048e+11,448.0,580.0,785.0,336.0,05-04 19:46:45
0.0,0.0,11797749760.0,2138112.0,24384516096.0,5.04602943488e+11,668.0,796.0,60.0,0.0,05-04 19:46:46
0.0,0.0,11798593536.0,2138112.0,24384516096.0,5.04602099712e+11,448.0,660.0,363.0,90.0,05-04 19:46:47
0.0,0.0,11797876736.0,2138112.0,24392986624.0,5.04594345984e+11,448.0,700.0,303.0,0.0,05-04 19:46:48
0.0,0.0,11797884928.0,2138112.0,24393793536.0,5.0459353088e+11,668.0,912.0,1563.0,1738.0,05-04 19:46:49
0.0,0.0,11799646208.0,2138112.0,24406114304.0,5.04579448832e+11,448.0,776.0,845.0,336.0,05-04 19:46:50
0.0,0.0,11800113152.0,2138112.0,24414584832.0,5.0457051136e+11,448.0,816.0,0.0,0.0,05-04 19:46:51
0.0,0.0,11800694784.0,2138112.0,24415354880.0,5.0456915968e+11,668.0,1032.0,120.0,42.0,05-04 19:46:52
0.0,0.0,11803074560.0,2138112.0,24403804160.0,5.04578330624e+11,4156.0,3844.0,0.0,0.0,05-04 19:46:53
0.0,2831.0,11803156480.0,2138112.0,24414584832.0,5.04567468032e+11,888.0,1284.0,1563.0,1738.0,05-04 19:46:54
0.0,0.0,11804774400.0,2138112.0,24402264064.0,5.0457817088e+11,668.0,1148.0,785.0,336.0,05-04 19:46:55
0.0,0.0,11804815360.0,2138112.0,24402264064.0,5.0457812992e+11,448.0,1012.0,60.0,0.0,05-04 19:46:56
0.0,0.0,11803717632.0,2138112.0,24420745216.0,5.04560746496e+11,448.0,1048.0,303.0,944.0,05-04 19:46:57
0.0,0.0,11806875648.0,2138112.0,24407654400.0,5.04570679296e+11,668.0,1264.0,0.0,0.0,05-04 19:46:58
0.0,0.0,11808514048.0,2138112.0,24419975168.0,5.04556720128e+11,3308.0,3500.0,1503.0,1738.0,05-04 19:46:59
0.0,0.0,11819094016.0,2138112.0,24450777088.0,5.0451533824e+11,448.0,1156.0,785.0,336.0,05-04 19:47:00
0.0,0.0,11818602496.0,2138112.0,24450777088.0,5.0451582976e+11,668.0,1368.0,120.0,0.0,05-04 19:47:01
0.0,0.0,11819532288.0,2138112.0,24439226368.0,5.04526450688e+11,448.0,1232.0,0.0,0.0,05-04 19:47:02
0.0,3.0,11819855872.0,2138112.0,24447696896.0,5.04517656576e+11,780.0,7544.0,240.0,0.0,05-04 19:47:03
0.0,0.0,11820662784.0,2138112.0,24447696896.0,5.04516849664e+11,880.0,1720.0,1503.0,1738.0,05-04 19:47:04
0.0,0.0,11821801472.0,2138112.0,24461557760.0,5.04501850112e+11,448.0,1348.0,785.0,336.0,05-04 19:47:05
0.0,0.0,11823460352.0,2138112.0,24470798336.0,5.04490950656e+11,448.0,1388.0,0.0,0.0,05-04 19:47:06
0.0,1.0,11832451072.0,2138112.0,24475418624.0,5.04477339648e+11,668.0,1604.0,0.0,90.0,05-04 19:47:07
0.0,0.0,11831214080.0,2138112.0,24476188672.0,5.04477806592e+11,448.0,1468.0,0.0,0.0,05-04 19:47:08
0.0,110.0,11833626624.0,2138112.0,24472338432.0,5.04479244288e+11,448.0,1504.0,1503.0,1738.0,05-04 19:47:09
0.0,0.0,11833556992.0,2138112.0,24473108480.0,5.04478543872e+11,668.0,1720.0,1148.0,336.0,05-04 19:47:10
0.0,0.0,11833896960.0,2138112.0,24481579008.0,5.04469733376e+11,668.0,1760.0,0.0,0.0,05-04 19:47:11
0.0,0.0,11836329984.0,2138112.0,24494669824.0,5.04454209536e+11,448.0,1624.0,0.0,0.0,05-04 19:47:12
0.0,0.0,11837284352.0,2138112.0,24495439872.0,5.0445248512e+11,1332.0,42368.0,60.0,0.0,05-04 19:47:13
0.0,0.0,11837116416.0,2138112.0,24504680448.0,5.0444341248e+11,448.0,1700.0,1503.0,1738.0,05-04 19:47:14
0.0,0.0,11839336448.0,2138112.0,24496209920.0,5.04449662976e+11,448.0,1740.0,845.0,336.0,05-04 19:47:15
0.0,0.0,11841081344.0,2138112.0,24483889152.0,5.04460238848e+11,668.0,1956.0,0.0,0.0,05-04 19:47:16
0.0,0.0,11842482176.0,2138112.0,24489279488.0,5.0445344768e+11,448.0,1816.0,60.0,0.0,05-04 19:47:17
0.0,0.0,11843608576.0,2138112.0,24502370304.0,5.04439230464e+11,1604.0,12976.0,0.0,0.0,05-04 19:47:18
0.0,191.0,11844845568.0,2138112.0,24490049536.0,5.0445031424e+11,668.0,2060.0,1503.0,1738.0,05-04 19:47:19
0.0,0.0,11845623808.0,2138112.0,24510070784.0,5.04429514752e+11,448.0,1924.0,845.0,336.0,05-04 19:47:20
0.0,0.0,11851837440.0,2138112.0,24515461120.0,5.04417910784e+11,448.0,1960.0,60.0,0.0,05-04 19:47:21
0.0,0.0,11853152256.0,2138112.0,24527781888.0,5.044042752e+11,668.0,2176.0,303.0,2840.0,05-04 19:47:22
0.0,0.0,11853963264.0,2138112.0,24536252416.0,5.04394993664e+11,1236.0,17008.0,0.0,3914.0,05-04 19:47:23
0.0,0.0,11853926400.0,2138112.0,24537022464.0,5.0439426048e+11,668.0,2256.0,1503.0,1738.0,05-04 19:47:24
0.0,0.0,11857371136.0,2138112.0,24524701696.0,5.04403136512e+11,1172.0,2792.0,785.0,336.0,05-04 19:47:25
0.0,0.0,11859673088.0,2138112.0,24533172224.0,5.04392364032e+11,448.0,2156.0,0.0,0.0,05-04 19:47:26
0.0,0.0,11867512832.0,2138112.0,24537792512.0,5.04379904e+11,448.0,2196.0,60.0,334.0,05-04 19:47:27
0.0,0.0,11868991488.0,2138112.0,24537792512.0,5.04378425344e+11,1664.0,13392.0,0.0,0.0,05-04 19:47:28
0.0,0.0,11867611136.0,2138112.0,24559353856.0,5.04358244352e+11,1328.0,3084.0,1956.0,1870.0,05-04 19:47:29
0.0,0.0,11867615232.0,2138112.0,24560123904.0,5.04357470208e+11,448.0,2312.0,785.0,336.0,05-04 19:47:30
0.0,0.0,11867029504.0,2138112.0,24560893952.0,5.04357285888e+11,764.0,2584.0,90.0,90.0,05-04 19:47:31
0.0,0.0,11870748672.0,2138112.0,24556273664.0,5.04358187008e+11,544.0,2448.0,0.0,0.0,05-04 19:47:32
0.0,12.0,11871633408.0,2138112.0,24556273664.0,5.04357302272e+11,1112.0,9084.0,0.0,0.0,05-04 19:47:33
0.0,0.0,11871965184.0,2138112.0,24566284288.0,5.04346959872e+11,764.0,2700.0,1623.0,1780.0,05-04 19:47:34
0.0,0.0,11881840640.0,2138112.0,24582455296.0,5.04320913408e+11,544.0,2564.0,1388.0,336.0,05-04 19:47:35
0.0,0.0,11879882752.0,2138112.0,24573984768.0,5.04331341824e+11,544.0,2604.0,120.0,42.0,05-04 19:47:36
0.0,3.0,11880681472.0,2138112.0,24570134528.0,5.04334393344e+11,764.0,2816.0,120.0,0.0,05-04 19:47:37
0.0,0.0,11881398272.0,2138112.0,24567054336.0,5.04336756736e+11,1112.0,9300.0,0.0,0.0,05-04 19:47:38
0.0,565.0,11882893312.0,2138112.0,24570904576.0,5.04331411456e+11,544.0,2716.0,1806.0,1738.0,05-04 19:47:39
0.0,0.0,11891691520.0,2138112.0,24593235968.0,5.04300281856e+11,764.0,2920.0,785.0,336.0,05-04 19:47:40
0.0,0.0,11889897472.0,2138112.0,24594006016.0,5.04301305856e+11,544.0,2780.0,0.0,0.0,05-04 19:47:41
0.0,0.0,11891978240.0,2138112.0,24594006016.0,5.04299225088e+11,544.0,2820.0,0.0,15868.0,05-04 19:47:42
0.0,0.0,11892473856.0,2138112.0,24601706496.0,5.04291028992e+11,1332.0,14680.0,60.0,0.0,05-04 19:47:43
0.0,0.0,11891437568.0,2138112.0,24614797312.0,5.04278974464e+11,968.0,3360.0,1503.0,1738.0,05-04 19:47:44
0.0,0.0,11893149696.0,2138112.0,24614797312.0,5.04277262336e+11,644.0,2932.0,785.0,336.0,05-04 19:47:45
0.0,0.0,11895476224.0,2138112.0,24623267840.0,5.0426646528e+11,764.0,3148.0,0.0,0.0,05-04 19:47:46
0.0,0.0,11897585664.0,2138112.0,24611717120.0,5.0427590656e+11,544.0,3012.0,0.0,90.0,05-04 19:47:47
0.0,0.0,11904622592.0,2138112.0,24615567360.0,5.04265019392e+11,1340.0,10748.0,0.0,0.0,05-04 19:47:48
0.0,0.0,11903631360.0,2138112.0,24625577984.0,5.04256e+11,764.0,3264.0,1503.0,1738.0,05-04 19:47:49
0.0,0.0,11903332352.0,2138112.0,24637898752.0,5.0424397824e+11,544.0,3128.0,845.0,336.0,05-04 19:47:50
0.0,0.0,11903258624.0,2138112.0,24638668800.0,5.0424328192e+11,544.0,3168.0,60.0,0.0,05-04 19:47:51
0.0,0.0,11904090112.0,2138112.0,24647139328.0,5.04233979904e+11,764.0,3324.0,303.0,0.0,05-04 19:47:52
0.0,0.0,11905175552.0,2138112.0,24634818560.0,5.04245215232e+11,4820.0,13712.0,638.0,590.0,05-04 19:47:53
0.0,190.0,11909042176.0,2138112.0,24635588608.0,5.0424057856e+11,984.0,3636.0,1563.0,1738.0,05-04 19:47:54
0.0,0.0,11910234112.0,2138112.0,24643289088.0,5.04231686144e+11,764.0,3500.0,785.0,336.0,05-04 19:47:55
0.0,0.0,11911168000.0,2138112.0,24655609856.0,5.04218431488e+11,0.0,60.0,0.0,0.0,05-04 19:47:56
0.0,0.0,11918442496.0,2138112.0,24660230144.0,5.04206536704e+11,544.0,3364.0,0.0,0.0,05-04 19:47:57
0.0,0.0,11920068608.0,2138112.0,24647909376.0,5.0421723136e+11,1112.0,11644.0,0.0,0.0,05-04 19:47:58
0.0,0.0,11919044608.0,2138112.0,24644829184.0,5.04221335552e+11,3624.0,6000.0,1503.0,1738.0,05-04 19:47:59
0.0,0.0,11919638528.0,2138112.0,24656379904.0,5.04209190912e+11,544.0,3480.0,785.0,336.0,05-04 19:48:00
0.0,0.0,11923722240.0,2138112.0,24653299712.0,5.04208187392e+11,544.0,3500.0,0.0,0.0,05-04 19:48:01
0.0,0.0,11923308544.0,2138112.0,24667160576.0,5.04194740224e+11,764.0,3700.0,0.0,0.0,05-04 19:48:02
0.0,3.0,11923255296.0,2138112.0,24675631104.0,5.04186322944e+11,1340.0,16416.0,0.0,2670.0,05-04 19:48:03
0.0,0.0,11930402816.0,2138112.0,24680251392.0,5.04174555136e+11,756.0,3836.0,1563.0,1738.0,05-04 19:48:04
0.0,0.0,11931009024.0,2138112.0,24693342208.0,5.04160858112e+11,764.0,3820.0,785.0,336.0,05-04 19:48:05
0.0,0.0,11929546752.0,2138112.0,24701812736.0,5.04153849856e+11,544.0,3680.0,0.0,0.0,05-04 19:48:06
0.0,1.0,11932803072.0,2138112.0,24701812736.0,5.04150593536e+11,544.0,3720.0,0.0,90.0,05-04 19:48:07
0.0,0.0,11935580160.0,2138112.0,24690262016.0,5.04159367168e+11,1332.0,16616.0,0.0,0.0,05-04 19:48:08
0.0,975.0,11940593664.0,2138112.0,24704122880.0,5.041404928e+11,544.0,3800.0,1503.0,1738.0,05-04 19:48:09
0.0,0.0,11941875712.0,2138112.0,24704892928.0,5.04138440704e+11,544.0,3836.0,845.0,336.0,05-04 19:48:10
0.0,0.0,11942645760.0,2138112.0,24704892928.0,5.04137670656e+11,764.0,4052.0,60.0,0.0,05-04 19:48:11
0.0,0.0,11940114432.0,2138112.0,24726454272.0,5.0411864064e+11,764.0,4092.0,0.0,0.0,05-04 19:48:12
0.0,0.0,11941941248.0,2138112.0,24726454272.0,5.04116813824e+11,1340.0,13344.0,0.0,0.0,05-04 19:48:13
0.0,45.0,11943145472.0,2138112.0,24727994368.0,5.04114069504e+11,764.0,4168.0,1503.0,4162.0,05-04 19:48:14
0.0,0.0,11943387136.0,2138112.0,24727994368.0,5.0411382784e+11,544.0,4028.0,845.0,336.0,05-04 19:48:15
