"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t02",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_deepspeed_stage_2_batch1024_nodes3/dstat_r1t02.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 19:44:51 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,13384876032.0,2138112.0,4095160320.0,5.23305172992e+11,25877600.0,910272.0,0.0,0.0,05-04 19:45:03
3.0,0.0,13414993920.0,2138112.0,4140593152.0,5.23229622272e+11,45702652.0,531608.0,0.0,292.0,05-04 19:45:04
0.0,0.0,13532901376.0,2138112.0,4155994112.0,5.23096313856e+11,15467176.0,341272.0,1569.0,1839.0,05-04 19:45:05
3.0,1.0,13568000000.0,2138112.0,4273041408.0,5.22944167936e+11,111162740.0,608220.0,369.0,196.0,05-04 19:45:06
0.0,0.0,13590855680.0,2138112.0,4277661696.0,5.22916691968e+11,3699620.0,264424.0,0.0,0.0,05-04 19:45:07
0.0,0.0,14179803136.0,2138112.0,4293062656.0,5.22312343552e+11,16494580.0,9224.0,1629.0,2858.0,05-04 19:45:08
2.0,0.0,14430642176.0,2138112.0,4476334080.0,5.21878233088e+11,105410680.0,59040.0,467.0,3361.0,05-04 19:45:09
0.0,0.0,14488158208.0,2138112.0,4750471168.0,5.21546579968e+11,248004020.0,83520.0,1635.0,1970.0,05-04 19:45:10
0.0,0.0,14469398528.0,2138112.0,4878299136.0,5.2143751168e+11,16524800.0,35348.0,401.0,7464.0,05-04 19:45:11
0.0,0.0,14573760512.0,2138112.0,4906790912.0,5.2130465792e+11,16502836.0,7727676.0,66.0,114.0,05-04 19:45:12
0.0,0.0,14922833920.0,2138112.0,5451214848.0,5.20411160576e+11,543452508.0,161908.0,0.0,0.0,05-04 19:45:13
0.0,0.0,14960062464.0,2138112.0,5450444800.0,5.2037470208e+11,21608132.0,11644.0,66.0,114.0,05-04 19:45:14
0.0,0.0,15269212160.0,2138112.0,5634486272.0,5.19881510912e+11,170777912.0,55552.0,1503.0,1738.0,05-04 19:45:15
0.0,0.0,15532822528.0,2138112.0,5739212800.0,5.19513174016e+11,109030556.0,36396.0,303.0,0.0,05-04 19:45:16
0.0,0.0,15534067712.0,2138112.0,5760004096.0,5.19491137536e+11,668.0,1448.0,0.0,0.0,05-04 19:45:17
0.0,0.0,15534751744.0,2138112.0,5760004096.0,5.19490453504e+11,448.0,1372.0,0.0,0.0,05-04 19:45:18
0.0,0.0,15534243840.0,2138112.0,5760774144.0,5.1949019136e+11,448.0,1412.0,0.0,0.0,05-04 19:45:19
0.0,13.0,15537242112.0,2138112.0,5770014720.0,5.19477952512e+11,768.0,1628.0,1503.0,1738.0,05-04 19:45:20
0.0,0.0,15537606656.0,2138112.0,5758464000.0,5.19489138688e+11,668.0,1652.0,0.0,2424.0,05-04 19:45:21
0.0,0.0,15539376128.0,2138112.0,5766934528.0,5.19478898688e+11,888.0,1880.0,0.0,0.0,05-04 19:45:22
0.0,0.0,15540768768.0,2138112.0,5766934528.0,5.19477506048e+11,668.0,1744.0,0.0,0.0,05-04 19:45:23
0.0,0.0,15567081472.0,2138112.0,5773094912.0,5.1944503296e+11,548.0,1608.0,0.0,90.0,05-04 19:45:24
0.0,0.0,15566508032.0,2138112.0,5793886208.0,5.19424815104e+11,448.0,1644.0,1503.0,1738.0,05-04 19:45:25
0.0,0.0,15568982016.0,2138112.0,5794656256.0,5.19421571072e+11,668.0,1860.0,0.0,0.0,05-04 19:45:26
0.0,0.0,15569014784.0,2138112.0,5795426304.0,5.19420768256e+11,448.0,1724.0,0.0,0.0,05-04 19:45:27
0.0,0.0,15570604032.0,2138112.0,5792346112.0,5.194222592e+11,448.0,1764.0,303.0,0.0,05-04 19:45:28
0.0,0.0,15571816448.0,2138112.0,5793116160.0,5.19420276736e+11,668.0,1976.0,60.0,42.0,05-04 19:45:29
0.0,0.0,15573524480.0,2138112.0,5793116160.0,5.19418568704e+11,3072.0,4052.0,1503.0,1738.0,05-04 19:45:30
0.0,1520.0,15574941696.0,2138112.0,5813137408.0,5.1939713024e+11,448.0,1880.0,0.0,0.0,05-04 19:45:31
0.0,0.0,15574032384.0,2138112.0,5804666880.0,5.1940651008e+11,668.0,2096.0,0.0,0.0,05-04 19:45:32
0.0,0.0,15575687168.0,2138112.0,5792346112.0,5.19417176064e+11,448.0,1956.0,0.0,0.0,05-04 19:45:33
0.0,0.0,15609798656.0,2138112.0,5797736448.0,5.1937767424e+11,16489756.0,7952.0,0.0,0.0,05-04 19:45:34
0.0,0.0,15611342848.0,2138112.0,5813137408.0,5.19360729088e+11,768.0,2212.0,2109.0,1738.0,05-04 19:45:35
0.0,196.0,15637602304.0,2138112.0,5806977024.0,5.19340630016e+11,448.0,2064.0,0.0,0.0,05-04 19:45:36
0.0,0.0,15637041152.0,2138112.0,5828538368.0,5.19319629824e+11,448.0,2100.0,0.0,0.0,05-04 19:45:37
0.0,0.0,15638249472.0,2138112.0,5829308416.0,5.19317651456e+11,768.0,2316.0,0.0,0.0,05-04 19:45:38
0.0,0.0,15639547904.0,2138112.0,5829308416.0,5.19316353024e+11,796.0,2376.0,0.0,0.0,05-04 19:45:39
0.0,0.0,15637516288.0,2138112.0,5850869760.0,5.19296823296e+11,668.0,2396.0,1503.0,1738.0,05-04 19:45:40
0.0,8.0,15640240128.0,2138112.0,5850869760.0,5.19294099456e+11,668.0,2432.0,0.0,0.0,05-04 19:45:41
0.0,0.0,15641849856.0,2138112.0,5850869760.0,5.19292489728e+11,1340.0,40784.0,0.0,0.0,05-04 19:45:42
0.0,0.0,15645786112.0,2138112.0,5859340288.0,5.19280082944e+11,448.0,2336.0,0.0,0.0,05-04 19:45:43
0.0,0.0,15645741056.0,2138112.0,5847019520.0,5.19292448768e+11,764.0,2608.0,0.0,90.0,05-04 19:45:44
0.0,0.0,15645990912.0,2138112.0,5856260096.0,5.19282958336e+11,544.0,2468.0,1503.0,1738.0,05-04 19:45:45
0.0,0.0,15646629888.0,2138112.0,5857030144.0,5.19281549312e+11,544.0,2504.0,0.0,0.0,05-04 19:45:46
0.0,0.0,15646973952.0,2138112.0,5869350912.0,5.1926888448e+11,864.0,2720.0,0.0,0.0,05-04 19:45:47
0.0,0.0,15647924224.0,2138112.0,5878591488.0,5.19258693632e+11,544.0,2584.0,303.0,0.0,05-04 19:45:48
0.0,0.0,15650213888.0,2138112.0,5878591488.0,5.19256403968e+11,544.0,2620.0,60.0,636.0,05-04 19:45:49
0.0,10.0,15650013184.0,2138112.0,5867040768.0,5.19268155392e+11,764.0,2836.0,1503.0,1738.0,05-04 19:45:50
0.0,0.0,15649255424.0,2138112.0,5876281344.0,5.19259672576e+11,4252.0,5652.0,0.0,1904.0,05-04 19:45:51
0.0,0.0,15664091136.0,2138112.0,5883981824.0,5.19237136384e+11,984.0,3092.0,0.0,0.0,05-04 19:45:52
0.0,0.0,15662067712.0,2138112.0,5888602112.0,5.1923453952e+11,764.0,2952.0,0.0,0.0,05-04 19:45:53
0.0,0.0,15665795072.0,2138112.0,5883981824.0,5.19235432448e+11,644.0,2816.0,0.0,0.0,05-04 19:45:54
0.0,0.0,15664943104.0,2138112.0,5893222400.0,5.1922704384e+11,968.0,3320.0,1503.0,1738.0,05-04 19:45:55
0.0,0.0,15668662272.0,2138112.0,5880901632.0,5.1923564544e+11,764.0,3056.0,0.0,0.0,05-04 19:45:56
0.0,0.0,15670243328.0,2138112.0,5902462976.0,5.1921250304e+11,544.0,2904.0,0.0,0.0,05-04 19:45:57
0.0,0.0,15671058432.0,2138112.0,5902462976.0,5.19211687936e+11,544.0,2944.0,0.0,0.0,05-04 19:45:58
0.0,0.0,15670894592.0,2138112.0,5904003072.0,5.1921031168e+11,764.0,3160.0,0.0,0.0,05-04 19:45:59
0.0,0.0,15670591488.0,2138112.0,5912473600.0,5.19202144256e+11,3504.0,5404.0,1503.0,1738.0,05-04 19:46:00
0.0,1958.0,15672528896.0,2138112.0,5912473600.0,5.19200206848e+11,544.0,3060.0,0.0,0.0,05-04 19:46:01
0.0,0.0,15672160256.0,2138112.0,5925564416.0,5.19187484672e+11,764.0,3272.0,0.0,0.0,05-04 19:46:02
0.0,0.0,15673843712.0,2138112.0,5934804992.0,5.1917656064e+11,544.0,3136.0,0.0,0.0,05-04 19:46:03
0.0,0.0,15695441920.0,2138112.0,5944045568.0,5.19145721856e+11,544.0,3172.0,0.0,0.0,05-04 19:46:04
0.0,0.0,15695949824.0,2138112.0,5931724800.0,5.1915753472e+11,976.0,3620.0,1503.0,2030.0,05-04 19:46:05
0.0,15.0,15698132992.0,2138112.0,5939425280.0,5.19147651072e+11,544.0,3252.0,0.0,0.0,05-04 19:46:06
0.0,0.0,15697481728.0,2138112.0,5940195328.0,5.19147532288e+11,544.0,3292.0,303.0,0.0,05-04 19:46:07
0.0,0.0,15696920576.0,2138112.0,5960986624.0,5.19127302144e+11,764.0,3444.0,0.0,0.0,05-04 19:46:08
0.0,0.0,15699480576.0,2138112.0,5961756672.0,5.19123972096e+11,544.0,3368.0,303.0,2840.0,05-04 19:46:09
0.0,0.0,15702953984.0,2138112.0,5961756672.0,5.19120498688e+11,764.0,3584.0,1503.0,19210.0,05-04 19:46:10
0.0,191.0,15704473600.0,2138112.0,5958676480.0,5.19122059264e+11,212.0,292.0,0.0,0.0,05-04 19:46:11
0.0,0.0,15705206784.0,2138112.0,5958676480.0,5.1912132608e+11,1216.0,39212.0,0.0,0.0,05-04 19:46:12
0.0,0.0,15704522752.0,2138112.0,5962526720.0,5.19118159872e+11,544.0,3484.0,0.0,0.0,05-04 19:46:13
0.0,0.0,15704444928.0,2138112.0,5959446528.0,5.19121317888e+11,544.0,3524.0,60.0,42.0,05-04 19:46:14
0.0,0.0,15705849856.0,2138112.0,5955596288.0,5.191237632e+11,764.0,3740.0,1503.0,1738.0,05-04 19:46:15
0.0,0.0,15708991488.0,2138112.0,5968687104.0,5.19107530752e+11,544.0,3604.0,303.0,0.0,05-04 19:46:16
0.0,0.0,15721496576.0,2138112.0,5972537344.0,5.19091175424e+11,544.0,3640.0,0.0,0.0,05-04 19:46:17
0.0,0.0,15720304640.0,2138112.0,5984858112.0,5.19080046592e+11,1268.0,4344.0,0.0,0.0,05-04 19:46:18
0.0,0.0,15720562688.0,2138112.0,5997948928.0,5.19066697728e+11,544.0,3708.0,120.0,0.0,05-04 19:46:19
0.0,4.0,15720132608.0,2138112.0,6007959552.0,5.19057117184e+11,544.0,3744.0,1623.0,1738.0,05-04 19:46:20
0.0,0.0,15720022016.0,2138112.0,5996408832.0,5.19068778496e+11,764.0,3956.0,60.0,0.0,05-04 19:46:21
0.0,0.0,15721816064.0,2138112.0,5996408832.0,5.19066984448e+11,764.0,3984.0,0.0,0.0,05-04 19:46:22
0.0,0.0,15725125632.0,2138112.0,6004879360.0,5.19055204352e+11,764.0,4036.0,120.0,0.0,05-04 19:46:23
0.0,0.0,15723520000.0,2138112.0,6005649408.0,5.19056039936e+11,764.0,4076.0,0.0,0.0,05-04 19:46:24
0.0,0.0,15726350336.0,2138112.0,6017970176.0,5.19040888832e+11,544.0,3936.0,1503.0,1828.0,05-04 19:46:25
0.0,0.0,15725617152.0,2138112.0,6027210752.0,5.1903238144e+11,544.0,3976.0,60.0,0.0,05-04 19:46:26
0.0,0.0,15725756416.0,2138112.0,6027210752.0,5.19032242176e+11,764.0,4192.0,0.0,0.0,05-04 19:46:27
0.0,0.0,15726104576.0,2138112.0,6015660032.0,5.19043444736e+11,544.0,4056.0,0.0,0.0,05-04 19:46:28
0.0,0.0,15729119232.0,2138112.0,6023360512.0,5.190327296e+11,544.0,4092.0,363.0,0.0,05-04 19:46:29
0.0,0.0,15730008064.0,2138112.0,6023360512.0,5.19031840768e+11,1644.0,5120.0,1563.0,1738.0,05-04 19:46:30
0.0,2445.0,15731171328.0,2138112.0,6032601088.0,5.19021436928e+11,544.0,4172.0,0.0,6280.0,05-04 19:46:31
0.0,0.0,15744880640.0,2138112.0,6053392384.0,5.1898693632e+11,544.0,4212.0,0.0,0.0,05-04 19:46:32
0.0,0.0,15742570496.0,2138112.0,6054162432.0,5.18988476416e+11,764.0,4424.0,0.0,0.0,05-04 19:46:33
0.0,0.0,15744438272.0,2138112.0,6053392384.0,5.18987378688e+11,544.0,4288.0,60.0,0.0,05-04 19:46:34
0.0,16.0,15741038592.0,2138112.0,5900152832.0,5.1914401792e+11,544.0,4328.0,1503.0,1738.0,05-04 19:46:35
0.0,58.0,15743135744.0,2138112.0,5897842688.0,5.19144230912e+11,764.0,4544.0,210.0,132.0,05-04 19:46:36
0.0,0.0,15744413696.0,2138112.0,5921714176.0,5.19119081472e+11,544.0,4460.0,120.0,0.0,05-04 19:46:37
0.0,0.0,15746695168.0,2138112.0,5907083264.0,5.19131430912e+11,544.0,4488.0,0.0,0.0,05-04 19:46:38
0.0,0.0,15747088384.0,2138112.0,5920174080.0,5.1911794688e+11,764.0,4688.0,0.0,0.0,05-04 19:46:39
0.0,0.0,15747252224.0,2138112.0,5927874560.0,5.1911008256e+11,544.0,4552.0,1563.0,1738.0,05-04 19:46:40
0.0,0.0,15750459392.0,2138112.0,5927874560.0,5.19106875392e+11,544.0,4588.0,363.0,0.0,05-04 19:46:41
0.0,0.0,15750488064.0,2138112.0,5940965376.0,5.19093755904e+11,1884.0,43444.0,0.0,0.0,05-04 19:46:42
0.0,0.0,15749763072.0,2138112.0,5949435904.0,5.19086010368e+11,544.0,4668.0,0.0,0.0,05-04 19:46:43
0.0,0.0,15758471168.0,2138112.0,5954826240.0,5.19071911936e+11,544.0,4708.0,0.0,0.0,05-04 19:46:44
0.0,0.0,15758917632.0,2138112.0,5943275520.0,5.19083016192e+11,1092.0,1176.0,1503.0,1828.0,05-04 19:46:45
0.0,207.0,15759101952.0,2138112.0,5952516096.0,5.19073591296e+11,448.0,576.0,60.0,0.0,05-04 19:46:46
0.0,0.0,15758704640.0,2138112.0,5952516096.0,5.19073988608e+11,448.0,616.0,60.0,0.0,05-04 19:46:47
0.0,0.0,15758204928.0,2138112.0,5965606912.0,5.19061397504e+11,668.0,832.0,606.0,0.0,05-04 19:46:48
0.0,0.0,15757606912.0,2138112.0,5974077440.0,5.19053524992e+11,448.0,692.0,60.0,0.0,05-04 19:46:49
0.0,6.0,15760617472.0,2138112.0,5974847488.0,5.19049744384e+11,448.0,732.0,1563.0,1738.0,05-04 19:46:50
0.0,0.0,15762575360.0,2138112.0,5962526720.0,5.19060107264e+11,668.0,948.0,0.0,2424.0,05-04 19:46:51
0.0,0.0,15771975680.0,2138112.0,5974847488.0,5.19038386176e+11,4156.0,3760.0,60.0,0.0,05-04 19:46:52
0.0,0.0,15772057600.0,2138112.0,5975617536.0,5.19037534208e+11,888.0,1196.0,0.0,0.0,05-04 19:46:53
0.0,0.0,15772016640.0,2138112.0,5984088064.0,5.1902910464e+11,668.0,1060.0,60.0,0.0,05-04 19:46:54
0.0,0.0,15771340800.0,2138112.0,5987938304.0,5.1902593024e+11,448.0,924.0,1503.0,1738.0,05-04 19:46:55
0.0,0.0,15772442624.0,2138112.0,5975617536.0,5.19037149184e+11,448.0,964.0,60.0,0.0,05-04 19:46:56
0.0,0.0,15773040640.0,2138112.0,5994098688.0,5.19018070016e+11,668.0,1176.0,0.0,0.0,05-04 19:46:57
0.0,0.0,15782096896.0,2138112.0,5985628160.0,5.19017484288e+11,448.0,1040.0,303.0,0.0,05-04 19:46:58
0.0,0.0,15782555648.0,2138112.0,5997948928.0,5.19004704768e+11,448.0,1068.0,0.0,0.0,05-04 19:46:59
0.0,0.0,15782957056.0,2138112.0,6007189504.0,5.18995062784e+11,3528.0,3668.0,1503.0,1738.0,05-04 19:47:00
0.0,1758.0,15783018496.0,2138112.0,6007959552.0,5.18994231296e+11,448.0,1144.0,120.0,0.0,05-04 19:47:01
0.0,0.0,15782891520.0,2138112.0,6008729600.0,5.18993588224e+11,448.0,1184.0,0.0,0.0,05-04 19:47:02
0.0,0.0,15785160704.0,2138112.0,6028750848.0,5.18971297792e+11,668.0,1400.0,180.0,0.0,05-04 19:47:03
0.0,0.0,15785357312.0,2138112.0,6028750848.0,5.18971101184e+11,448.0,1264.0,60.0,0.0,05-04 19:47:04
0.0,0.0,15787782144.0,2138112.0,6030290944.0,5.18967136256e+11,660.0,1532.0,1503.0,2030.0,05-04 19:47:05
0.0,97.0,15788040192.0,2138112.0,6039531520.0,5.18957637632e+11,668.0,1516.0,0.0,0.0,05-04 19:47:06
0.0,0.0,15800156160.0,2138112.0,6035681280.0,5.18949371904e+11,448.0,1380.0,0.0,0.0,05-04 19:47:07
0.0,0.0,15801380864.0,2138112.0,6036451328.0,5.18947377152e+11,448.0,1420.0,0.0,0.0,05-04 19:47:08
0.0,0.0,15803916288.0,2138112.0,6045691904.0,5.18935601152e+11,668.0,1628.0,0.0,3476.0,05-04 19:47:09
0.0,0.0,15804768256.0,2138112.0,6045691904.0,5.18934749184e+11,448.0,1492.0,1623.0,1780.0,05-04 19:47:10
0.0,0.0,15802609664.0,2138112.0,6058782720.0,5.1892381696e+11,668.0,1708.0,303.0,446.0,05-04 19:47:11
0.0,0.0,15807537152.0,2138112.0,6068023296.0,5.18909648896e+11,1560.0,37840.0,0.0,0.0,05-04 19:47:12
0.0,0.0,15807967232.0,2138112.0,6068793344.0,5.18908448768e+11,448.0,1608.0,60.0,0.0,05-04 19:47:13
0.0,0.0,15808864256.0,2138112.0,6057242624.0,5.18919102464e+11,448.0,1648.0,0.0,0.0,05-04 19:47:14
0.0,0.0,15809335296.0,2138112.0,6068023296.0,5.18907850752e+11,668.0,1864.0,1503.0,1738.0,05-04 19:47:15
0.0,0.0,15809032192.0,2138112.0,6056472576.0,5.18919704576e+11,448.0,1724.0,60.0,0.0,05-04 19:47:16
0.0,0.0,15808847872.0,2138112.0,6061862912.0,5.1891449856e+11,780.0,10428.0,60.0,0.0,05-04 19:47:17
0.0,0.0,15812968448.0,2138112.0,6074953728.0,5.18897287168e+11,668.0,1976.0,0.0,0.0,05-04 19:47:18
0.0,0.0,15813414912.0,2138112.0,6062632960.0,5.18909161472e+11,448.0,1828.0,0.0,0.0,05-04 19:47:19
0.0,10.0,15812227072.0,2138112.0,6083424256.0,5.18889558016e+11,448.0,1852.0,1503.0,1738.0,05-04 19:47:20
0.0,190.0,15820070912.0,2138112.0,6101135360.0,5.18864003072e+11,668.0,2064.0,640.0,564.0,05-04 19:47:21
0.0,0.0,15822680064.0,2138112.0,6101135360.0,5.1886139392e+11,1788.0,22412.0,303.0,0.0,05-04 19:47:22
0.0,0.0,15821271040.0,2138112.0,6110375936.0,5.18853562368e+11,668.0,2144.0,0.0,0.0,05-04 19:47:23
0.0,0.0,15830867968.0,2138112.0,6101905408.0,5.18852435968e+11,668.0,2184.0,0.0,0.0,05-04 19:47:24
0.0,0.0,15830925312.0,2138112.0,6102675456.0,5.18851608576e+11,448.0,2044.0,1503.0,1828.0,05-04 19:47:25
0.0,0.0,15831977984.0,2138112.0,6111145984.0,5.18842085376e+11,448.0,2080.0,60.0,42.0,05-04 19:47:26
0.0,0.0,15833673728.0,2138112.0,6123466752.0,5.18828068864e+11,1560.0,14020.0,0.0,0.0,05-04 19:47:27
0.0,0.0,15832436736.0,2138112.0,6124236800.0,5.18828535808e+11,648.0,2160.0,0.0,0.0,05-04 19:47:28
0.0,0.0,15833300992.0,2138112.0,6132707328.0,5.18819201024e+11,448.0,2196.0,363.0,42.0,05-04 19:47:29
0.0,0.0,15833513984.0,2138112.0,6121156608.0,5.18830538752e+11,1548.0,3224.0,1503.0,1738.0,05-04 19:47:30
0.0,0.0,15836516352.0,2138112.0,6121156608.0,5.18827536384e+11,448.0,2276.0,0.0,0.0,05-04 19:47:31
0.0,0.0,15836684288.0,2138112.0,6130397184.0,5.18818127872e+11,1244.0,10024.0,0.0,0.0,05-04 19:47:32
0.0,0.0,15839354880.0,2138112.0,6130397184.0,5.1881545728e+11,764.0,2584.0,0.0,0.0,05-04 19:47:33
0.0,0.0,15837650944.0,2138112.0,6143488000.0,5.188040704e+11,544.0,2448.0,60.0,0.0,05-04 19:47:34
0.0,0.0,15847489536.0,2138112.0,6155808768.0,5.1878191104e+11,544.0,2488.0,1743.0,1738.0,05-04 19:47:35
0.0,503.0,15846580224.0,2138112.0,6147338240.0,5.1879129088e+11,764.0,2704.0,363.0,0.0,05-04 19:47:36
0.0,0.0,15849840640.0,2138112.0,6135017472.0,5.18800351232e+11,1112.0,10084.0,180.0,0.0,05-04 19:47:37
0.0,0.0,15850696704.0,2138112.0,6139637760.0,5.1879487488e+11,544.0,2604.0,0.0,0.0,05-04 19:47:38
0.0,0.0,15857299456.0,2138112.0,6157348864.0,5.18770561024e+11,764.0,2820.0,303.0,0.0,05-04 19:47:39
0.0,0.0,15858802688.0,2138112.0,6153498624.0,5.18772908032e+11,544.0,2672.0,1503.0,18550.0,05-04 19:47:40
0.0,53.0,15859212288.0,2138112.0,6165819392.0,5.18760177664e+11,544.0,2708.0,0.0,0.0,05-04 19:47:41
0.0,0.0,15858327552.0,2138112.0,6178910208.0,5.18747971584e+11,1428.0,15576.0,0.0,0.0,05-04 19:47:42
0.0,0.0,15859159040.0,2138112.0,6187380736.0,5.18738669568e+11,544.0,2788.0,60.0,0.0,05-04 19:47:43
0.0,0.0,15861665792.0,2138112.0,6188150784.0,5.18735392768e+11,544.0,2828.0,0.0,0.0,05-04 19:47:44
0.0,0.0,15862476800.0,2138112.0,6188150784.0,5.1873458176e+11,1288.0,3504.0,1503.0,1828.0,05-04 19:47:45
0.0,0.0,15863631872.0,2138112.0,6185070592.0,5.1873650688e+11,544.0,2844.0,0.0,0.0,05-04 19:47:46
0.0,0.0,15864524800.0,2138112.0,6185070592.0,5.18735613952e+11,1436.0,11580.0,0.0,0.0,05-04 19:47:47
0.0,0.0,15865073664.0,2138112.0,6185070592.0,5.18735065088e+11,764.0,3160.0,0.0,0.0,05-04 19:47:48
0.0,0.0,15870316544.0,2138112.0,6210482176.0,5.18704410624e+11,544.0,3020.0,0.0,0.0,05-04 19:47:49
0.0,10.0,15872413696.0,2138112.0,6210482176.0,5.18702313472e+11,0.0,60.0,1503.0,1738.0,05-04 19:47:50
0.0,0.0,15872024576.0,2138112.0,6210482176.0,5.18702702592e+11,544.0,3060.0,120.0,5028.0,05-04 19:47:51
0.0,0.0,15878144000.0,2138112.0,6211252224.0,5.1869581312e+11,1428.0,11728.0,303.0,0.0,05-04 19:47:52
0.0,0.0,15879622656.0,2138112.0,6211252224.0,5.18694334464e+11,4252.0,6092.0,644.0,590.0,05-04 19:47:53
0.0,0.0,15879528448.0,2138112.0,6212022272.0,5.18693658624e+11,984.0,3528.0,60.0,0.0,05-04 19:47:54
0.0,0.0,15881543680.0,2138112.0,6232813568.0,5.18670852096e+11,764.0,3392.0,1503.0,1738.0,05-04 19:47:55
0.0,191.0,15881547776.0,2138112.0,6233583616.0,5.18670077952e+11,544.0,3256.0,60.0,42.0,05-04 19:47:56
0.0,0.0,15881281536.0,2138112.0,6225113088.0,5.1867881472e+11,1112.0,12124.0,0.0,0.0,05-04 19:47:57
0.0,0.0,15881474048.0,2138112.0,6221262848.0,5.18682472448e+11,764.0,3508.0,60.0,42.0,05-04 19:47:58
0.0,0.0,15883943936.0,2138112.0,6218182656.0,5.18683082752e+11,544.0,3372.0,0.0,0.0,05-04 19:47:59
0.0,0.0,15883108352.0,2138112.0,6243594240.0,5.18658506752e+11,3404.0,5796.0,1503.0,1738.0,05-04 19:48:00
0.0,0.0,15887511552.0,2138112.0,6225883136.0,5.18671814656e+11,764.0,3628.0,0.0,0.0,05-04 19:48:01
0.0,0.0,15888449536.0,2138112.0,6226653184.0,5.18670106624e+11,1112.0,17016.0,0.0,284.0,05-04 19:48:02
0.0,0.0,15888171008.0,2138112.0,6260535296.0,5.1863650304e+11,544.0,3516.0,0.0,0.0,05-04 19:48:03
0.0,0.0,15896907776.0,2138112.0,6265155584.0,5.18623145984e+11,764.0,3732.0,60.0,0.0,05-04 19:48:04
0.0,0.0,15903031296.0,2138112.0,6270545920.0,5.18611632128e+11,756.0,3828.0,1503.0,2030.0,05-04 19:48:05
0.0,975.0,15902138368.0,2138112.0,6279786496.0,5.1860328448e+11,544.0,3628.0,0.0,0.0,05-04 19:48:06
0.0,0.0,15903637504.0,2138112.0,6267465728.0,5.18614106112e+11,1560.0,13372.0,0.0,0.0,05-04 19:48:07
0.0,0.0,15904759808.0,2138112.0,6268235776.0,5.1861221376e+11,544.0,3708.0,0.0,0.0,05-04 19:48:08
0.0,0.0,15909675008.0,2138112.0,6278246400.0,5.18597287936e+11,544.0,3748.0,0.0,2840.0,05-04 19:48:09
0.0,0.0,15910027264.0,2138112.0,6290567168.0,5.18584614912e+11,764.0,3960.0,1503.0,1738.0,05-04 19:48:10
0.0,36.0,15910162432.0,2138112.0,6290567168.0,5.18584479744e+11,544.0,3824.0,60.0,0.0,05-04 19:48:11
0.0,0.0,15912898560.0,2138112.0,6299037696.0,5.18573273088e+11,1332.0,9944.0,60.0,0.0,05-04 19:48:12
0.0,0.0,15912771584.0,2138112.0,6299807744.0,5.18572630016e+11,764.0,4080.0,0.0,0.0,05-04 19:48:13
0.0,0.0,15915917312.0,2138112.0,6288257024.0,5.18581035008e+11,544.0,3940.0,0.0,0.0,05-04 19:48:14
