"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t04",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_fsdp_batch1024_nodes3/dstat_r1t04.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 17:15:31 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,16154804224.0,2138112.0,9237680128.0,5.15392724992e+11,448.0,2228.0,312.0,5669.0,05-04 17:16:19
0.0,0.0,16154083328.0,2138112.0,9238450176.0,5.1539267584e+11,448.0,2264.0,132.0,5033.0,05-04 17:16:20
0.0,426.0,16157257728.0,2138112.0,9259241472.0,5.15368710144e+11,668.0,2480.0,312.0,7873.0,05-04 17:16:21
0.0,0.0,16166236160.0,2138112.0,9264631808.0,5.15354341376e+11,544.0,2400.0,1695.0,6765.0,05-04 17:16:22
0.0,0.0,16165617664.0,2138112.0,9265401856.0,5.15354189824e+11,544.0,2440.0,192.0,5033.0,05-04 17:16:23
0.0,0.0,16166117376.0,2138112.0,9273872384.0,5.15345219584e+11,764.0,2652.0,252.0,5075.0,05-04 17:16:24
0.0,0.0,16167211008.0,2138112.0,9261551616.0,5.1535644672e+11,544.0,2516.0,495.0,8051.0,05-04 17:16:25
0.0,1195.0,16165867520.0,2138112.0,9265401856.0,5.15353939968e+11,544.0,2556.0,0.0,90.0,05-04 17:16:26
0.0,0.0,16170332160.0,2138112.0,9260781568.0,5.15354095616e+11,764.0,2772.0,1695.0,6765.0,05-04 17:16:27
0.0,0.0,16170856448.0,2138112.0,9258471424.0,5.15355881472e+11,544.0,2628.0,192.0,5033.0,05-04 17:16:28
0.0,14.0,16172711936.0,2138112.0,9270792192.0,5.15341705216e+11,756.0,2900.0,132.0,5033.0,05-04 17:16:29
0.0,0.0,16180748288.0,2138112.0,9273102336.0,5.1533135872e+11,764.0,2872.0,0.0,0.0,05-04 17:16:30
0.0,0.0,16182026240.0,2138112.0,9273102336.0,5.15330080768e+11,4252.0,5688.0,132.0,5033.0,05-04 17:16:31
0.0,0.0,16183754752.0,2138112.0,9286193152.0,5.1531526144e+11,1740.0,10932.0,1635.0,6765.0,05-04 17:16:32
0.0,0.0,16190582784.0,2138112.0,9312374784.0,5.15282251776e+11,764.0,2988.0,132.0,5033.0,05-04 17:16:33
0.0,0.0,16191856640.0,2138112.0,9312374784.0,5.1528097792e+11,1204.0,3488.0,132.0,5033.0,05-04 17:16:34
0.0,0.0,16193724416.0,2138112.0,9313144832.0,5.15278340096e+11,1204.0,3540.0,132.0,5033.0,05-04 17:16:35
0.0,0.0,16195207168.0,2138112.0,9309294592.0,5.15280707584e+11,764.0,3104.0,132.0,5033.0,05-04 17:16:36
0.0,0.0,16195846144.0,2138112.0,9310064640.0,5.1527929856e+11,2084.0,4368.0,1635.0,6765.0,05-04 17:16:37
0.0,0.0,16197750784.0,2138112.0,9317765120.0,5.1526969344e+11,544.0,3008.0,363.0,0.0,05-04 17:16:38
0.0,0.0,16196673536.0,2138112.0,9318535168.0,5.1527000064e+11,764.0,3224.0,192.0,5033.0,05-04 17:16:39
0.0,0.0,16196866048.0,2138112.0,9331625984.0,5.15256717312e+11,544.0,3084.0,192.0,5033.0,05-04 17:16:40
0.0,0.0,16197300224.0,2138112.0,9340096512.0,5.15247812608e+11,544.0,3124.0,132.0,5033.0,05-04 17:16:41
0.0,0.0,16201461760.0,2138112.0,9340866560.0,5.15242881024e+11,976.0,3572.0,1935.0,6987.0,05-04 17:16:42
0.0,0.0,16207749120.0,2138112.0,9333936128.0,5.15243524096e+11,544.0,3204.0,132.0,5033.0,05-04 17:16:43
0.0,0.0,16216829952.0,2138112.0,9347026944.0,5.15221352448e+11,544.0,3180.0,132.0,5033.0,05-04 17:16:44
0.0,0.0,16216776704.0,2138112.0,9348567040.0,5.152198656e+11,764.0,3456.0,60.0,0.0,05-04 17:16:45
0.0,0.0,16217034752.0,2138112.0,9348567040.0,5.15219607552e+11,764.0,3496.0,132.0,5325.0,05-04 17:16:46
0.0,5.0,16216399872.0,2138112.0,9360887808.0,5.15207921664e+11,1200.0,28080.0,1755.0,6807.0,05-04 17:16:47
0.0,0.0,16219226112.0,2138112.0,9348567040.0,5.15217416192e+11,0.0,60.0,192.0,5033.0,05-04 17:16:48
0.0,0.0,16217468928.0,2138112.0,9358577664.0,5.15209162752e+11,764.0,3568.0,435.0,5033.0,05-04 17:16:49
0.0,0.0,16221106176.0,2138112.0,9353957376.0,5.15210145792e+11,544.0,3432.0,0.0,0.0,05-04 17:16:50
0.0,0.0,16222138368.0,2138112.0,9366278144.0,5.15196792832e+11,544.0,3460.0,132.0,5033.0,05-04 17:16:51
0.0,0.0,16220979200.0,2138112.0,9367048192.0,5.15197181952e+11,764.0,3672.0,1635.0,6765.0,05-04 17:16:52
0.0,0.0,16223014912.0,2138112.0,9387839488.0,5.15174354944e+11,544.0,3532.0,132.0,5033.0,05-04 17:16:53
0.0,0.0,16229801984.0,2138112.0,9380909056.0,5.15174498304e+11,544.0,3572.0,132.0,5033.0,05-04 17:16:54
0.0,0.0,16232542208.0,2138112.0,9381679104.0,5.15170988032e+11,764.0,3788.0,132.0,5033.0,05-04 17:16:55
0.0,1943.0,16232198144.0,2138112.0,9390919680.0,5.1516209152e+11,544.0,3652.0,303.0,2424.0,05-04 17:16:56
0.0,0.0,16240037888.0,2138112.0,9395539968.0,5.15149631488e+11,544.0,3688.0,1755.0,6765.0,05-04 17:16:57
0.0,0.0,16240590848.0,2138112.0,9409400832.0,5.15135217664e+11,764.0,3904.0,192.0,5033.0,05-04 17:16:58
0.0,4.0,16241676288.0,2138112.0,9418641408.0,5.15124891648e+11,544.0,3768.0,132.0,5033.0,05-04 17:16:59
0.0,0.0,16241184768.0,2138112.0,9418641408.0,5.15125383168e+11,544.0,3808.0,132.0,5033.0,05-04 17:17:00
0.0,102.0,16242671616.0,2138112.0,9414021120.0,5.15128516608e+11,764.0,4020.0,132.0,5033.0,05-04 17:17:01
0.0,105.0,16243703808.0,2138112.0,9414791168.0,5.15126714368e+11,1096.0,10352.0,1503.0,1732.0,05-04 17:17:02
0.0,0.0,16243871744.0,2138112.0,9414791168.0,5.15126546432e+11,764.0,4100.0,435.0,5033.0,05-04 17:17:03
0.0,0.0,16247599104.0,2138112.0,9424031744.0,5.15113578496e+11,764.0,4140.0,192.0,5033.0,05-04 17:17:04
0.0,0.0,16256221184.0,2138112.0,9440972800.0,5.1508801536e+11,1204.0,4636.0,132.0,10199.0,05-04 17:17:05
0.0,0.0,16256094208.0,2138112.0,9441742848.0,5.15087372288e+11,544.0,4040.0,435.0,5123.0,05-04 17:17:06
0.0,0.0,16256888832.0,2138112.0,9440972800.0,5.15087347712e+11,1204.0,4728.0,1635.0,6765.0,05-04 17:17:07
0.0,0.0,16257888256.0,2138112.0,9428652032.0,5.15098669056e+11,544.0,4120.0,132.0,5033.0,05-04 17:17:08
0.0,0.0,16258449408.0,2138112.0,9426341888.0,5.15100418048e+11,544.0,4156.0,132.0,5033.0,05-04 17:17:09
0.0,0.0,16259768320.0,2138112.0,9450213376.0,5.15075227648e+11,764.0,4372.0,0.0,15868.0,05-04 17:17:10
0.0,0.0,16265875456.0,2138112.0,9440972800.0,5.15078361088e+11,544.0,4232.0,132.0,5033.0,05-04 17:17:11
0.0,0.0,16266956800.0,2138112.0,9453293568.0,5.15064958976e+11,544.0,4256.0,1635.0,6765.0,05-04 17:17:12
0.0,0.0,16267681792.0,2138112.0,9460994048.0,5.15056533504e+11,764.0,4468.0,0.0,0.0,05-04 17:17:13
0.0,0.0,16268079104.0,2138112.0,9461764096.0,5.15055366144e+11,544.0,4332.0,132.0,5033.0,05-04 17:17:14
0.0,0.0,16269496320.0,2138112.0,9474854912.0,5.15040858112e+11,544.0,4372.0,192.0,5075.0,05-04 17:17:15
0.0,0.0,16276279296.0,2138112.0,9487945728.0,5.1502098432e+11,764.0,4644.0,132.0,5033.0,05-04 17:17:16
0.0,2.0,16275914752.0,2138112.0,9489485824.0,5.15019808768e+11,1184.0,36636.0,1695.0,6765.0,05-04 17:17:17
0.0,0.0,16278777856.0,2138112.0,9477165056.0,5.15029266432e+11,544.0,4544.0,192.0,5033.0,05-04 17:17:18
0.0,0.0,16278380544.0,2138112.0,9486405632.0,5.15020423168e+11,764.0,4760.0,435.0,5033.0,05-04 17:17:19
0.0,0.0,16278380544.0,2138112.0,9486405632.0,5.15020423168e+11,544.0,4624.0,0.0,0.0,05-04 17:17:20
0.0,0.0,16279838720.0,2138112.0,9486405632.0,5.15018964992e+11,544.0,4660.0,132.0,7873.0,05-04 17:17:21
0.0,0.0,16280752128.0,2138112.0,9495646208.0,5.15008811008e+11,1188.0,5340.0,1635.0,6765.0,05-04 17:17:22
0.0,0.0,16279793664.0,2138112.0,9507966976.0,5.14997448704e+11,448.0,532.0,192.0,5033.0,05-04 17:17:23
0.0,0.0,16280248320.0,2138112.0,9516437504.0,5.1498852352e+11,448.0,572.0,132.0,5033.0,05-04 17:17:24
0.0,0.0,16284332032.0,2138112.0,9516437504.0,5.14984439808e+11,668.0,784.0,192.0,5033.0,05-04 17:17:25
0.0,0.0,16292851712.0,2138112.0,9510277120.0,5.14982080512e+11,448.0,644.0,132.0,6067.0,05-04 17:17:26
0.0,2505.0,16298889216.0,2138112.0,9527218176.0,5.14959101952e+11,448.0,684.0,1695.0,6765.0,05-04 17:17:27
0.0,0.0,16300953600.0,2138112.0,9514897408.0,5.14969358336e+11,668.0,900.0,0.0,0.0,05-04 17:17:28
0.0,3.0,16301588480.0,2138112.0,9511817216.0,5.14971803648e+11,448.0,760.0,264.0,10066.0,05-04 17:17:29
0.0,0.0,16299667456.0,2138112.0,9534148608.0,5.1495139328e+11,448.0,800.0,0.0,0.0,05-04 17:17:30
0.0,0.0,16302563328.0,2138112.0,9521827840.0,5.14960818176e+11,668.0,1012.0,60.0,0.0,05-04 17:17:31
1.0,29.0,16303656960.0,2138112.0,9527988224.0,5.1495356416e+11,4488.0,9124.0,2215.0,7329.0,05-04 17:17:32
0.0,0.0,16303620096.0,2138112.0,9549549568.0,5.1493203968e+11,888.0,1252.0,132.0,5033.0,05-04 17:17:33
0.0,0.0,16302518272.0,2138112.0,9562640384.0,5.14920050688e+11,668.0,1116.0,192.0,5033.0,05-04 17:17:34
0.0,0.0,16303153152.0,2138112.0,9562640384.0,5.14919415808e+11,1108.0,1492.0,132.0,5033.0,05-04 17:17:35
0.0,0.0,16304881664.0,2138112.0,9571110912.0,5.14909216768e+11,1108.0,1664.0,132.0,5033.0,05-04 17:17:36
0.0,191.0,16314900480.0,2138112.0,9563410432.0,5.14906898432e+11,1988.0,2396.0,1695.0,6807.0,05-04 17:17:37
0.0,0.0,16317775872.0,2138112.0,9564180480.0,5.14903252992e+11,448.0,1096.0,0.0,0.0,05-04 17:17:38
0.0,0.0,16317612032.0,2138112.0,9573421056.0,5.14894176256e+11,668.0,1368.0,132.0,5669.0,05-04 17:17:39
0.0,0.0,16324337664.0,2138112.0,9578041344.0,5.14882830336e+11,668.0,1348.0,132.0,5033.0,05-04 17:17:40
0.0,0.0,16324579328.0,2138112.0,9591132160.0,5.14869497856e+11,448.0,1212.0,132.0,5033.0,05-04 17:17:41
0.0,0.0,16326324224.0,2138112.0,9600372736.0,5.14858512384e+11,660.0,1484.0,31273.0,37343.0,05-04 17:17:42
0.0,0.0,16326848512.0,2138112.0,9601142784.0,5.14857218048e+11,668.0,1464.0,132.0,5033.0,05-04 17:17:43
0.0,0.0,16327454720.0,2138112.0,9588822016.0,5.14868932608e+11,448.0,1328.0,435.0,5033.0,05-04 17:17:44
0.0,0.0,16327008256.0,2138112.0,9598832640.0,5.14859368448e+11,448.0,1368.0,252.0,8405.0,05-04 17:17:45
0.0,0.0,16325795840.0,2138112.0,9599602688.0,5.14859810816e+11,668.0,1584.0,150.0,382.0,05-04 17:17:46
0.0,5.0,16330944512.0,2138112.0,9607303168.0,5.14846961664e+11,1324.0,28732.0,4665.0,8913.0,05-04 17:17:47
0.0,0.0,16337514496.0,2138112.0,9615003648.0,5.148326912e+11,448.0,1484.0,192.0,5033.0,05-04 17:17:48
0.0,0.0,16337330176.0,2138112.0,9603452928.0,5.1484442624e+11,668.0,1700.0,132.0,5033.0,05-04 17:17:49
0.0,0.0,16337932288.0,2138112.0,9621164032.0,5.14826113024e+11,448.0,1564.0,132.0,5033.0,05-04 17:17:50
0.0,0.0,16340697088.0,2138112.0,9608843264.0,5.14835668992e+11,448.0,1600.0,0.0,0.0,05-04 17:17:51
0.0,1.0,16339795968.0,2138112.0,9621934080.0,5.14823479296e+11,668.0,1804.0,1635.0,6765.0,05-04 17:17:52
0.0,0.0,16342970368.0,2138112.0,9630404608.0,5.14811834368e+11,448.0,1668.0,132.0,5033.0,05-04 17:17:53
0.0,0.0,16350703616.0,2138112.0,9648885760.0,5.14785619968e+11,448.0,1708.0,132.0,5033.0,05-04 17:17:54
0.0,0.0,16351313920.0,2138112.0,9636564992.0,5.14797330432e+11,668.0,1920.0,132.0,5033.0,05-04 17:17:55
0.0,0.0,16350908416.0,2138112.0,9645805568.0,5.1478849536e+11,448.0,1784.0,0.0,0.0,05-04 17:17:56
0.0,1997.0,16416952320.0,2138112.0,9645805568.0,5.14722451456e+11,780.0,10492.0,1635.0,6765.0,05-04 17:17:57
0.0,0.0,16415543296.0,2138112.0,9658126336.0,5.14711539712e+11,668.0,2040.0,132.0,5033.0,05-04 17:17:58
0.0,1.0,16426143744.0,2138112.0,9671217152.0,5.14687848448e+11,448.0,1900.0,132.0,5033.0,05-04 17:17:59
0.0,0.0,16425652224.0,2138112.0,9671217152.0,5.14688339968e+11,448.0,1940.0,252.0,5033.0,05-04 17:18:00
0.0,0.0,16428290048.0,2138112.0,9671217152.0,5.14685702144e+11,668.0,2156.0,252.0,5033.0,05-04 17:18:01
0.0,62.0,16428851200.0,2138112.0,9668136960.0,5.14688221184e+11,1228.0,6708.0,1635.0,6765.0,05-04 17:18:02
0.0,0.0,16426905600.0,2138112.0,9670447104.0,5.1468785664e+11,668.0,2232.0,0.0,0.0,05-04 17:18:03
0.0,0.0,16430374912.0,2138112.0,9670447104.0,5.14684387328e+11,668.0,2268.0,132.0,5033.0,05-04 17:18:04
0.0,0.0,16429735936.0,2138112.0,9691238400.0,5.14664235008e+11,448.0,2132.0,132.0,5033.0,05-04 17:18:05
0.0,0.0,16430301184.0,2138112.0,9691238400.0,5.1466366976e+11,1108.0,2808.0,192.0,5123.0,05-04 17:18:06
0.0,94.0,16430891008.0,2138112.0,9692008448.0,5.14662309888e+11,1108.0,2856.0,1635.0,6765.0,05-04 17:18:07
0.0,0.0,16432107520.0,2138112.0,9692008448.0,5.14661093376e+11,448.0,2248.0,132.0,5033.0,05-04 17:18:08
0.0,0.0,16435568640.0,2138112.0,9680457728.0,5.14669182976e+11,448.0,2288.0,132.0,5033.0,05-04 17:18:09
0.0,0.0,16449765376.0,2138112.0,9695858688.0,5.1463958528e+11,668.0,2504.0,132.0,5033.0,05-04 17:18:10
0.0,0.0,16450285568.0,2138112.0,9712799744.0,5.14622124032e+11,544.0,2420.0,0.0,0.0,05-04 17:18:11
0.0,190.0,16451510272.0,2138112.0,9697398784.0,5.14636300288e+11,544.0,2448.0,1635.0,6765.0,05-04 17:18:12
0.0,0.0,16452538368.0,2138112.0,9718960128.0,5.14613710848e+11,764.0,2664.0,192.0,5033.0,05-04 17:18:13
0.0,0.0,16453992448.0,2138112.0,9718960128.0,5.14612256768e+11,544.0,2528.0,0.0,0.0,05-04 17:18:14
0.0,0.0,16452956160.0,2138112.0,9719730176.0,5.14612523008e+11,544.0,2564.0,192.0,5033.0,05-04 17:18:15
0.0,0.0,16455520256.0,2138112.0,9740521472.0,5.14589167616e+11,764.0,2780.0,132.0,5033.0,05-04 17:18:16
0.0,8.0,16455172096.0,2138112.0,9740521472.0,5.14589515776e+11,972.0,32720.0,1695.0,6765.0,05-04 17:18:17
0.0,0.0,16455069696.0,2138112.0,9741291520.0,5.14588848128e+11,756.0,2916.0,132.0,5033.0,05-04 17:18:18
0.0,0.0,16457773056.0,2138112.0,9736671232.0,5.14590765056e+11,764.0,2836.0,132.0,5033.0,05-04 17:18:19
0.0,0.0,16457797632.0,2138112.0,9737441280.0,5.14589970432e+11,544.0,2760.0,60.0,0.0,05-04 17:18:20
0.0,0.0,16462372864.0,2138112.0,9737441280.0,5.145853952e+11,544.0,2800.0,132.0,7873.0,05-04 17:18:21
0.0,0.0,16468283392.0,2138112.0,9763622912.0,5.1455330304e+11,1188.0,3480.0,1635.0,6765.0,05-04 17:18:22
0.0,0.0,16467513344.0,2138112.0,9764392960.0,5.1455330304e+11,0.0,60.0,132.0,5033.0,05-04 17:18:23
0.0,0.0,16476258304.0,2138112.0,9769783296.0,5.14539167744e+11,544.0,2876.0,132.0,5033.0,05-04 17:18:24
0.0,0.0,16476663808.0,2138112.0,9778253824.0,5.14530291712e+11,544.0,2916.0,132.0,8947.0,05-04 17:18:25
0.0,0.0,16479248384.0,2138112.0,9766703104.0,5.14539257856e+11,764.0,3132.0,132.0,7547.0,05-04 17:18:26
0.0,1.0,16480116736.0,2138112.0,9766703104.0,5.14538389504e+11,772.0,3240.0,1503.0,1732.0,05-04 17:18:27
0.0,0.0,16478560256.0,2138112.0,9775943680.0,5.14530705408e+11,544.0,3032.0,192.0,5033.0,05-04 17:18:28
0.0,6.0,16479088640.0,2138112.0,9779793920.0,5.14526326784e+11,764.0,3248.0,192.0,5033.0,05-04 17:18:29
0.0,0.0,16479494144.0,2138112.0,9768243200.0,5.14537472e+11,544.0,3112.0,192.0,5033.0,05-04 17:18:30
0.0,0.0,16484413440.0,2138112.0,9784414208.0,5.14516381696e+11,544.0,3148.0,252.0,5075.0,05-04 17:18:31
0.0,0.0,16484839424.0,2138112.0,9772863488.0,5.14527506432e+11,1096.0,10856.0,1563.0,1732.0,05-04 17:18:32
0.0,0.0,16490344448.0,2138112.0,9799045120.0,5.14495819776e+11,4252.0,6164.0,192.0,5033.0,05-04 17:18:33
0.0,0.0,16493006848.0,2138112.0,9799045120.0,5.14493157376e+11,984.0,3604.0,192.0,5033.0,05-04 17:18:34
0.0,0.0,16492720128.0,2138112.0,9812135936.0,5.1448035328e+11,984.0,3704.0,132.0,5033.0,05-04 17:18:35
0.0,0.0,16492875776.0,2138112.0,9808285696.0,5.14484047872e+11,1644.0,4316.0,132.0,5033.0,05-04 17:18:36
0.0,611.0,16514088960.0,2138112.0,9819066368.0,5.14452054016e+11,1864.0,4532.0,1503.0,1732.0,05-04 17:18:37
0.0,0.0,16514932736.0,2138112.0,9819066368.0,5.1445121024e+11,764.0,3584.0,132.0,5033.0,05-04 17:18:38
0.0,0.0,16516235264.0,2138112.0,9827536896.0,5.14441437184e+11,764.0,3624.0,132.0,5033.0,05-04 17:18:39
0.0,0.0,16516333568.0,2138112.0,9840627712.0,5.14428248064e+11,544.0,3484.0,132.0,20901.0,05-04 17:18:40
0.0,0.0,16515375104.0,2138112.0,9840627712.0,5.14429206528e+11,764.0,3700.0,192.0,5033.0,05-04 17:18:41
0.0,1.0,16518955008.0,2138112.0,9848328192.0,5.14417926144e+11,756.0,3792.0,1635.0,6765.0,05-04 17:18:42
0.0,0.0,16521326592.0,2138112.0,9836777472.0,5.1442710528e+11,544.0,3600.0,132.0,5033.0,05-04 17:18:43
0.0,0.0,16524251136.0,2138112.0,9836777472.0,5.14424180736e+11,764.0,3812.0,0.0,0.0,05-04 17:18:44
0.0,0.0,16523427840.0,2138112.0,9845248000.0,5.14416533504e+11,544.0,3676.0,132.0,5033.0,05-04 17:18:45
0.0,0.0,16524357632.0,2138112.0,9846018048.0,5.14414833664e+11,544.0,3716.0,435.0,5325.0,05-04 17:18:46
0.0,196.0,16522891264.0,2138112.0,9858338816.0,5.14403979264e+11,1420.0,28376.0,1864.0,7072.0,05-04 17:18:47
0.0,0.0,16525041664.0,2138112.0,9867579392.0,5.14392588288e+11,764.0,3968.0,192.0,5033.0,05-04 17:18:48
0.0,0.0,16524242944.0,2138112.0,9859108864.0,5.14401857536e+11,544.0,3832.0,132.0,5033.0,05-04 17:18:49
0.0,0.0,16525705216.0,2138112.0,9847558144.0,5.14411945984e+11,764.0,4048.0,192.0,5033.0,05-04 17:18:50
0.0,0.0,16528101376.0,2138112.0,9852178432.0,5.14404929536e+11,744.0,3912.0,372.0,5255.0,05-04 17:18:51
0.0,0.0,16534609920.0,2138112.0,9872969728.0,5.14377629696e+11,544.0,3948.0,1563.0,1774.0,05-04 17:18:52
0.0,0.0,16536870912.0,2138112.0,9858338816.0,5.14389999616e+11,764.0,4160.0,20003.0,5841.0,05-04 17:18:53
