"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t02",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet18_cifar10_ddp_batch512_nodes3/dstat_r1t02.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","04 Apr 2024 16:29:28 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,2.03615469568e+11,2138112.0,6057627648.0,3.31112112128e+11,6976.0,51340.0,60.0,0.0,04-04 16:30:20
0.0,631.0,2.0361654272e+11,2138112.0,6058397696.0,3.31110268928e+11,11360.0,43976.0,6705.0,6483.0,04-04 16:30:21
0.0,0.0,2.03620610048e+11,2138112.0,6066868224.0,3.31097731072e+11,6800.0,19524.0,1858.0,1503.0,04-04 16:30:22
0.0,0.0,2.0363311104e+11,2138112.0,6075338752.0,3.31076759552e+11,7232.0,26632.0,1858.0,1503.0,04-04 16:30:23
0.0,0.0,2.03633537024e+11,2138112.0,6077648896.0,3.31074023424e+11,7320.0,33044.0,120.0,90.0,04-04 16:30:24
0.0,0.0,2.0363620352e+11,2138112.0,6093049856.0,3.31055955968e+11,5652.0,29964.0,120.0,0.0,04-04 16:30:25
0.0,602.0,2.03640049664e+11,2138112.0,6087659520.0,3.3105750016e+11,6528.0,40868.0,363.0,0.0,04-04 16:30:26
0.0,0.0,2.03642523648e+11,2138112.0,6087659520.0,3.31055026176e+11,7512.0,51344.0,1738.0,1503.0,04-04 16:30:27
0.0,0.0,2.03646726144e+11,2138112.0,6096130048.0,3.31042353152e+11,6496.0,33268.0,1738.0,1503.0,04-04 16:30:28
0.0,0.0,2.03654856704e+11,2138112.0,6101520384.0,3.31028832256e+11,6360.0,15228.0,0.0,0.0,04-04 16:30:29
0.0,14.0,2.03657216e+11,2138112.0,6101520384.0,3.3102647296e+11,6360.0,22084.0,0.0,0.0,04-04 16:30:30
0.0,0.0,2.0366503936e+11,2138112.0,6115381248.0,3.31004788736e+11,6752.0,32604.0,180.0,180.0,04-04 16:30:31
0.0,0.0,2.0366610432e+11,2138112.0,6116921344.0,3.3100218368e+11,7284.0,36284.0,1738.0,1503.0,04-04 16:30:32
0.0,0.0,2.03669823488e+11,2138112.0,6130012160.0,3.30985373696e+11,8156.0,43900.0,1738.0,1503.0,04-04 16:30:33
0.0,0.0,2.03670769664e+11,2138112.0,6131552256.0,3.30982887424e+11,5660.0,37656.0,0.0,0.0,04-04 16:30:34
0.0,0.0,2.03679985664e+11,2138112.0,6130012160.0,3.3097521152e+11,6748.0,50760.0,0.0,0.0,04-04 16:30:35
0.0,0.0,2.0369393664e+11,2138112.0,6149263360.0,3.30942009344e+11,6456.0,15864.0,363.0,42.0,04-04 16:30:36
0.0,0.0,2.03693051904e+11,2138112.0,6150033408.0,3.30942124032e+11,5920.0,18220.0,1738.0,1503.0,04-04 16:30:37
0.0,0.0,2.03697389568e+11,2138112.0,6150033408.0,3.30937786368e+11,4796.0,19256.0,1738.0,1503.0,04-04 16:30:38
0.0,0.0,2.03698618368e+11,2138112.0,6157733888.0,3.30928857088e+11,6716.0,30740.0,0.0,0.0,04-04 16:30:39
0.0,0.0,2.03700723712e+11,2138112.0,6158503936.0,3.30925981696e+11,7292.0,37928.0,0.0,0.0,04-04 16:30:40
0.0,0.0,2.03711258624e+11,2138112.0,6163894272.0,3.30910056448e+11,7072.0,44608.0,0.0,0.0,04-04 16:30:41
0.0,0.0,2.03712843776e+11,2138112.0,6172364800.0,3.30900000768e+11,7292.0,51640.0,1738.0,1503.0,04-04 16:30:42
0.0,0.0,2.03714392064e+11,2138112.0,6180065280.0,3.30890752e+11,7236.0,38532.0,2041.0,1503.0,04-04 16:30:43
0.0,0.0,2.0371652608e+11,2138112.0,6173904896.0,3.30894778368e+11,4128.0,10496.0,0.0,90.0,04-04 16:30:44
0.0,0.0,2.03716952064e+11,2138112.0,6182375424.0,3.30885881856e+11,6360.0,20220.0,303.0,0.0,04-04 16:30:45
0.0,7.0,2.03731419136e+11,2138112.0,6188535808.0,3.308652544e+11,6988.0,187468.0,0.0,0.0,04-04 16:30:46
0.0,0.0,2.03739639808e+11,2138112.0,6192386048.0,3.30853183488e+11,6976.0,34196.0,1738.0,1503.0,04-04 16:30:47
0.0,0.0,2.03739693056e+11,2138112.0,6201626624.0,3.30843889664e+11,7292.0,41280.0,1738.0,1503.0,04-04 16:30:48
0.0,0.0,2.0374441984e+11,2138112.0,6201626624.0,3.3083916288e+11,7292.0,48136.0,0.0,0.0,04-04 16:30:49
0.0,0.0,2.03743506432e+11,2138112.0,6202396672.0,3.3083930624e+11,6528.0,51472.0,0.0,0.0,04-04 16:30:50
0.0,106.0,2.03747311616e+11,2138112.0,6211637248.0,3.3082626048e+11,7112.0,43908.0,0.0,0.0,04-04 16:30:51
0.0,0.0,2.03762454528e+11,2138112.0,6227808256.0,3.3079494656e+11,6580.0,19120.0,1738.0,1503.0,04-04 16:30:52
0.0,0.0,2.0376315904e+11,2138112.0,6223187968.0,3.30798862336e+11,4128.0,17308.0,2041.0,1503.0,04-04 16:30:53
0.0,0.0,2.03764785152e+11,2138112.0,6232428544.0,3.30787995648e+11,4980.0,23224.0,0.0,3368.0,04-04 16:30:54
0.0,0.0,2.03768045568e+11,2138112.0,6232428544.0,3.30784735232e+11,7512.0,36084.0,0.0,0.0,04-04 16:30:55
0.0,1060.0,2.03769495552e+11,2138112.0,6241669120.0,3.30774044672e+11,7072.0,42588.0,0.0,0.0,04-04 16:30:56
0.0,0.0,2.03778113536e+11,2138112.0,6247829504.0,3.30759266304e+11,7072.0,49440.0,1738.0,1503.0,04-04 16:30:57
0.0,0.0,2.03785711616e+11,2138112.0,6253989888.0,3.3074550784e+11,7416.0,52832.0,1738.0,5157.0,04-04 16:30:58
0.0,0.0,2.0378667008e+11,2138112.0,6262460416.0,3.30736078848e+11,5920.0,13448.0,60.0,2882.0,04-04 16:30:59
0.0,8.0,2.03790815232e+11,2138112.0,6263230464.0,3.30731163648e+11,5016.0,15932.0,0.0,0.0,04-04 16:31:00
0.0,191.0,2.03792072704e+11,2138112.0,6263230464.0,3.30729906176e+11,6904.0,32992.0,0.0,0.0,04-04 16:31:01
0.0,0.0,2.03803529216e+11,2138112.0,6282481664.0,3.30699198464e+11,6144.0,29984.0,1738.0,1503.0,04-04 16:31:02
0.0,0.0,2.03807485952e+11,2138112.0,6282481664.0,3.30695241728e+11,5440.0,29784.0,2074.0,2288.0,04-04 16:31:03
0.0,0.0,2.03808305152e+11,2138112.0,6284021760.0,3.30692882432e+11,7512.0,44704.0,0.0,292.0,04-04 16:31:04
0.0,0.0,2.03811598336e+11,2138112.0,6292492288.0,3.3068111872e+11,7292.0,51380.0,0.0,15868.0,04-04 16:31:05
0.0,0.0,2.03813281792e+11,2138112.0,6292492288.0,3.30679435264e+11,6688.0,41788.0,303.0,0.0,04-04 16:31:06
0.0,0.0,2.0388001792e+11,2138112.0,6293262336.0,3.30611929088e+11,6360.0,15384.0,1738.0,1503.0,04-04 16:31:07
0.0,0.0,2.10238734336e+11,2138112.0,6307123200.0,3.24239351808e+11,6360.0,22300.0,2074.0,2288.0,04-04 16:31:08
0.0,0.0,2.1026486272e+11,2138112.0,6306353152.0,3.24213993472e+11,4576.0,22104.0,0.0,0.0,04-04 16:31:09
0.0,0.0,2.10281025536e+11,2138112.0,6316363776.0,3.24187820032e+11,7320.0,34868.0,0.0,0.0,04-04 16:31:10
0.0,0.0,2.10280628224e+11,2138112.0,6334074880.0,3.2417050624e+11,5440.0,31632.0,0.0,0.0,04-04 16:31:11
0.0,0.0,2.03915464704e+11,2138112.0,6328684544.0,3.30541060096e+11,6740.0,43004.0,2322.0,2093.0,04-04 16:31:12
0.0,0.0,2.03925118976e+11,2138112.0,6333304832.0,3.30526785536e+11,7512.0,53256.0,2074.0,2288.0,04-04 16:31:13
0.0,0.0,2.03924738048e+11,2138112.0,6342545408.0,3.30517925888e+11,6708.0,35416.0,0.0,0.0,04-04 16:31:14
0.0,0.0,2.03926994944e+11,2138112.0,6342545408.0,3.30515668992e+11,6140.0,16968.0,0.0,0.0,04-04 16:31:15
0.0,3.0,2.03932635136e+11,2138112.0,6342545408.0,3.305100288e+11,7496.0,180020.0,0.0,0.0,04-04 16:31:16
0.0,0.0,2.03932155904e+11,2138112.0,6351785984.0,3.30501267456e+11,6964.0,31252.0,1798.0,1545.0,04-04 16:31:17
0.0,0.0,2.03936104448e+11,2138112.0,6352556032.0,3.30496548864e+11,6976.0,33820.0,2074.0,2288.0,04-04 16:31:18
0.0,0.0,2.03941568512e+11,2138112.0,6361026560.0,3.30482614272e+11,7416.0,40968.0,303.0,0.0,04-04 16:31:19
0.0,0.0,2.0394448896e+11,2138112.0,6373347328.0,3.30467373056e+11,5344.0,35224.0,0.0,0.0,04-04 16:31:20
0.0,118.0,2.03370758144e+11,2138112.0,6367956992.0,3.31046494208e+11,4676.0,80440.0,0.0,0.0,04-04 16:31:21
0.0,0.0,2.01358536704e+11,2138112.0,6287872000.0,3.3313880064e+11,27879380.0,20908.0,2330.0,1767.0,04-04 16:31:22
0.0,0.0,2.01177997312e+11,2138112.0,6312513536.0,3.33294698496e+11,16511396.0,20440.0,9671.0,5242.0,04-04 16:31:23
0.0,0.0,2.01207758848e+11,2138112.0,6316363776.0,3.3326108672e+11,2926644.0,11280.0,0.0,90.0,04-04 16:31:24
0.0,0.0,2.01207537664e+11,2138112.0,6317903872.0,3.33259767808e+11,2396.0,2808.0,0.0,0.0,04-04 16:31:25
0.0,1669.0,2.0120815616e+11,2138112.0,6318673920.0,3.33258379264e+11,1312.0,1716.0,303.0,0.0,04-04 16:31:26
0.0,0.0,2.01207386112e+11,2138112.0,6319443968.0,3.33258379264e+11,980.0,1332.0,0.0,0.0,04-04 16:31:27
0.0,0.0,2.01209225216e+11,2138112.0,6025285632.0,3.33550698496e+11,2192.0,2224.0,60.0,42.0,04-04 16:31:28
0.0,0.0,2.01208999936e+11,2138112.0,6030675968.0,3.3354553344e+11,448.0,840.0,0.0,0.0,04-04 16:31:29
0.0,2.0,2.01208111104e+11,2138112.0,6036066304.0,3.33541031936e+11,888.0,1212.0,0.0,0.0,04-04 16:31:30
0.0,0.0,2.0120477696e+11,2138112.0,5859725312.0,3.33720707072e+11,1000.0,7076.0,303.0,0.0,04-04 16:31:31
0.0,50.0,2.01124425728e+11,2138112.0,5955211264.0,3.33705572352e+11,97561672.0,163416.0,118.0,66.0,04-04 16:31:32
0.0,0.0,2.0168747008e+11,2138112.0,6012194816.0,3.33085544448e+11,60044888.0,113700.0,5738.0,396.0,04-04 16:31:33
0.0,0.0,2.01865949184e+11,2138112.0,6019895296.0,3.32899364864e+11,8048968.0,5048.0,1100.0,66.0,04-04 16:31:34
0.0,0.0,2.01989419008e+11,2138112.0,6019895296.0,3.3277589504e+11,1013232.0,394416.0,60.0,0.0,04-04 16:31:35
0.0,1.0,2.0206718976e+11,2138112.0,6029135872.0,3.32688883712e+11,259444.0,211632.0,2863.0,312.0,04-04 16:31:36
0.0,1.0,2.01130856448e+11,2138112.0,6012194816.0,3.3364215808e+11,8934216.0,29154372.0,1480.0,198.0,04-04 16:31:37
0.0,0.0,2.01140539392e+11,2138112.0,6042226688.0,3.33602443264e+11,9344672.0,4340.0,2200.0,5298.0,04-04 16:31:38
0.0,0.0,2.01144373248e+11,2138112.0,6071488512.0,3.33569347584e+11,9473780.0,5480.0,2320.0,132.0,04-04 16:31:39
0.0,0.0,2.0114690048e+11,2138112.0,6091509760.0,3.33546799104e+11,880.0,1564.0,2200.0,132.0,04-04 16:31:40
0.0,0.0,2.01147736064e+11,2138112.0,6112301056.0,3.33525172224e+11,448.0,1172.0,2320.0,216.0,04-04 16:31:41
0.0,0.0,2.011907072e+11,2138112.0,6105370624.0,3.3348913152e+11,85870820.0,101824584.0,2195.0,132.0,04-04 16:31:42
0.0,0.0,2.01162256384e+11,2138112.0,6125391872.0,3.33497561088e+11,21477416.0,72052.0,30238.0,528.0,04-04 16:31:43
0.0,0.0,2.00954392576e+11,2138112.0,6125391872.0,3.33705424896e+11,11476.0,4060.0,26251.0,750.0,04-04 16:31:44
