#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:51:06      0     98     64      0      0      0      0     21      6 
 16:51:08      0     62     36      0      0      0      0      0      0 
 16:51:09      0    100     61      0      0      0      0    978    473 
 16:51:10      0     95     58      0      0      0      0   1014    255 
 16:51:11      0     97     64      0      0      0      0   1159    132 
 16:51:12      0    100     66      0      0      0      0   1189    166 
 16:51:13      0     95     59      0      0      0      0   1485    175 
 16:51:14      0     95     65      0      0      0      0   1245    175 
 16:51:15      0     78     54      0      0      0      0   2018    206 
 16:51:16      0     96     55      0      0      0      0   2497    866 
 16:51:17      0     96     65      0      0      0      0   1928   1635 
 16:51:18      0     73     52      0      0      0      0   2786   1412 
 16:51:19      0     84     74      0      0      0      0   2350   1044 
 16:51:20      0     89     62      0      0      0      0   3271   1523 
 16:51:21      0     84     60      0      0      0      0   4474    732 
 16:51:22      0     85     77      0      0      0      0   4064    572 
 16:51:23      0     85     69      0      0      0      0   2595   1207 
 16:51:25      0    100     75      0      0      0      0   2152   1345 
 16:51:26      0     75     54      0      0      0      0     15      4 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:51:27      0     24     18      0      0      0      0   1880    632 
 16:51:28      0     99     73      0      0      0      0     13    139 
 16:51:29      0    100     75      0      0      0      0     15      3 
 16:51:30      0     85     77      0      0      0      0     16      4 
 16:51:31      0     98     74      0      0      0      0     18      6 
 16:51:32      0    100     74      0      0      0      0     17      6 
 16:51:33      0    100     69      0      0      0      0     20      7 
 16:51:34      0     92     75      0      0      0      0     23      7 
 16:51:35      0    100     78      0      0      0      0     23      7 
 16:51:36      0    100     69      0      0      0      0    168     32 
 16:51:37      0     96     57      0      0      0      0    313      0 
 16:51:38      0     96     78      0      0      0      0    631    227 
 16:51:39      0    100     68      0      0      0      0    770    423 
 16:51:40      0     94     57      0      0      0      0   1224    147 
 16:51:41      0     96     63      0      0      0      0   1404    180 
 16:51:43      0     82     58      0      0      0      0   1348    156 
 16:51:44      0    100     58      0      0      0      0   1328    175 
 16:51:45      0     86     52      0      0      0      0     17      5 
 16:51:46      0     94     62      0      0      0      0   1483    174 
 16:51:47      0     90     62      0      0      0      0   1518    169 
 16:51:48      0     99     60      0      0      0      0   1391    179 
 16:51:49      0     96     56      0      0      0      0   1403    206 
 16:51:50      0     92     63      0      0      0      0   2513    182 
 16:51:51      0     80     54      0      0      0      0   2408    258 
 16:51:52      0     96     56      0      0      0      0   2832    582 
 16:51:53      0     96     61      0      0      0      0   1924   1520 
 16:51:54      0     89     62      0      0      0      0   1857   1236 
 16:51:55      0     70     54      0      0      0      0   2228    250 
 16:51:56      0     85     76      0      0      0      0   2330    226 
 16:51:57      0     92     61      0      0      0      0   2082    238 
 16:51:58      0     81     55      0      0      0      0   2381   1283 
 16:51:59      0     86     67      0      0      0      0   4069    773 
 16:52:01      0     85     75      0      0      0      0   2808    905 
 16:52:02      0     82     56      0      0      0      0   2869   1513 
 16:52:03      0     87     63      0      0      0      0   2496    847 
 16:52:04      0     86     54      0      0      0      0     16      5 
 16:52:05      0     91     76      0      0      0      0   3862    417 
 16:52:06      0     95     74      0      0      0      0   3575    657 
 16:52:07      0     85     65      0      0      0      0   3551    983 
 16:52:08      0     84     77      0      0      0      0   2445    945 
 16:52:09      0     85     72      0      0      0      0   1977    490 
 16:52:10      0    100     79      0      0      0      0    911    326 
 16:52:11      0     85     74      0      0      0      0     13      5 
 16:52:12      0     85     78      0      0      0      0     14      3 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:52:13      0    100     76      0      0      0      0     16      4 
 16:52:14      0    100     74      0      0      0      0     17      4 
 16:52:15      0     85     73      0      0      0      0     17      5 
 16:52:16      0    100     72      0      0      0      0     21      6 
 16:52:17      0    100     72      0      0      0      0     21      7 
 16:52:19      0    100     68      0      0      0      0     21      7 
 16:52:20      0     85     76      0      0      0      0     20      6 
 16:52:21      0    100     79      0      0      0      0     20      5 
 16:52:22      0     50     40      0      0      0      0     20      5 
 16:52:23      0     52     32      0      0      0      0     13    130 
 16:52:24      0    100     68      0      0      0      0     17      4 
 16:52:25      0     94     73      0      0      0      0     19      6 
 16:52:26      0    100     76      0      0      0      0     20      7 
 16:52:27      0    100     68      0      0      0      0     27      7 
 16:52:28      0     92     56      0      0      0      0    276      3 
 16:52:29      0    100     69      0      0      0      0    652    286 
 16:52:30      0    100     64      0      0      0      0    952    510 
 16:52:31      0     96     57      0      0      0      0   1219    137 
 16:52:32      0     95     65      0      0      0      0   1216    127 
 16:52:33      0    100     62      0      0      0      0   1142    149 
 16:52:34      0     97     57      0      0      0      0   1504    155 
 16:52:35      0     96     60      0      0      0      0   1327    155 
 16:52:37      0     80     57      0      0      0      0   1309    190 
 16:52:38      0     96     57      0      0      0      0   1196    184 
 16:52:39      0     96     61      0      0      0      0   2703    328 
 16:52:40      0     96     64      0      0      0      0   2034    170 
 16:52:41      0     89     55      0      0      0      0      4     41 
 16:52:42      0     99     62      0      0      0      0   2227    258 
 16:52:43      0     38     31      0      0      0      0    596   1141 
 16:52:44      0     87     73      0      0      0      0    329    755 
 16:52:45      0    100     77      0      0      0      0     14      4 
 16:52:46      0     84     72      0      0      0      0     18      6 
 16:52:47      0    100     73      0      0      0      0      3      7 
 16:52:48      0    100     68      0      0      0      0     75     44 
 16:52:49      0     99     59      0      0      0      0    757      2 
 16:52:50      0     96     58      0      0      0      0   1082    418 
 16:52:51      0    100     69      0      0      0      0   1187    120 
 16:52:52      0     95     58      0      0      0      0   1037    143 
 16:52:54      0     95     59      0      0      0      0   1037    179 
 16:52:55      0     90     62      0      0      0      0   1434    164 
 16:52:56      0     98     57      0      0      0      0   1205    145 
 16:52:57      0     95     58      0      0      0      0   1371    978 
 16:52:58      0     80     55      0      0      0      0   2163   1208 
 16:52:59      0     94     79      0      0      0      0   1867    233 
#Time        gpu     sm    mem    enc    dec    jpg    ofa  rxpci  txpci 
#HH:MM:SS    Idx      %      %      %      %      %      %   MB/s   MB/s 
 16:53:00      0     87     54      0      0      0      0      4     43 
 16:53:01      0     99     60      0      0      0      0   2237    491 
 16:53:02      0     93     63      0      0      0      0   1719   1200 
 16:53:03      0     77     58      0      0      0      0   3014    326 
 16:53:04      0     84     75      0      0      0      0   1827    238 
 16:53:05      0     93     63      0      0      0      0   2600    649 
 16:53:06      0     84     58      0      0      0      0   3516    477 
 16:53:07      0     84     74      0      0      0      0   3007    629 
 16:53:08      0     86     72      0      0      0      0   2533    957 
 16:53:09      0     79     55      0      0      0      0      8    537 
 16:53:10      0     84     69      0      0      0      0     12     59 
 16:53:11      0    100     76      0      0      0      0     16      4 
 16:53:13      0    100     72      0      0      0      0     22      5 
 16:53:14      0    100     64      0      0      0      0     21      7 
 16:53:15      0    100     76      0      0      0      0      0     57 
 16:53:16      0    100     67      0      0      0      0    542     38 
 16:53:17      0     93     59      0      0      0      0    993    134 
 16:53:18      0     98     64      0      0      0      0   1151    124 
 16:53:19      0     86     60      0      0      0      0     10      2 
 16:53:20      0      0      0      0      0      0      0      0      0 
 16:53:21      0      0      0      0      0      0      0      0      0 
 16:53:22      0      0      0      0      0      0      0      0      0 
 16:53:23      0      0      0      0      0      0      0      0      0 
 16:53:24      0      0      0      0      0      0      0      0      0 
 16:53:25      0      0      0      0      0      0      0      0      0 
 16:53:26      0      0      0      0      0      0      0      0      0 
 16:53:27      0      0      0      0      0      0      0      0      0 
 16:53:28      0      0      0      0      0      0      0      0      0 
 16:53:29      0      0      0      0      0      0      0      0      0 
 16:53:31      0      0      0      0      0      0      0      0      0 
 16:53:32      0      0      0      0      0      0      0      0      0 
 16:53:33      0      0      0      0      0      0      0      0      0 
 16:53:34      0      0      0      0      0      0      0      0      0 
 16:53:35      0      0      0      0      0      0      0      0      0 
 16:53:36      0      0      0      0      0      0      0      0      0 
 16:53:37      0      0      0
