timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets
16:52:55,63124506,63231371,64706,64860
16:52:56,63124718,63171450,64767,64769
16:52:57,59872339,59972394,61386,61473
16:52:58,54218523,55375548,56064,56807
16:52:59,59432327,59533707,61052,61107
16:53:00,43721019,43825972,44838,44894
16:53:01,10420549,10600246,10899,11068
16:53:02,53428821,53713823,54648,55051
16:53:03,62266786,62147608,63242,63689
16:53:04,63124704,63228401,64754,64837
16:53:05,63124186,63171527,64738,64752
16:53:06,59874427,59976375,61438,61550
16:53:07,63124558,63223099,64746,64818
16:53:08,53851145,52897843,55143,54260
16:53:09,51321065,50629768,52623,51990
16:53:10,54826027,55994552,56375,57415
16:53:11,63124495,63224607,64737,64790
16:53:12,63124761,63171813,64771,64795
16:53:13,59872642,59972656,61419,61503
16:53:14,56329056,57485788,57860,58912
16:53:15,52207128,52309978,53634,53713
16:53:16,56080196,56183013,57523,57669
16:53:17,56407801,55457924,57874,56950
16:53:18,63124589,63227665,64731,64812
16:53:19,31562298,31614358,32363,32454
16:53:20,2925,16845,196,216
16:53:21,6942235,4463,13387,130
16:53:22,0,22,0,1
16:53:23,0,22,0,1
16:53:24,0,22,0,1
16:53:25,158,5658,4,14
16:53:26,423,496,9,12
16:53:27,4840336,9037,9432,209
16:53:28,208,316,4,9
16:53:29,104,169,2,5
16:53:30,0,22,0,1
16:53:31,1483,1555,29,33
16:53:32,0,22,0,1
16:53:33,312,441,6,12
16:53:34,0,22,0,1
16:53:35,33,22,1,1
16:53:36,0,22,0,1
16:53:37,0,22,0,1
16:53:38,33,22,1,1
16:53:39,0,22,0,1
16:53:40,0,22,0,1
16:53:41,0,22,0,1
16:53:42,23683226,24358,45768,671
16:53:43,15574809,60380,30920,1258
16:53:44,0,22,0,1
16:53:45,2176311,41701,4909,833
16:53:46,138709,138774,2719,2723
16:53:47,528,682,13,19
16:53:48,15382,13796771,613,26543
16:53:49,4549769,1439277,8831,2895
16:53:50,4106605,1675,7905,53
16:53:51,0,22,0,1
16:53:52,4106484,1785,7900,58
16:53:53,0,22,0,1
16:53:54,1040550,744,2003,28
16:53:55,158,9610,4,22
16:53:56,1379,1401,27,28
16:53:57,51,95,1,3
16:53:59,24820490,48323092,48818,93795
16:54:00,21461663,28214,41497,782
16:54:01,1244348,11629,2499,244
16:54:02,386316,4535,793,98
16:54:03,424,479,8,11
