"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r1t00",,,,"User:","xsedeu3458"
"Cmdline:","dstat --output pytorch/logs/gpu_resnet50_cifar10_ddp_batch512_nodes3/dstat_r1t00.csv --integer --io --mem --net -N ib0,eth0 --time --nocolor",,,,"Date:","05 Apr 2024 16:49:52 EDT"

"io/total",,"memory usage",,,,"net/ib0",,"net/eth0",,"system"
0.0,0.0,12749090816.0,2138112.0,8368078848.0,5.1966803968e+11,4812.0,27848.0,3590.0,3048.0,05-04 16:51:16
0.0,0.0,12753076224.0,2138112.0,8375779328.0,5.19656353792e+11,3232.0,7472.0,0.0,0.0,05-04 16:51:17
0.0,0.0,12762038272.0,2138112.0,8375009280.0,5.19648161792e+11,3452.0,9468.0,120.0,15868.0,05-04 16:51:18
0.0,56.0,12777390080.0,2138112.0,8386560000.0,5.19621259264e+11,3452.0,11180.0,303.0,0.0,05-04 16:51:19
0.0,140.0,12776026112.0,2138112.0,8395030528.0,5.19614152704e+11,3444.0,12940.0,180.0,0.0,05-04 16:51:20
0.0,0.0,12776448000.0,2138112.0,8395800576.0,5.19612960768e+11,3452.0,14536.0,3590.0,3006.0,05-04 16:51:21
0.0,0.0,12781764608.0,2138112.0,8402731008.0,5.19600713728e+11,2108.0,10024.0,0.0,0.0,05-04 16:51:22
0.0,0.0,12780249088.0,2138112.0,8411971584.0,5.19592988672e+11,3328.0,17048.0,0.0,0.0,05-04 16:51:23
0.0,0.0,12786659328.0,2138112.0,8411971584.0,5.19586578432e+11,4248.0,19396.0,0.0,0.0,05-04 16:51:24
0.0,1.0,12793077760.0,2138112.0,8409661440.0,5.19582470144e+11,4580.0,27540.0,60.0,0.0,05-04 16:51:25
0.0,0.0,12795129856.0,2138112.0,8421212160.0,5.19568867328e+11,4020.0,22680.0,3530.0,3006.0,05-04 16:51:26
0.0,0.0,12798205952.0,2138112.0,8415051776.0,5.19571951616e+11,3264.0,20668.0,60.0,0.0,05-04 16:51:27
0.0,0.0,12808085504.0,2138112.0,8427372544.0,5.19549751296e+11,4248.0,26032.0,0.0,0.0,05-04 16:51:28
0.0,0.0,12814618624.0,2138112.0,8447393792.0,5.19523196928e+11,2176.0,15572.0,60.0,0.0,05-04 16:51:29
0.0,5.0,12818448384.0,2138112.0,8447393792.0,5.19519367168e+11,3808.0,28312.0,0.0,0.0,05-04 16:51:30
0.0,0.0,12821872640.0,2138112.0,8448163840.0,5.19515172864e+11,4688.0,31048.0,3590.0,3298.0,05-04 16:51:31
0.0,0.0,12829106176.0,2138112.0,8455094272.0,5.19501008896e+11,3520.0,19512.0,303.0,0.0,05-04 16:51:32
0.0,0.0,12829962240.0,2138112.0,8455094272.0,5.19500152832e+11,3232.0,8632.0,240.0,0.0,05-04 16:51:33
0.0,0.0,12834316288.0,2138112.0,8455094272.0,5.19495798784e+11,3672.0,10604.0,0.0,0.0,05-04 16:51:34
0.0,0.0,12846796800.0,2138112.0,8475115520.0,5.19463297024e+11,3444.0,12348.0,0.0,0.0,05-04 16:51:35
0.0,0.0,12848451584.0,2138112.0,8481275904.0,5.19455481856e+11,2996.0,13856.0,3470.0,3006.0,05-04 16:51:36
0.0,0.0,12852781056.0,2138112.0,8482045952.0,5.19450382336e+11,2344.0,10108.0,0.0,0.0,05-04 16:51:37
0.0,0.0,12855414784.0,2138112.0,8490516480.0,5.1943927808e+11,3664.0,16956.0,0.0,0.0,05-04 16:51:38
0.0,0.0,12857245696.0,2138112.0,8485126144.0,5.19442837504e+11,3740.0,18636.0,0.0,0.0,05-04 16:51:39
0.0,1593.0,12871319552.0,2138112.0,8495906816.0,5.19417982976e+11,5624.0,118384.0,229.0,307.0,05-04 16:51:40
0.0,0.0,12876124160.0,2138112.0,8503607296.0,5.19405477888e+11,4028.0,22172.0,3470.0,3006.0,05-04 16:51:41
0.0,0.0,12875751424.0,2138112.0,8504377344.0,5.19405080576e+11,3808.0,23796.0,0.0,0.0,05-04 16:51:42
0.0,0.0,12879036416.0,2138112.0,8519778304.0,5.19386394624e+11,2300.0,10988.0,303.0,0.0,05-04 16:51:43
0.0,0.0,12880576512.0,2138112.0,8510537728.0,5.19394095104e+11,3932.0,22460.0,0.0,5166.0,05-04 16:51:44
0.0,0.0,12891217920.0,2138112.0,8520634368.0,5.19373357056e+11,4484.0,38324.0,60.0,42.0,05-04 16:51:45
0.0,0.0,12892925952.0,2138112.0,8523714560.0,5.19368568832e+11,9280.0,26356.0,24305.0,5453.0,05-04 16:51:46
0.0,0.0,12902768640.0,2138112.0,8536035328.0,5.19346405376e+11,3932.0,27636.0,146.0,66.0,05-04 16:51:47
0.0,0.0,12905779200.0,2138112.0,8535265280.0,5.19344164864e+11,3232.0,8220.0,0.0,0.0,05-04 16:51:48
0.0,3.0,12908163072.0,2138112.0,8544505856.0,5.19332540416e+11,3356.0,5928.0,60.0,42.0,05-04 16:51:49
0.0,2.0,12919517184.0,2138112.0,8555286528.0,5.19310405632e+11,5044.0,58008.0,303.0,0.0,05-04 16:51:50
0.0,0.0,12922449920.0,2138112.0,8562216960.0,5.19300542464e+11,1792.0,4768.0,3470.0,3096.0,05-04 16:51:51
0.0,0.0,12922822656.0,2138112.0,8570687488.0,5.192916992e+11,3356.0,10308.0,0.0,0.0,05-04 16:51:52
0.0,0.0,12927700992.0,2138112.0,8569917440.0,5.19287590912e+11,3136.0,11872.0,0.0,0.0,05-04 16:51:53
0.0,0.0,12929224704.0,2138112.0,8564527104.0,5.19291457536e+11,4008.0,14376.0,0.0,0.0,05-04 16:51:54
0.0,191.0,12940083200.0,2138112.0,8579158016.0,5.19265968128e+11,5516.0,42272.0,0.0,0.0,05-04 16:51:55
0.0,0.0,12953509888.0,2138112.0,8590708736.0,5.1924099072e+11,3712.0,17440.0,3470.0,3006.0,05-04 16:51:56
0.0,0.0,12953526272.0,2138112.0,8590708736.0,5.19240974336e+11,4152.0,19532.0,303.0,0.0,05-04 16:51:57
0.0,0.0,12957749248.0,2138112.0,8605339648.0,5.19222120448e+11,4152.0,21204.0,0.0,0.0,05-04 16:51:58
0.0,0.0,12959338496.0,2138112.0,8606109696.0,5.19219761152e+11,2300.0,11868.0,0.0,0.0,05-04 16:51:59
0.0,3.0,12964540416.0,2138112.0,8611500032.0,5.19209168896e+11,5044.0,46620.0,423.0,0.0,05-04 16:52:00
0.0,0.0,12967108608.0,2138112.0,8614580224.0,5.19203520512e+11,4372.0,25936.0,3470.0,3006.0,05-04 16:52:01
0.0,0.0,12964872192.0,2138112.0,8619200512.0,5.1920113664e+11,3712.0,27212.0,0.0,0.0,05-04 16:52:02
0.0,0.0,12965703680.0,2138112.0,8609189888.0,5.19210315776e+11,3740.0,20884.0,0.0,0.0,05-04 16:52:03
0.0,0.0,12965199872.0,2138112.0,8624590848.0,5.19195418624e+11,2224.0,3620.0,0.0,2840.0,05-04 16:52:04
0.0,0.0,12970995712.0,2138112.0,8622280704.0,5.19191932928e+11,5160.0,35616.0,120.0,0.0,05-04 16:52:05
0.0,0.0,12972220416.0,2138112.0,8639991808.0,5.1917299712e+11,3568.0,9136.0,3470.0,3006.0,05-04 16:52:06
0.0,0.0,12972429312.0,2138112.0,8648462336.0,5.19164317696e+11,2012.0,6020.0,0.0,0.0,05-04 16:52:07
0.0,0.0,12973072384.0,2138112.0,8648462336.0,5.19163674624e+11,3136.0,11424.0,0.0,0.0,05-04 16:52:08
0.0,0.0,12972130304.0,2138112.0,8649232384.0,5.19163846656e+11,3136.0,13044.0,0.0,0.0,05-04 16:52:09
0.0,2167.0,12978397184.0,2138112.0,8656162816.0,5.19150649344e+11,5548.0,39844.0,0.0,0.0,05-04 16:52:10
0.0,0.0,12977766400.0,2138112.0,8663093248.0,5.19144349696e+11,3712.0,16988.0,3470.0,3096.0,05-04 16:52:11
0.0,0.0,12977332224.0,2138112.0,8663093248.0,5.19144783872e+11,3712.0,18732.0,0.0,0.0,05-04 16:52:12
0.0,0.0,12976979968.0,2138112.0,8672333824.0,5.19135895552e+11,4152.0,20824.0,393.0,90.0,05-04 16:52:13
0.0,0.0,12976840704.0,2138112.0,8683884544.0,5.19124484096e+11,2080.0,11760.0,0.0,0.0,05-04 16:52:14
0.0,0.0,12977790976.0,2138112.0,8692355072.0,5.19115063296e+11,4840.0,47420.0,0.0,0.0,05-04 16:52:15
0.0,0.0,12977442816.0,2138112.0,8693125120.0,5.19114641408e+11,5032.0,25956.0,3530.0,5472.0,05-04 16:52:16
0.0,0.0,12978663424.0,2138112.0,8693125120.0,5.191134208e+11,3712.0,26472.0,0.0,0.0,05-04 16:52:17
0.0,0.0,12977983488.0,2138112.0,8701595648.0,5.19105630208e+11,3712.0,28616.0,150.0,416.0,05-04 16:52:18
0.0,2.0,12978307072.0,2138112.0,8706985984.0,5.19099916288e+11,3884.0,9960.0,0.0,0.0,05-04 16:52:19
0.0,0.0,12978180096.0,2138112.0,8706985984.0,5.19100043264e+11,4036.0,37236.0,0.0,0.0,05-04 16:52:20
0.0,0.0,12977598464.0,2138112.0,8713146368.0,5.19094464512e+11,3136.0,8592.0,3470.0,3642.0,05-04 16:52:21
0.0,0.0,12978909184.0,2138112.0,8720846848.0,5.19085453312e+11,3452.0,10572.0,0.0,0.0,05-04 16:52:22
0.0,0.0,12979351552.0,2138112.0,8715456512.0,5.1909040128e+11,3120.0,10580.0,60.0,42.0,05-04 16:52:23
0.0,0.0,12979068928.0,2138112.0,8735477760.0,5.19070662656e+11,2232.0,7964.0,0.0,2670.0,05-04 16:52:24
0.0,2.0,12979695616.0,2138112.0,8742408192.0,5.19063105536e+11,4484.0,44116.0,0.0,0.0,05-04 16:52:25
0.0,0.0,12979085312.0,2138112.0,8742408192.0,5.1906371584e+11,3616.0,16460.0,3470.0,3006.0,05-04 16:52:26
0.0,0.0,12979589120.0,2138112.0,8750878720.0,5.19054741504e+11,3932.0,18316.0,60.0,0.0,05-04 16:52:27
0.0,0.0,12979326976.0,2138112.0,8751648768.0,5.190542336e+11,3932.0,20180.0,60.0,0.0,05-04 16:52:28
0.0,0.0,12979273728.0,2138112.0,8763199488.0,5.19042736128e+11,2292.0,12048.0,60.0,42.0,05-04 16:52:29
0.0,192.0,12979048448.0,2138112.0,8771670016.0,5.1903449088e+11,5060.0,44984.0,60.0,0.0,05-04 16:52:30
0.0,0.0,12979830784.0,2138112.0,8772440064.0,5.19032938496e+11,4468.0,25084.0,3470.0,3298.0,05-04 16:52:31
0.0,0.0,12980023296.0,2138112.0,8771670016.0,5.19033516032e+11,3808.0,26180.0,0.0,0.0,05-04 16:52:32
0.0,0.0,12979527680.0,2138112.0,8785530880.0,5.19020150784e+11,4028.0,28156.0,0.0,0.0,05-04 16:52:33
0.0,0.0,12982079488.0,2138112.0,8786300928.0,5.19016828928e+11,3932.0,25968.0,0.0,0.0,05-04 16:52:34
0.0,1.0,12980539392.0,2138112.0,8787070976.0,5.19017598976e+11,4784.0,31004.0,0.0,0.0,05-04 16:52:35
0.0,0.0,12980260864.0,2138112.0,8801701888.0,5.19003246592e+11,1888.0,5220.0,3470.0,3006.0,05-04 16:52:36
0.0,0.0,12979589120.0,2138112.0,8802471936.0,5.19003148288e+11,3672.0,9484.0,60.0,0.0,05-04 16:52:37
0.0,0.0,12980523008.0,2138112.0,8812482560.0,5.18992203776e+11,3232.0,10812.0,303.0,0.0,05-04 16:52:38
0.0,0.0,12980494336.0,2138112.0,8814792704.0,5.18989922304e+11,3232.0,12616.0,584.0,590.0,05-04 16:52:39
0.0,2678.0,12980154368.0,2138112.0,8812482560.0,5.18992572416e+11,5884.0,36444.0,120.0,944.0,05-04 16:52:40
0.0,0.0,12980346880.0,2138112.0,8815562752.0,5.18989299712e+11,3424.0,16216.0,3470.0,3006.0,05-04 16:52:41
0.0,0.0,12980088832.0,2138112.0,8828653568.0,5.18976466944e+11,2720.0,12604.0,0.0,0.0,05-04 16:52:42
0.0,0.0,12980240384.0,2138112.0,8834813952.0,5.18970155008e+11,2396.0,11168.0,0.0,0.0,05-04 16:52:43
1.0,24.0,13048176640.0,2138112.0,8822493184.0,5.1891453952e+11,4240.0,20736.0,60.0,42.0,05-04 16:52:44
0.0,0.0,13049184256.0,2138112.0,8816332800.0,5.18919692288e+11,5148.0,50220.0,120.0,42.0,05-04 16:52:45
0.0,0.0,13048049664.0,2138112.0,8817872896.0,5.18919286784e+11,6652.0,26204.0,3470.0,3006.0,05-04 16:52:46
0.0,0.0,13047214080.0,2138112.0,8827113472.0,5.18910881792e+11,7296.0,28476.0,0.0,660.0,05-04 16:52:47
0.0,0.0,13048160256.0,2138112.0,8843284480.0,5.18893764608e+11,2176.0,15020.0,0.0,15868.0,05-04 16:52:48
0.0,3.0,13047791616.0,2138112.0,8844054528.0,5.188933632e+11,3808.0,28248.0,0.0,0.0,05-04 16:52:49
0.0,0.0,13051297792.0,2138112.0,8852525056.0,5.18881386496e+11,5280.0,50664.0,60.0,0.0,05-04 16:52:50
0.0,0.0,13052739584.0,2138112.0,8846364672.0,5.18886105088e+11,3232.0,6884.0,3530.0,3096.0,05-04 16:52:51
0.0,0.0,13052112896.0,2138112.0,8846364672.0,5.18886731776e+11,3232.0,8628.0,120.0,0.0,05-04 16:52:52
0.0,0.0,13051252736.0,2138112.0,8865615872.0,5.18868340736e+11,3672.0,10724.0,0.0,0.0,05-04 16:52:53
0.0,0.0,13052555264.0,2138112.0,8872546304.0,5.18860107776e+11,2760.0,10680.0,0.0,0.0,05-04 16:52:54
0.0,2.0,13052792832.0,2138112.0,8874086400.0,5.18858330112e+11,4140.0,36044.0,60.0,0.0,05-04 16:52:55
0.0,0.0,13053624320.0,2138112.0,8881786880.0,5.18849798144e+11,3672.0,15100.0,3470.0,3006.0,05-04 16:52:56
0.0,0.0,13052391424.0,2138112.0,8881786880.0,5.1885103104e+11,3548.0,16664.0,0.0,0.0,05-04 16:52:57
0.0,0.0,13053587456.0,2138112.0,8881786880.0,5.18849835008e+11,3808.0,18572.0,0.0,0.0,05-04 16:52:58
0.0,0.0,13052297216.0,2138112.0,8898727936.0,5.18834184192e+11,4900.0,21296.0,0.0,0.0,05-04 16:52:59
0.0,200.0,13053280256.0,2138112.0,8901038080.0,5.18830891008e+11,3808.0,22056.0,0.0,0.0,05-04 16:53:00
0.0,0.0,13054062592.0,2138112.0,8895647744.0,5.18835499008e+11,3704.0,20540.0,3470.0,3006.0,05-04 16:53:01
0.0,0.0,13053915136.0,2138112.0,8910278656.0,5.18821015552e+11,2396.0,14376.0,0.0,0.0,05-04 16:53:02
0.0,0.0,13052715008.0,2138112.0,8922599424.0,5.18809894912e+11,4028.0,26288.0,60.0,0.0,05-04 16:53:03
0.0,0.0,13055455232.0,2138112.0,8927989760.0,5.18801764352e+11,3808.0,27856.0,60.0,6754.0,05-04 16:53:04
0.0,0.0,13053931520.0,2138112.0,8930299904.0,5.1880097792e+11,4028.0,29944.0,60.0,0.0,05-04 16:53:05
0.0,0.0,13054509056.0,2138112.0,8930299904.0,5.18800400384e+11,3952.0,19344.0,3530.0,3006.0,05-04 16:53:06
0.0,0.0,13054398464.0,2138112.0,8931069952.0,5.18799740928e+11,3444.0,8404.0,60.0,0.0,05-04 16:53:07
0.0,0.0,13055348736.0,2138112.0,8939540480.0,5.18790320128e+11,3452.0,10032.0,0.0,0.0,05-04 16:53:08
0.0,0.0,13054459904.0,2138112.0,8951861248.0,5.18778888192e+11,2108.0,7784.0,0.0,0.0,05-04 16:53:09
0.0,1528.0,13054455808.0,2138112.0,8952631296.0,5.1877812224e+11,3976.0,62120.0,0.0,0.0,05-04 16:53:10
0.0,0.0,13055590400.0,2138112.0,8958791680.0,5.18770827264e+11,3672.0,14644.0,3470.0,3096.0,05-04 16:53:11
0.0,0.0,13055389696.0,2138112.0,8959561728.0,5.1877025792e+11,3452.0,16212.0,60.0,0.0,05-04 16:53:12
0.0,0.0,13056225280.0,2138112.0,8968032256.0,5.18760951808e+11,3616.0,17884.0,0.0,0.0,05-04 16:53:13
