timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets
16:52:09,63222203,63231186,64841,64841
16:52:10,63222196,63231058,64840,64841
16:52:11,59916949,59925730,61417,61438
16:52:12,63221900,62418533,64804,64046
16:52:14,61175743,61715875,63273,63304
16:52:15,54666137,54673874,56201,56169
16:52:16,58637074,57591055,60080,59160
16:52:17,49126805,47360061,50365,48639
16:52:18,62503105,62511955,64143,64124
16:52:19,63222249,63236968,64829,64840
16:52:20,63168297,63177697,64756,64803
16:52:21,59917142,59925974,61443,61442
16:52:22,66527154,65724287,68228,67479
16:52:23,2068,2090,176,177
16:52:24,59917100,59925388,61432,61381
16:52:25,54316506,54324807,55694,55730
16:52:26,53701946,53710038,55042,55032
16:52:27,53704590,53174878,55094,54574
16:52:28,61783444,61790290,63364,63333
16:52:29,63168476,63177896,64762,64811
16:52:30,59917362,59925779,61476,61445
16:52:31,63222428,63231905,64860,64914
16:52:32,55371342,54325199,56730,55786
16:52:33,52646748,51600226,53980,52963
16:52:34,54781576,55666652,56320,57095
16:52:35,61782895,60735474,63305,62317
16:52:36,63221965,63231526,64807,64877
16:52:37,63168346,63177494,64763,64774
16:52:38,59917320,59926059,61470,61485
16:52:39,63222347,63248569,64848,64935
16:52:40,63222553,63231456,64891,64867
16:52:41,34917856,34922255,35901,35818
16:52:42,7771756,7246576,8104,7610
16:52:43,53341648,53170339,54697,54537
16:52:44,59917068,59925744,61434,61440
16:52:45,61596486,60792886,63166,62381
16:52:46,54316769,54325002,55719,55741
16:52:47,51591122,50017497,52828,51360
16:52:48,55451968,54931648,56838,56340
16:52:49,63222562,63232521,64883,64796
16:52:50,63168184,63177934,64743,64840
16:52:51,59970365,59979559,61432,61512
16:52:52,63222210,63231253,64842,64838
16:52:53,55371531,54325178,56757,55783
16:52:54,53049568,53947422,54461,55313
16:52:55,58421777,58430692,59912,59885
16:52:56,56507578,55460262,57942,56978
16:52:57,63222722,63231297,64902,64858
16:52:58,59917107,59925871,61433,61450
16:52:59,63222256,62418810,64842,64077
16:53:00,34916310,34921325,35838,35843
16:53:01,28017439,27846936,28831,28664
16:53:02,54241112,53078353,55544,54462
16:53:03,53011983,51874802,54361,53289
16:53:04,55836344,54790592,57340,56320
16:53:05,60727886,59680321,62238,61242
16:53:06,63223773,63232656,64889,64860
16:53:07,63168509,63177671,64796,64809
16:53:08,59971070,59979571,61523,61504
16:53:09,57481985,57502711,58923,58983
16:53:10,59507190,57590063,61092,59182
16:53:11,46682434,47745430,48094,49014
16:53:12,60727700,59680422,62224,61258
16:53:13,63222469,63231449,64879,64866
16:53:14,59917287,60738926,61459,62298
16:53:15,63221897,62418824,64802,64086
16:53:16,57482325,57490133,58983,58936
16:53:17,57946663,58483531,59495,60064
16:53:18,71663374,71672162,73446,73393
16:53:19,3305312,3306958,3423,3407
16:53:20,2275,12270,181,201
16:53:21,3823635,2749,7377,84
16:53:22,0,22,0,1
16:53:23,0,22,0,1
16:53:24,53,93,1,3
16:53:25,0,22,0,1
16:53:26,4111148,4580,7958,116
16:53:27,729956,4625,1474,102
16:53:28,104,169,2,5
16:53:29,104,169,2,5
16:53:30,104,169,2,5
16:53:31,1469,1511,27,31
16:53:32,0,22,0,1
16:53:33,0,22,0,1
16:53:34,0,22,0,1
16:53:35,33,22,1,1
16:53:36,0,22,0,1
16:53:37,33,22,1,1
16:53:38,0,22,0,1
16:53:39,0,22,0,1
16:53:40,0,22,0,1
16:53:41,0,22,0,1
16:53:42,23683103,24168,45761,661
16:53:43,19083856,61404,37665,1294
16:53:44,0,22,0,1
16:53:45,2174453,40173,4872,811
16:53:46,138057,138167,2707,2711
16:53:47,443,623,12,18
16:53:48,12218,13822305,469,26590
16:53:49,4546168,1409079,8816,2830
16:53:50,4106532,1690,7903,55
16:53:51,0,22,0,1
16:53:52,4106528,2137,7902,74
16:53:54,0,22,0,1
16:53:55,1069246,1613,2075,46
16:53:56,0,22,0,1
16:53:57,1386,1408,28,29
16:53:58,51,95,1,3
16:53:59,6172,11209889,210,21904
16:54:00,49835466,31844581,96529,62226
16:54:01,0,22,0,1
16:54:02,426169,4637,874,102
16:54:03,0,22,0,1
