timestamp,rx_bytes,tx_bytes,rx_packets,tx_packets
16:51:13,62511809,62402384,64093,63985
16:51:14,63231280,63123914,64848,64727
16:51:15,63177240,63123750,64750,64716
16:51:16,59979418,59872228,61491,61394
16:51:17,63230923,63124187,64797,64766
16:51:18,47627074,47519821,48818,48710
16:51:19,56186325,53969709,57560,55440
16:51:20,55459237,55615799,56876,57050
16:51:21,63232274,63125377,64820,64766
16:51:22,63230972,63124432,64804,64801
16:51:23,61551078,59872463,63077,61440
16:51:24,61606194,63123565,63244,64669
16:51:25,66483054,66377759,68175,68139
16:51:26,53706,111,58,9
16:51:27,42125269,41893290,43450,43200
16:51:28,53354946,53249664,54715,54604
16:51:29,62511702,62043596,64094,63593
16:51:30,63231211,63124335,64825,64770
16:51:31,63177436,63123820,64778,64726
16:51:32,59979722,59871782,61541,61338
16:51:33,63230965,63124222,64803,64771
16:51:34,54324444,54217562,55678,55624
16:51:35,57061458,55899352,58510,57373
16:51:36,52229631,51067795,53551,52462
16:51:37,59152497,59044966,60669,60537
16:51:38,63231175,63123837,64833,64716
16:51:39,63177795,63148169,64808,64818
16:51:40,59979141,59872159,61458,61395
16:51:41,60752440,60548559,62799,62119
16:51:42,53895709,52734194,55231,54397
16:51:43,60753813,58801306,62180,60365
16:51:44,46040576,45933752,47230,47199
16:51:45,2734,2800,226,229
16:51:46,63232414,63125212,64840,64755
16:51:47,63231147,63124033,64829,64744
16:51:48,63177185,63123806,64741,64724
16:51:49,59979428,59871964,61499,61364
16:51:51,63231294,63124208,64850,64769
16:51:52,54324827,54217706,55739,55653
16:51:53,54066505,53959626,55413,55345
16:51:54,55131259,53969694,56498,55443
16:51:55,60734726,59574336,62202,61135
16:51:56,63231892,63125167,64838,64808
16:51:57,63231033,63123977,64837,64729
16:51:58,59926291,59872266,61496,61378
16:51:59,61402331,61294703,62950,62865
16:52:00,50793372,51740346,52148,52987
16:52:01,57955469,57848908,59427,59418
16:52:02,58297101,58278901,59777,59758
16:52:03,72306723,72110018,74179,73945
16:52:04,12211997,12158332,12514,12455
16:52:05,31618027,31564628,32613,32592
16:52:06,63231212,63124273,64832,64772
16:52:07,60738806,61498199,62593,63067
16:52:08,59979881,59872165,61556,61385
16:52:09,63231175,63123781,64833,64708
16:52:10,54324928,54242732,55733,55694
16:52:11,56533984,56426583,57986,57858
16:52:12,49857610,50277500,51249,51626
16:52:13,61789532,60628079,63248,62198
16:52:14,63231252,63124306,64844,64783
16:52:15,63231486,63131936,64838,64810
16:52:16,59925512,59872197,61411,61402
16:52:17,62417937,61498521,63967,63156
16:52:18,54324961,55272507,55757,56684
16:52:19,54377354,54018592,55390,55018
16:52:20,55132076,56083907,56592,57456
16:52:21,62785438,62410661,64379,63989
16:52:22,52991929,52884972,54312,54262
16:52:23,722364,724450,1000,1005
16:52:24,61789858,62043442,63282,63571
16:52:25,63177560,63130033,64756,64720
16:52:26,59979218,59872362,61469,61424
16:52:27,63231077,63124292,64819,64781
16:52:28,50792746,49630966,52042,50944
16:52:29,56186663,56079564,57601,57537
16:52:30,52903383,52713004,54268,54104
16:52:31,62511571,62763198,64069,64363
16:52:32,63231274,63123966,64878,64736
16:52:33,61550805,60112902,63052,62004
16:52:34,61199145,61091980,62753,62700
16:52:35,63231163,63129019,64808,64786
16:52:36,54325023,54217237,55767,55586
16:52:37,48435690,48328235,49737,49597
16:52:38,57569140,56407722,58981,57936
16:52:39,63231255,63123956,64857,64733
16:52:40,63231536,63128917,64866,64812
16:52:41,31615202,31562346,32374,32418
16:52:42,28312651,28312603,29232,29223
16:52:43,45249133,44963749,46369,46110
16:52:44,56275559,55113921,57668,56601
16:52:45,58625306,59578274,60157,61072
16:52:46,63231176,63123833,64864,64717
16:52:47,59925624,59872204,61427,61403
16:52:48,62997589,61962321,64519,63530
16:52:49,54324862,54217881,55744,55678
16:52:50,54289775,54321167,55661,55652
16:52:51,52635007,52527785,53930,53809
16:52:52,63230940,63124012,64812,64741
16:52:53,63231168,63124012,64832,64741
16:52:54,60738106,59872540,62185,61451
16:52:55,59979928,59877599,61527,61414
16:52:56,63232004,63125321,64854,64830
16:52:57,45338836,45410014,46518,46627
16:52:58,50887014,53249163,52324,54517
16:52:59,76967435,77746756,78873,79726
16:53:00,14161585,13585548,14547,14013
16:53:01,31619494,31566039,32646,32615
16:53:02,63231343,63123802,64857,64711
16:53:03,59925519,59872603,61412,61460
16:53:04,62418161,61904840,63999,63543
16:53:05,56435418,57389110,57902,58858
16:53:06,48969210,47985747,50411,49331
16:53:07,55131791,56079146,56575,57483
16:53:08,58097395,59572253,59606,61030
16:53:09,63231448,63123914,64872,64727
16:53:10,62364622,63129718,63954,64725
16:53:11,59979629,59873145,61520,61525
16:53:12,63173144,63123868,64809,64745
16:53:13,54050102,54034869,55398,55428
16:53:14,43920053,44173054,45166,45322
16:53:15,61790281,61682926,63355,63223
16:53:16,63231231,63124222,64841,64771
16:53:17,60739313,61498045,62348,63038
16:53:18,64097988,63531177,65729,65238
16:53:19,2632,2654,224,225
16:53:20,482,9295,17,39
16:53:21,3823316,3342,7363,82
16:53:22,0,22,0,1
16:53:23,0,22,0,1
16:53:24,0,22,0,1
16:53:25,76,116,2,4
16:53:26,4113108,6763,7995,165
16:53:27,728755,3394,1451,77
16:53:28,208,316,4,9
16:53:29,0,22,0,1
16:53:30,238,778,5,5
16:53:32,104,169,2,5
16:53:33,0,22,0,1
16:53:34,0,22,0,1
16:53:35,0,22,0,1
16:53:36,33,22,1,1
16:53:37,0,22,0,1
16:53:38,33,22,1,1
16:53:39,0,22,0,1
16:53:40,0,22,0,1
16:53:41,0,22,0,1
16:53:42,0,22,0,1
16:53:43,24698049,52760,48211,1245
16:53:44,18069384,33632,35231,742
16:53:45,2004298,1428,3861,48
16:53:46,243857,112586,2457,2214
16:53:47,62985,63000,1233,1235
16:53:48,475,630,12,18
16:53:49,2226128,13913769,4734,26863
16:53:50,2331450,1416397,4520,2771
16:53:51,4106477,1844,7901,62
16:53:52,4107863,3450,7929,100
16:53:53,51,73,1,2
16:53:54,0,22,0,1
16:53:55,1157149,930,2228,35
16:53:56,53,93,1,3
16:53:57,787,820,15,17
16:53:58,51,95,1,3
16:53:59,9274394,48420639,18691,93597
16:54:00,37532900,49601,72574,1349
16:54:01,1676898,12656,3340,230
16:54:02,349135,3665,717,89
16:54:03,0,22,0,1
